SMILES,MP-Measured,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C#CC(C)(O)c1ccccc1,52.3,9.558425925925926,9.558425925925926,0.7523148148148151,-1.137638888888889,0.5955330605891103,15.0,146.18899999999996,136.10899999999998,146.07316494,56,0,0.14740487288961165,-0.3736678503462706,0.3736678503462706,0.14740487288961165,1.3636363636363635,1.9090909090909092,2.3636363636363638,16.281693074458193,9.974727759436064,2.173980292288597,-2.151473699226731,2.1737460321957514,-2.169805279415233,5.281559157794914,0.12213101853416802,2.0626035903935014,3.0508683075429732,266.6742932819157,8.319990956308914,6.4113152106377145,6.4113152106377145,5.16583188730236,3.4229655348677515,3.4229655348677515,2.582576566581804,2.582576566581804,1.61695728849734,1.61695728849734,0.8460217851360005,0.8460217851360005,-1.2599999999999998,321.7661601013862,7.842669404517453,2.7734471119925246,1.602587568961314,66.68463072113867,5.106527394840706,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,36.252269661163695,12.487188691387619,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,12.524788010674312,0.0,35.89528683400505,0.0,12.343784214475903,0.0,0.0,0.0,0.0,5.106527394840706,5.601050810983688,12.343784214475903,12.487188691387619,30.33183534230805,0.0,0.0,0.0,20.23,5.601050810983688,5.106527394840706,0.0,0.0,0.0,5.563451491696996,0.0,19.056471336613843,18.19910120538483,5.920434318855644,6.423349895620259,0.0,0.0,0.0,9.558425925925926,-0.385324074074074,2.313148148148148,9.192563303099016,5.138316326530612,1.599537037037037,0.0,0.2,11,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1.9773844372973692,1,1.5272999999999999,44.845800000000025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(C)C,-89.7,4.921296296296296,4.921296296296296,0.41203703703703676,0.41203703703703676,0.3749569762208598,7.6,68.119,60.05499999999999,68.062600256,28,0,0.014318161560052577,-0.1198336097278181,0.1198336097278181,0.014318161560052577,1.6,1.8,1.8,13.778668858246462,10.245720840700292,1.7370647159126913,-1.7977792775207062,1.8143942671686482,-1.7226210816262262,4.863726936191775,0.867801840786131,1.3787834934861756,2.939447246323328,45.548875021634686,4.284457050376173,3.6547005383792515,3.6547005383792515,2.270055610029662,1.7320508075688776,1.7320508075688776,1.3213672050459184,1.3213672050459184,0.3333333333333334,0.3333333333333334,0.0,0.0,-0.44,9.65148445440323,4.559999999999998,1.8408988764044936,3.5599999999999974,33.19824487727525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,13.847474399381248,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,13.847474399381248,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,18.261690260637295,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,13.847474399381248,5.920434318855644,6.423349895620259,0.0,0.0,0.0,0.0,0.0,2.9398148148148144,0.0,4.921296296296296,3.9722222222222223,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6788997752808974,0,1.2755999999999998,23.67099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(C)O,-3.0,8.125,8.125,0.5879629629629632,-0.5879629629629632,0.39763540028303485,13.0,70.091,64.04299999999999,70.041864812,28,0,0.1112111588352996,-0.38068943106612235,0.38068943106612235,0.1112111588352996,2.0,2.2,2.2,16.263953967648806,10.449798121771975,1.7514807583452945,-1.8045023284603918,1.6587079907697604,-1.8962550646217895,4.89117750738832,0.2534812005752045,1.3787834934861756,2.939447246323328,49.158515496071495,4.284457050376173,3.1019141338792093,3.1019141338792093,2.270055610029662,1.412899428126413,1.412899428126413,0.8426401358822213,0.8426401358822213,0.24120226591665972,0.24120226591665972,0.0,0.0,-0.48,9.65148445440323,4.519999999999999,1.8040909090909085,3.5199999999999974,31.627536515074656,5.106527394840706,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,6.923737199690624,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.027703587438927,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,11.210493782589008,0.0,12.343784214475903,6.923737199690624,0.0,0.0,0.0,0.0,20.23,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.343784214475903,5.106527394840706,0.0,0.0,0.0,8.125,0.0,2.0833333333333335,0.0,4.083333333333332,1.5416666666666667,0.0,0.5,5,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1.630898181818181,0,0.00040000000000001146,20.513799999999996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(O)CCC,-80.0,8.621805555555556,8.621805555555556,0.5231481481481486,-0.5231481481481486,0.5059038823696461,12.714285714285714,98.14500000000001,88.065,98.07316494,40,0,0.11399834645883074,-0.3803958130419483,0.3803958130419483,0.11399834645883074,1.8571428571428572,2.4285714285714284,2.5714285714285716,16.264967214782743,10.213203025790403,1.9114051683291668,-1.9473910101386784,1.9099967065529817,-1.9904231026932993,4.918736818537471,0.2208818166236295,1.679822907155627,3.040482576057924,70.7394300557699,5.698670612749268,4.516127696252305,4.516127696252305,3.308060412490447,2.4509042305871978,2.4509042305871978,1.471139577202047,1.471139577202047,0.7544988762135507,0.7544988762135507,0.3567703455043203,0.3567703455043203,-0.48,31.916635235956914,6.52,3.7011594202898546,3.3477077296577646,44.35742074386786,5.106527394840706,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,19.264993141472278,6.4208216229260096,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,25.869346833290944,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,11.210493782589008,0.0,12.343784214475903,19.765380445542643,0.0,0.0,0.0,0.0,20.23,6.103966387748303,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,6.923737199690624,5.920434318855644,11.529877290460965,0.0,0.0,0.0,8.621805555555556,0.0,2.221388888888889,0.0,6.003472222222221,1.9866666666666666,0.0,0.6666666666666666,7,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,3.4473656314699785,0,0.7806,29.747799999999987,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(O)c1ccccc1,22.0,9.093148148148149,9.093148148148149,0.7627777777777782,-0.7627777777777782,0.5717534960184781,12.0,132.16199999999998,124.09799999999998,132.057514876,50,0,0.13948124276558913,-0.3760828728239725,0.3760828728239725,0.13948124276558913,1.3,1.9,2.4,16.26532921383804,10.123763984713177,1.9835508501993933,-1.9991485900346446,2.0865814225754398,-1.9047796640013432,5.223008938214893,0.23836240396810304,2.0481673906012667,2.8758596941452845,232.6552208657395,7.397341225498538,5.488665479827339,5.488665479827339,4.842535255101096,3.03490789605456,3.03490789605456,1.979886726234194,1.979886726234194,1.2731792891618274,1.2731792891618274,0.73155530511111,0.73155530511111,-1.2599999999999998,237.58741730974694,6.854416475972538,3.048261290221903,1.3681850018113755,60.31968860674206,5.106527394840706,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,36.252269661163695,5.563451491696996,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.103966387748303,0.0,35.89528683400505,0.0,12.343784214475903,0.0,0.0,0.0,0.0,5.106527394840706,0.0,12.343784214475903,11.6674178794453,30.33183534230805,0.0,0.0,0.0,20.23,6.103966387748303,0.0,0.0,0.0,0.0,5.563451491696996,0.0,12.13273413692322,18.19910120538483,5.920434318855644,11.529877290460965,0.0,0.0,0.0,9.093148148148149,0.7685185185185188,2.236759259259259,9.160294784580499,4.2412792894935745,0.0,0.0,0.1111111111111111,10,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,2.089405241076632,1,1.3532,40.23480000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC1(O)CCCC1,27.0,9.26388888888889,9.26388888888889,0.7361111111111109,-0.7361111111111109,0.45969929381704544,25.0,110.156,100.076,110.07316494,44,0,0.12477074265144994,-0.3776271012913202,0.3776271012913202,0.12477074265144994,1.375,1.875,2.125,16.282950508068755,10.052233963153208,2.272730152228814,-2.111425881769431,2.2743242215754464,-2.1958751748192347,5.086718755905893,0.10986532251379144,2.1695971448588303,2.5609436359129187,114.83874054126983,6.035533905932739,4.852990989435774,4.852990989435774,3.767766952966369,2.9693887135313393,2.9693887135313393,2.3830289039690546,2.3830289039690546,1.6993874466052479,1.6993874466052479,1.104228145602462,1.104228145602462,-0.48,88.95348293921204,5.652978723404255,1.7951232488542552,0.8497887731481479,49.716531704735246,5.106527394840706,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,25.683286491704038,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,31.284337302687725,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,10.707578205824394,0.0,12.343784214475903,25.683286491704038,0.0,0.0,0.0,0.0,20.23,5.601050810983688,5.106527394840706,0.0,0.0,0.0,25.683286491704038,0.0,0.0,0.0,5.920434318855644,6.423349895620259,0.0,0.0,0.0,9.26388888888889,-0.7361111111111109,2.3958333333333335,0.0,8.82638888888889,0.0,0.0,0.7142857142857143,8,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.2684741914576783,1,0.9247000000000001,32.25079999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC1(O)CCCCC1,31.5,9.443888888888889,9.443888888888889,0.7517361111111107,-0.7517361111111107,0.4826850242242961,24.88888888888889,124.183,112.08699999999999,124.088815004,50,0,0.12477070339366979,-0.37762710145316236,0.37762710145316236,0.12477070339366979,1.2222222222222223,1.7777777777777777,2.111111111111111,16.28256158287838,9.85715619753509,2.251533276454158,-2.2552617576866183,2.2610908890974932,-2.281758813564304,5.074744492642501,0.06115724252440764,1.9021588363437019,2.4892566858759495,125.99328661116542,6.7426406871192865,5.560097770622322,5.560097770622322,4.267766952966369,3.4693887135313393,3.4693887135313393,2.736582294562328,2.736582294562328,1.9493874466052479,1.9493874466052479,1.281004840899099,1.281004840899099,-0.48,121.73816552599692,6.6373708920187795,2.4088406635802464,1.4617979156672007,56.08147381913186,5.106527394840706,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,12.341255941781654,25.683286491704038,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,37.70515892561373,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,10.707578205824394,0.0,12.343784214475903,32.10410811463005,0.0,0.0,0.0,0.0,20.23,5.601050810983688,5.106527394840706,0.0,0.0,0.0,25.683286491704038,6.4208216229260096,0.0,0.0,5.920434318855644,6.423349895620259,0.0,0.0,0.0,9.443888888888889,-0.7517361111111107,2.4358333333333335,0.0,10.122013888888889,0.0,0.0,0.75,9,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.7764854337731921,1,1.3148,36.8678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC=CC=C,-81.0,4.83,4.83,1.5902777777777777,1.5902777777777777,0.32792898282344696,7.833333333333333,78.114,72.06599999999999,78.046950192,30,0,-0.012181131223046954,-0.11529505730107915,0.11529505730107915,0.012181131223046954,1.6666666666666667,2.3333333333333335,2.5,13.529028886323745,10.496185646428069,1.4650433708358017,-1.5688162105561907,1.6488576771605306,-1.3923141119954712,5.131511898320273,2.047101586590204,1.6143308351592656,3.2618700080453777,91.09616281328596,4.82842712474619,3.5165078579450504,3.5165078579450504,2.914213562373095,1.6522652263201558,1.6522652263201558,0.7614856834587247,0.7614856834587247,0.32853285321782977,0.32853285321782977,0.12359693729953278,0.12359693729953278,-0.9600000000000001,20.986300857070454,5.04,4.04,3.04,38.183980927303345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,24.651410216121903,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.806996004100142,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,0.0,24.806996004100142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.228060320501644,0.0,12.499370002454143,6.423349895620259,0.0,0.0,0.0,0.0,0.0,2.316805555555556,0.0,9.76736111111111,3.4158333333333335,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3935999999999997,0,1.3618000000000001,28.169999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CCC,-125.7,4.777777777777778,4.777777777777778,0.8472222222222222,0.8472222222222222,0.3621978219384472,5.0,54.092,48.044,54.046950192,22,0,0.005757286480776,-0.12011986059439901,0.12011986059439901,0.005757286480776,2.0,2.25,2.25,13.488609710647237,10.53494685918288,1.4337398331953688,-1.5227294113852055,1.5771068680346967,-1.3832092092910782,4.795485264061542,1.2815412108295194,1.3709505944546687,2.4330963097956353,29.793193904479523,3.414213562373095,2.784457050376173,2.784457050376173,1.914213562373095,1.349335306374634,1.349335306374634,0.5576775358252053,0.5576775358252053,0.2041241452319315,0.2041241452319315,0.0,0.0,-0.44,6.854752972273344,3.5599999999999996,2.56,1.5600000000000003,26.833302762878645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,6.923737199690624,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,5.920434318855644,6.423349895620259,0.0,0.0,0.0,0.0,0.0,2.4305555555555554,0.0,5.625,1.9444444444444444,0.0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2784,0,1.0295999999999998,19.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CCC(C)C,-104.6,4.979444444444445,4.979444444444445,0.6620370370370368,0.6620370370370368,0.4219394153306525,8.333333333333334,82.146,72.06599999999999,82.07825032,34,0,0.01091053457896156,-0.12009904802308842,0.12009904802308842,0.01091053457896156,1.6666666666666667,2.1666666666666665,2.1666666666666665,13.875428442697148,10.14964752524454,1.8276120052918503,-1.899151478171096,1.9368415627816418,-1.7918450762165947,4.836102628998129,0.6760225712069644,1.3485878960124225,2.884208869613709,54.928786893420316,4.99156383156272,4.3618073195657985,4.3618073195657985,2.770055610029662,2.205177354031201,2.205177354031201,1.8020951405812147,1.8020951405812147,0.526099420661621,0.526099420661621,0.23570226039551587,0.23570226039551587,-0.44,14.834466856136647,5.559999999999999,2.7792982456140343,3.5599999999999987,39.56318699167186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,13.847474399381248,5.917906046161393,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,18.261690260637295,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,0.0,0.0,0.0,19.767908718236892,6.423349895620259,0.0,0.0,0.0,0.0,0.0,3.2291666666666665,0.0,5.8822222222222225,4.2219444444444445,0.0,0.6666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.575483040935671,0,1.6657,28.287999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CCCC,-90.0,4.889027777777778,4.889027777777778,0.9166666666666666,0.9166666666666666,0.40753889061933823,6.4,68.119,60.05499999999999,68.062600256,28,0,0.008338403904863663,-0.12010949085897656,0.12010949085897656,0.008338403904863663,1.8,2.4,2.4,13.662091993102068,10.362238366463217,1.6114586351204394,-1.6900686570288799,1.7702430856754154,-1.5348136800594225,4.813151910901057,0.984160787985292,1.4056390622295665,2.483699570591265,38.49022499567306,4.121320343559642,3.4915638315627207,3.4915638315627207,2.414213562373095,1.849335306374634,1.849335306374634,0.9541241452319313,0.9541241452319313,0.3943375672974064,0.3943375672974064,0.14433756729740643,0.14433756729740643,-0.44,11.245112497836532,4.559999999999998,3.5599999999999987,3.5599999999999974,33.19824487727526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,0.0,12.844171518546268,6.423349895620259,0.0,0.0,0.0,0.0,0.0,2.517361111111111,0.0,6.913333333333334,2.0693055555555557,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.246719999999997,0,1.4197,23.74099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C#CCCC#C,-6.0,4.869027777777777,4.869027777777777,0.704861111111111,0.704861111111111,0.32441240917472336,5.666666666666667,78.11399999999999,72.06599999999999,78.046950192,30,0,0.01957215642454477,-0.12007450504762648,0.12007450504762648,0.01957215642454477,1.0,1.3333333333333333,1.5,13.689720165634268,10.335106265769513,1.65716065627438,-1.701331994848359,1.7768553542632464,-1.582545393905899,4.921183097605023,1.1251889909876471,1.6143308351592656,2.7835408277898814,73.58638780895903,4.82842712474619,3.5689141007523464,3.5689141007523464,2.914213562373095,1.7844570503761732,1.7844570503761732,0.9082482904638629,0.9082482904638629,0.41367513459481287,0.41367513459481287,0.14433756729740643,0.14433756729740643,-0.88,20.986300857070454,5.12,4.119999999999999,3.12,38.56241238353113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.687568428951806,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,0.0,24.687568428951806,0.0,0.0,0.0,0.0,0.0,0.0,24.687568428951806,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,0.0,0.0,11.840868637711289,12.846699791240518,0.0,0.0,0.0,0.0,0.0,4.852222222222222,0.0,11.147777777777776,0.0,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.515733333333333,0,1.033,26.89999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
