SMILES,name,FOM1_0C,FOM1_10C,FOM1_20C,FOM1_30C,FOM1_40C,FOM1_50C,FOM1_60C,FOM1_70C,FOM1_80C,FOM1_90C,FOM1_100C
CC(Cl)=CCCC=C(C)Cl,"2,7-dichloro-2,6-octadiene",53.422238323666875,57.03629501604566,60.71894612036597,64.29953930442198,67.77640133998678,71.11611346431793,74.336399771342,77.41426286226653,80.33370623196186,83.10200659150253,85.76601146560097
CCC(C)CC(C)Br,"hexane, 2-bromo-4-methyl-,",59.3068971311186,62.9201318131888,66.53739991567606,70.02361830387791,73.35510621314512,76.51078576906464,79.52324500276157,82.34455651396583,85.02998036153133,87.50631327817155,89.86602666770888
CCC(C)CCCBr,d-1-bromo-4-methylhexane,53.813445604457506,57.19590248928914,60.60630629454059,63.90318250630432,67.05980212565647,70.08640379707055,72.9721711413328,75.70491319097727,78.27201402266128,80.68205135567568,82.99031307913498
CCCC(C)CCBr,d-1-bromo-3-methylhexane,55.647748704667414,59.148349885086695,62.67680991546084,66.0843640644514,69.35801420883348,72.48186924230376,75.45413274545282,78.27833408515178,80.93694961994318,83.42379999092974,85.84394211542488
CCC(C)C(C)CBr,"d-1-bromo-2,3-dimethylpentane",56.29113506629216,59.77841798793267,63.28404121685749,66.66440105818327,69.9009241264011,72.98548226917703,75.92942501465627,78.71347377429116,81.31702824587853,83.75801568472677,86.10121402742531
CCC(Br)(CC)CC,"pentane, 3-bromo-3-ethyl-",62.18183924090744,65.16972980039135,68.1066470772096,70.88460967482023,73.4636960630155,75.8896990417121,78.1464785469058,80.24178823927542,82.13433693425776,83.84547830367418,85.44912700971858
CCCCC(Br)CC,3-bromoheptane,55.9579495704933,59.460406087181546,62.99977100709895,66.41184803398475,69.68503041047431,72.82302840806422,75.80117064456945,78.64443174930575,81.28921091727925,83.81298737449897,86.19717195812318
CCCCCC(C)Br,2-bromoheptane,55.04216654898032,58.52376075320491,62.04146742878174,65.43252924545537,68.69601864065295,71.83104841190482,74.80197510311966,77.62099098176742,80.27456362656083,82.77210233351765,85.17082429758945
CC(C)(C)C(C)(C)Br,"2-bromo-2,3,3-trimethylbutane",48.71543314823091,50.86206116123008,52.974011895631115,54.97142518811221,56.87260653267223,58.64795828356538,60.31006664623825,61.85494077587061,63.30055848137503,64.58896091234965,65.77077396637007
CCCCCCCBr,1-bromoheptane,71.91700358979422,75.1887571137133,78.2886704215871,81.10045815898704,83.66154269355093,86.00561096267747,88.14445087394752,90.14282411969212,91.95151822209796,93.61957708686715,95.1834017112135
CCCC(Br)CCC,4-bromoheptane,55.1811970931035,58.66669924442463,62.18950150673028,65.58363712809171,68.85682627023674,71.98198520364046,74.96921091166833,77.8015868885043,80.4791384934824,82.99664576621926,85.38418520512312
Cc1ccc(C(C)C)cc1[N+](=O)[O-],"p-cymene, 2-nitro-",38.58937191388219,41.48621991095665,44.53197331525513,47.60519405825935,50.68421704793127,53.75500885079081,56.8013061016434,59.805293405989225,62.75877239244312,65.64336127239127,68.52381923051024
CCCOC(=O)c1ccc(N)cc1,propyl 4-aminobenzoate,36.194437151961594,40.237206067099585,44.58760700525204,48.989093721840824,53.41867774480547,57.85426367762484,62.27726896803534,66.6714333491886,71.01933485641027,75.3120435352951,79.6645154180143
N#Cc1ccccc1-c1ccccc1,"1,1'-biphenyl-2-carbonitrile",35.29968645550458,38.61805816452225,42.17882641522741,45.81600433950979,49.51018565054576,53.240364733499725,56.99103106676724,60.744085967060904,64.48446537331566,68.20143810487694,71.97861112754936
COC(=O)c1ccc(N(C)C)cc1,methyl 4-(dimethylamino)benzoate,36.42969513772004,39.84589495405168,43.47808278623091,47.13861706503658,50.80685803448539,54.4633413633109,58.089123256738446,61.66942008823083,65.19097606691925,68.63698185215242,72.0923114728195
CCOC(=O)N(C)c1ccccc1,ethyl methyl(phenyl)carbamate,54.02466929544857,57.824887641023366,61.725359772931405,65.56001499147231,69.31436083656415,72.97901630975007,76.55359344717833,80.01005563990783,83.35384876072345,86.58183483084744,89.75409063715958
Cc1ccc(C(C)C)c([N+](=O)[O-])c1,3-nitro-p-cymene,37.20984437722677,40.02225325290988,42.97771040084656,45.96014644913407,48.95464042949505,51.938390519608646,54.90051727923851,57.81973574930145,60.692751966012,63.506005420300475,66.31506686110852
CC(C)(C)c1ccccc1[N+](=O)[O-],1-tert-butyl-2-nitrobenzene,26.00717738357391,28.65718583590782,31.535437223954407,34.50386094399741,37.54426280909133,40.63758220548208,43.767742342286134,46.91867954346205,50.07466662607925,53.22240551247591,56.44111437965731
COC(C)c1ccc(N(C)C)cc1,"benzenamine, 4-(1-methoxyethyl)-N,N-dimethyl-",38.449188363121,42.04497724755056,45.86277901427431,49.710993719981936,53.56860648257944,57.415114970513216,61.23736867071624,65.00805555656575,68.72544774232668,72.37077530011459,76.02067337360812
CCCCCCCCn1cccc1,1-octyl-1H-pyrrole,87.30920606399155,92.81733672781812,98.14903625332212,103.0678825133783,107.63688042737502,111.87608036148586,115.82521898668216,119.49847813059397,122.93925356753338,126.14085731437154,129.21900570082946
FC(F)C(Cl)Br,"1-bromo-1-chloro-2,2-difluoroethane",77.62956719644954,80.89510340475087,84.0482835909356,86.94828542244696,89.6159780618856,91.96122515417152,94.14615746344003,96.10186211072744,97.76387700992971,99.18441921615758,100.48310957972144
FC(F)(Cl)CBr,"ethane, 2-bromo-1-chloro-1,1-difluoro-",97.52268484351067,99.98890275039535,102.3130409531986,104.30840682083424,106.05235819999508,107.46530523093402,108.6756218950213,109.58286886594216,110.31097311746488,110.66567577497617,110.8291106636465
ClC1(Cl)CC1(Cl)Cl,"1,1,2,2-tetrachlorocyclopropane",58.838846741232,62.33674665111433,65.82983169472058,69.18546515503769,72.37968956123791,75.39281308436605,78.26564034672309,80.98074811493207,83.5136404301636,85.8518763340948,88.10614688692645
Fc1ccc(OC(F)(F)F)cc1,"p,alpha,alpha,alpha-Tetrafluoroanisole",75.75949157258353,80.64419958698828,85.51968863063989,90.14427539113068,94.50508687335731,98.63016014026871,102.43708027554938,106.00691983052872,109.27481385648498,112.264426450161,115.02888678172042
COC(=O)c1ccccc1C(=O)O,methyl hydrogen phthalate,21.12509115733981,24.747141531520732,28.82767210190788,33.026829255089716,37.31127507752631,41.65239406547653,46.0254726022336,50.40979000334668,54.78697484746031,59.14263259941717,63.630051168146025
CCOC(=O)c1ccccc1OC,ethyl 2-methoxybenzoate,51.57031157069584,55.81492383060845,60.24356574173307,64.64325945577069,68.9899554265297,73.27810289937312,77.48100761769074,81.59990545826388,85.61318659734052,89.51601191343197,93.41260551669254
CC(=O)OCCOc1ccccc1,2-phenoxyethyl ethanoate,61.412694237167834,65.67089717533027,70.0427228618079,74.3399473435979,78.54659093382536,82.65088234669146,86.64741398212047,90.51807729655629,94.2665722670692,97.86001855314916,101.42791967702316
COc1ccccc1CCC(=O)O,3-(o-methoxyphenyl)propionic acid,20.38223793413531,24.130280271565866,28.350358931715505,32.66006308185343,37.024142916304875,41.41403244263306,45.80658450473353,50.18304536035416,54.5284479038397,58.829450557096,63.23936920428237
CCOC(=O)c1cccc(OC)c1,ethyl 3-methoxybenzoate,50.80886263068257,54.99435458380931,59.36000234861052,63.695852572478294,67.98430690566047,72.20811042323412,76.35473429546605,80.41786753020172,84.37867082738148,88.22158276341375,92.0466615466277
CCOC(=O)c1ccc(OC)cc1,ethyl 4-methoxybenzoate,47.70607794959915,51.75571155549123,55.989457987220064,60.20327269260707,64.37569088187256,68.49766670827256,72.54873867555172,76.52017920729519,80.40034209577624,84.19065365890617,87.95703094996853
CCCOC(=O)c1ccc(O)cc1,propyl 4-hydroxybenzoate,20.28401706571561,23.286149133751906,26.64583475768175,30.131044005378573,33.718515981639285,37.38692989227737,41.11623757557344,44.88755475068642,48.68428991933481,52.492899025165194,56.43449781728429
O=C1C=Cc2cccc3cccc1c23,perinaphthenone,42.957502071867275,47.53673510194024,52.41184960075792,57.3101995488624,62.205602739853674,67.07840401352965,71.90736252805067,76.67968486343032,81.37617304753667,85.98502224858657,90.62971734754248
O=C1c2ccccc2-c2ccccc21,9(9H)-fluorenone,42.72034293665254,48.651114834686304,54.907809998885234,60.986807373745,66.85224502768214,72.48396345037915,77.87634298420663,83.02921619297366,87.94220417574802,92.62927694384062,97.23625914876338
Cc1cc(C)c2c(c1)-c1ccccc1-2,"2,4-dimethylbiphenylene",53.95668330011406,58.642253225490656,63.57567310554745,68.5286583795179,73.48161373999447,78.41465098538133,83.31777104356419,88.17072497915768,92.957966149272,97.67135182147707,102.42638433520324
Cc1ccc2c(c1)-c1cccc(C)c1-2,"1,6-dimethylbiphenylene",53.95668330011406,58.642253225490656,63.57567310554745,68.5286583795179,73.48161373999447,78.41465098538133,83.31777104356419,88.17072497915768,92.957966149272,97.67135182147707,102.42638433520324
Cc1ccc2c(c1)-c1c(C)cccc1-2,"1,7-dimethylbiphenylene",53.95668330011406,58.642253225490656,63.57567310554745,68.5286583795179,73.48161373999447,78.41465098538133,83.31777104356419,88.17072497915768,92.957966149272,97.67135182147707,102.42638433520324
Cc1cccc2c1=c1c(C)cccc1=2,"1,8-dimethylbiphenylene",53.85935691586608,58.528509919462294,63.444569098421056,68.38026206024014,73.31661241903389,78.23681469113181,83.1214494863877,87.96386027944604,92.73438386244314,97.43870883116703,102.18099283312836
CCc1cccc2c1=c1ccccc1=2,1-ethylbiphenylene,57.143664808056634,62.04026797054496,67.18831072324481,72.35517793543033,77.51581226433944,82.65737286661658,87.75761078528804,92.80958733010569,97.78797901830336,102.68434901869831,107.63119837444331
Cc1cccc2c1Cc1ccccc1-2,1-methyl-9H-fluorene,49.58412956596658,53.63990069529908,57.87340028229245,62.09210601639709,66.28151917294416,70.42470891325357,74.51425270505757,78.53564310014914,82.48600738240528,86.34847752063583,90.21065746594311
Cc1cccc2c1=c1cccc(C)c1=2,"1,5-dimethylbiphenylene",53.85935691586608,58.528509919462294,63.444569098421056,68.38026206024014,73.31661241903389,78.23681469113181,83.1214494863877,87.96386027944604,92.73438386244314,97.43870883116703,102.18099283312836
Cc1cc2c(cc1C)-c1ccccc1-2,"2,3-dimethylbiphenylene",53.95668330011406,58.642253225490656,63.57567310554745,68.5286583795179,73.48161373999447,78.41465098538133,83.31777104356419,88.17072497915768,92.957966149272,97.67135182147707,102.42638433520324
C=Cc1ccccc1-c1ccccc1,"2-ethenyl-1,1'-biphenyl",64.11012181828006,68.74138213687698,73.36756349580847,77.78715099638184,82.00333295877512,86.03793092306552,89.8920944589522,93.56940128778577,97.10152623731685,100.46303547343264,103.76847793924895
Cc1ccc2c(c1)-c1cc(C)ccc1-2,"2,7-dimethylbiphenylene",55.03838510735637,59.80218547760285,64.81479540673159,69.84251428458795,74.86446184384495,79.86478075859304,84.82427285928283,89.73242334635903,94.57509417205912,99.339745033383,104.12985182344327
CCc1ccc2c(c1)-c1ccccc1-2,2-ethylbiphenylene,57.251868641960385,62.16783972932511,67.33635254178917,72.52228160284336,77.70447979391504,82.8608916927849,87.9787487785372,93.04114253276062,98.0423217800347,102.95357929163605,107.90555077424214
C=Cc1ccc(-c2ccccc2)cc1,"4-ethenyl-1,1'-biphenyl",47.24651125211961,53.93684299298978,60.76559318488412,67.12059075887524,72.98144627322148,78.35866563219315,83.26823233329834,87.75727442341015,91.86024876286524,95.6229178108164,99.16317227493523
c1ccc2c(c1)Cc1ccccc1C2,"9,10-dihydroanthracene",30.281642411599364,33.093498013277305,36.05225797885319,39.01177408775475,41.960619255578166,44.88569459866388,47.77753310395764,50.62870736077591,53.428955089472225,56.17204475780069,58.92684297868993
CC1c2ccccc2-c2ccccc21,"9H-fluorene, 9-methyl-",49.353559581488085,53.22464369881491,57.26820522067614,61.31137879981653,65.33580015233328,69.32312018165936,73.2555810678167,77.12752365410385,80.92365957572926,84.63065470047712,88.328484349354
c1ccc2c(c1)CCc1ccccc1-2,"9,10-dihydrophenanthrene",42.17042569988554,45.65768478798788,49.317489390496235,52.98897861508405,56.65645060098623,60.30607111017164,63.92559094830122,67.4996206925922,71.0228918885483,74.48038984444743,77.9504815796317
C1=Cc2ccc3ccccc3c2CC1,"phenanthrene, 3,4-dihydro-",46.10189771441433,49.98844946658767,54.078497873653646,58.19099009990773,62.30856182526479,66.41285670985938,70.4905586166558,74.52514142875788,78.5063297621918,82.41932551126705,86.35900902673565
Cc1ccc(C)c2c1-c1ccccc1-2,"1,4-dimethylbiphenylene",53.85935691586608,58.528509919462294,63.444569098421056,68.38026206024014,73.31661241903389,78.23681469113181,83.1214494863877,87.96386027944604,92.73438386244314,97.43870883116703,102.18099283312836
Cc1ccc2c(c1)-c1ccc(C)cc1-2,"2,6-dimethylbiphenylene",55.03838510735637,59.80218547760285,64.81479540673159,69.84251428458795,74.86446184384495,79.86478075859304,84.82427285928283,89.73242334635903,94.57509417205912,99.339745033383,104.12985182344327
C1=CCc2c(ccc3ccccc23)C1,"1,4-dihydrophenanthrene",41.726373470494615,45.246966324381525,48.95010256655295,52.67209049710248,56.39564980408131,60.107334873029934,63.79291418418608,67.43837431246578,71.03417383274207,74.57381920973802,78.12603502223226
CC(CO)(CO)Cc1ccccc1,"2-benzyl-2-methyl-1,3-propanediol",19.560938083495984,22.571524876352864,25.907919104565003,29.309657822312357,32.75271305056,36.21711515520909,39.6857959819205,43.1450452322216,46.58313250604049,49.99152899689843,53.482618034162
CCOC(OCC)c1ccccc1,(diethoxymethyl)benzene,61.83358594265822,65.79985241349729,69.81539123996109,73.70901678543281,77.47395886734738,81.09797590439975,84.57629229422025,87.90036603601564,91.07970904124514,94.09059828807494,97.02602226020292
COc1ccc(OC(C)(C)C)cc1,"benzene, 1-(1,1-dimethylethoxy)-4-methoxy-",39.99848394547444,43.664796897636336,47.54179246048534,51.43411464384451,55.32102750696965,59.18560726703232,63.01093233650066,66.78469593914656,70.49002311400154,74.11469242375146,77.75139546298257
COc1ccc(O)cc1C(C)(C)C,"phenol, 3-(1,1-dimethylethyl)-4-methoxy-",20.11618179792291,22.84002380546957,25.886882325478396,29.06234615158741,32.34927332404631,35.73122956952268,39.19177610264655,42.715456343335205,46.288270826748786,49.89684761065376,53.661948077872665
CCOC(C)c1ccc(OC)cc1,"benzene, 1-(1-ethoxyethyl)-4-methoxy-",51.31327520800005,55.36278897469588,59.577179945966726,63.760591673582795,67.89051601204577,71.95469275215909,75.93384131953526,79.81265556301578,83.59032510037456,87.23376394806724,90.8561209789348
C(=Cc1ccccc1)c1ccccc1,"(E)-1,2-diphenylethene",39.9979249080288,43.65807744270151,47.4802635341743,51.25819551915474,54.97896175454229,58.63276635495942,62.20496657972531,65.6919532400229,69.0836363083835,72.38379879371715,75.66115685286304
C(=C\c1ccccc1)\c1ccccc1,"(Z)-1,2-diphenylethene",41.58087870185386,45.09414500425533,48.75435520624657,52.418011394693345,56.06677549759939,59.68512517940972,63.260499074862935,66.78060826663439,70.22918007046249,73.60885874670709,76.9627178163566
C=C(c1ccccc1)c1ccccc1,"1,1-diphenylethene",44.98654007583536,48.39362902909007,51.911745666247775,55.391532099414896,58.82174903435001,62.18742019949667,65.48180496530125,68.69649534433563,71.81868583634004,74.8554136115716,77.85675292492265
C1=Cc2cc3ccccc3cc2CC1,"1,2-dihydroanthracene",46.96204596193025,50.929857936473816,55.09430102290412,59.268514042656136,63.43806356256973,67.58407630827946,71.6976173634286,75.76391677647815,79.77424171787806,83.7146773609242,87.68223211298991
C1=Cc2c(ccc3ccccc23)CC1,"1,2-dihydrophenanthrene",46.10045688687916,49.98691446209196,54.07684927861283,58.18922562698292,62.306744243513585,66.41095130358428,70.48858922809535,74.52313828733189,78.50425275496126,82.41720121330725,86.35686759714308
Cc1ccc2c(c1C)-c1ccccc1-2,"1,2-dimethylbiphenylene",53.85935691586608,58.528509919462294,63.444569098421056,68.38026206024014,73.31661241903389,78.23681469113181,83.1214494863877,87.96386027944604,92.73438386244314,97.43870883116703,102.18099283312836
C1=CCc2cc3ccccc3cc2C1,"1,4-dihydroanthracene",42.58117665518819,46.175321011755464,49.94728491738315,53.72585258722547,57.49829505383572,61.25028390419609,64.9719557214305,68.64807039606868,72.27289384045386,75.8312876496226,79.41205758532197
CC(C)c1cccc(C(C)C)c1F,"2-fluoro-1,3-diisopropylbenzene",54.99058937171434,58.27467926660731,61.51474061963924,64.5864187807225,67.48750919576246,70.23301916031846,72.83914618538859,75.29547954137236,77.6141622534226,79.79617249071111,81.92331102482537
CC(C)c1ccc(C(C)C)c(F)c1,"2-fluoro-1,4-bis(1-methylethyl)benzene",54.27802764607313,57.529229481012635,60.73634434179245,63.78360292947907,66.67159629937947,69.4169536796021,72.00411669778126,74.44723484259741,76.78236660002628,78.96836066340609,81.04493629245886
CC(C)c1cc(F)cc(C(C)C)c1,"1-fluoro-3,5-bis(1-methylethyl)benzene",55.01159503413019,58.26927157912283,61.48508136658517,64.54256181681924,67.44648366083518,70.19567690044825,72.79910739630698,75.25014420802987,77.5669939944324,79.75804033617747,81.85202735592426
CC(C)c1ccc(F)c(C(C)C)c1,"1-fluoro-2,4-diisopropylbenzene",54.43718880656764,57.695755499249586,60.914039924368495,63.96118682575467,66.85356537961212,69.59970586728254,72.20003252075206,74.6571994646954,76.96062162490266,79.15517574828098,81.24074610258135
O=C1CCCCC1C1CCCCC1,"1,1'-bicyclohexyl-2-one",41.361005061487695,44.40648593536109,47.56940307198891,50.72201806358616,53.8475558488132,56.935516960479376,59.97158415095335,62.94302159297983,65.84928221407496,68.67020625897162,71.47697236478868
CC(C)(C)c1ccc(C(C)(C)C)o1,"2,5-bis(1,1-dimethylethyl)furan",40.752224548781605,43.86227118792,47.080322039549934,50.248305108426784,53.34818238350245,56.36422483103786,59.2899747995299,62.10493512458552,64.79545795300183,67.3710204258918,69.86892985573348
CCCCC#CC(=O)CCCCC,7-dodecyn-6-one,58.571688437522994,62.573233604950474,66.6725639796931,70.68665681060628,74.603263167262,78.41430168267593,82.10935028108752,85.67712484408247,89.1092528892009,92.40880172427016,95.63470165768442
CCCCCCCCC1C=CCC1,3-octylcyclopentene,68.50796686830058,72.45173310238492,76.29171013443226,79.89106078294871,83.2695308121824,86.45251537243188,89.43240905167919,92.2575585901501,94.92514657473082,97.4253455634761,99.82747626284495
CCCCC=CC(C)=CCCCC,"6-methyl-5,7-dodecadiene",73.50093078012549,77.29570913152011,80.81741549759622,83.91273570009696,86.68167399810628,89.186182397726,91.42258850277564,93.45218686896392,95.34045890729308,97.04926603275617,98.67774720109676
CCCCCC=C=CCCCCC,"6,7-tridecadiene",132.08758303696584,139.53317505881702,146.31596593710128,152.21138213269512,157.3537855821675,161.8995875728793,165.91985829716805,169.5149338850664,172.75024052779233,175.7159484738735,178.50964518732513
CCCCC=CCC=CCCCC,"5,8-tridecadiene",51.27553432880905,55.197137032938784,59.28252168639654,63.34650774144327,67.35255596924489,71.28996756550508,75.13154537783049,78.85284598792893,82.43723284637841,85.86637512674804,89.21373478999757
C=CCCCCCC(CC)CC=C,"4-ethyl-1,10-undecadiene",69.44749110351356,73.11303730166527,76.7364938997234,80.1650683885637,83.39156082519298,86.41738242601758,89.26265814143936,91.93000753517428,94.40477070509928,96.72292668347,98.94861117330493
CCC1CCC2(C)CCCCC2C1,cis-4-ethyl-1-methylbicyclo[4.4.0]decane,58.279325190009104,61.457098609206966,64.40689601066204,67.05521938527802,69.45184487984149,71.6093142008359,73.6004580746435,75.42797937243141,77.13179186024904,78.71767851580486,80.21249248165448
CC#CCCCCCCCCCC,2-tridecyne,53.336921023564,57.16325913239773,61.10197598555664,64.97433280737496,68.77206507776609,72.47254107607674,76.0680333979679,79.54629598741185,82.90200062406417,86.11807206805017,89.25875767573956
CCCCCCCCC1CC=CC1,4-octylcyclopentene,68.72021711531286,72.69546155192202,76.56779015635969,80.19583821043558,83.60723290731096,86.8014116270055,89.80918253312724,92.65826257828974,95.31122145041628,97.831191687151,100.26547437160256
CCC#CCCCCCCCCC,3-tridecyne,53.15016700687008,56.95328250665182,60.87254889505067,64.73475273236221,68.51670190023,72.21202086781344,75.8007369236358,79.27857538152999,82.62688366389449,85.83966290893092,89.00411512908555
CC1CCCC1CC1CCCCC1,cyclohexyl(2-methylcyclopentyl)methane,56.837129537028424,60.06626745126679,63.07886920554664,65.7760195503397,68.20811173520372,70.41221029436277,72.43553158993757,74.30092716411114,76.01180558959342,77.62240541228284,79.16527250420913
CCCCCCCCC1=CCCC1,"cyclopentene, 1-octyl-",60.8162153952878,64.39504772140184,67.88600888495121,71.16904904223995,74.26500261425296,77.16528477947813,79.91944685257386,82.5194265093408,84.96191074356959,87.27595140837063,89.49995183681413
C1CCC(CC2CCCCC2)CC1,dicyclohexylmethane,38.71060720725874,42.62308920724437,46.51438501364335,50.15293076788989,53.56826232715753,56.782997633367515,59.82427053600044,62.71497266940564,65.4769823240328,68.10943961193647,70.69319224562211
CCC1(C)CCC2CCCCC2C1,decahydro-2-ethyl-2-methylnaphthalene,58.71070823459803,61.87741144509146,64.82014137984036,67.44917012164315,69.83844975584422,72.00156578780567,73.98576739102104,75.79289974670488,77.48680341204424,79.08004711390919,80.57833737854382
CCCC1CCCC2CCCCC12,alpha-n-propyldecalin,45.41182007724632,47.95128479597561,50.596803587406185,53.271678207281255,55.960665089028694,58.65540704656485,61.340627833809215,64.012292943099,66.66511621593746,69.2907451522042,71.91447989923118
CC=CC(CCC)C1CCCCC1,(1-propyl-2-butenyl)cyclohexane,50.165915459505385,53.48260370360408,56.86484042655304,60.1684581154161,63.38415075307646,66.50122063631588,69.51642507325006,72.40875058362819,75.18806426474782,77.84801373321385,80.43921844955631
CC1CCC2C(C1)C(C)CC2(C)C,"1,1,3,5-tetramethylhexahydroindan",57.21455920768933,60.60621652100827,63.87523809867604,66.90727087223222,69.71284616559213,72.33983121148086,74.79443002485901,77.09118549119057,79.22519012771853,81.27040663343732,83.22082935337154
C=C1CCCC(C)(C)C1CC(C)C,"1,1-dimethyl-3-methylene-2-(2-methylpropyl)cyclohexane",51.484564344117494,54.55261076155353,57.57346103971716,60.44073372252228,63.15597372344706,65.73260018978469,68.16616499462803,70.47945664064362,72.6661868845447,74.74023072278698,76.70635790775871
C=CCCCCCCCCCC=C,"1,12-tridecadiene",72.08336832203656,75.90616663252342,79.74360768801353,83.40632828030625,86.86268986274736,90.1167688382291,93.1630941612622,96.02263121160016,98.69488998213708,101.20901970662008,103.62233413259852
CCCCC1=C(CCC)CCCC1,1-butyl-2-propylcyclohexene,66.0099158453641,69.7844877765464,73.26816338771162,76.34272630279742,79.07601774824961,81.53245591821164,83.73976490617898,85.75305498491748,87.57572808764976,89.28180091552302,90.86933412221408
CC1(C2CCCCC2)CCCCC1,1-cyclohexyl-1-methylcyclohexane,29.015975245072394,31.595221162600875,34.3200138328399,37.06408633487503,39.81049313182413,42.54681068415858,45.26175264845185,47.93987982050643,50.5740174784065,53.15291589622227,55.74045989772279
C1CCC(CCC2CCCC2)CC1,1-cyclohexyl-2-cyclopentylethane,56.632955941503205,59.93012293075672,62.99509412830248,65.74199041517716,68.20631688469616,70.44410952053248,72.4842343141784,74.35658544933939,76.08992042373748,77.7039755182619,79.23038922677515
CC1CCCC(C2CCCCC2)C1,1-cyclohexyl-3-methylcyclohexane,46.903532729838155,49.83202684653631,52.7154847967583,55.457402598239774,58.059851635346384,60.54118720511472,62.903598364674274,65.15150830277483,67.29939605424262,69.34173389007715,71.3215414219711
CC1CCC(C)C(C2CCCC2)C1,"1-cyclopentyl-2,5-dimethylcyclohexane",52.0306602293392,55.09923106882294,58.11358326354469,60.96564783969846,63.6782108657296,66.24474784762523,68.68677515189484,71.00665012888332,73.21769476006621,75.3092074324918,77.3240906173131
CCCCCCCC1=CCCCC1,1-heptylcyclohexene,59.27664374827995,62.729132453475906,66.09404146074444,69.26481676699643,72.24816240167449,75.05966218861704,77.7137380607526,80.22259498037688,82.58675409796048,84.82021040506216,86.98906591622475
CCCC1=C(C(C)C)CCC(C)C1,1-isopropyl-2-propyl-4-methylcyclohexene,52.72647896133735,55.99095102885977,59.2272536552635,62.306013221057526,65.23922907427398,68.01909228352737,70.67672091804071,73.18837447816989,75.56867523425002,77.83059823186622,80.01588561591667
CCC=C1CC(C)CCC1C(C)C,1-methyl-4-(1-methylethyl)-3-propylidenecyclohexane,54.8112689345027,58.15224779373253,61.45154716793786,64.593185422349,67.5641419578626,70.39438841170221,73.07321171588376,75.62501479921153,78.03800818423113,80.2999844827773,82.5025867061632
CCCC1C(C)=C(C)CC(C)C1C,"1,2,4,5-tetramethyl-3-propylcyclohexene",60.1477251371512,63.24850615046753,66.24592607805106,69.0305424340189,71.6444473276493,74.07066250291317,76.34950943912668,78.49299925681801,80.51196134623639,82.39381149621252,84.18605420502291
CCC1C(C)CCC2CCCCC21,10-ethyl-9-methylbicyclo[4.4.0]decane,63.49187549914025,67.0050515650382,70.24905500595456,73.13668026142476,75.7294415024103,78.05136138122926,80.17487373562365,82.09216785655214,83.89317899448695,85.54036099094641,87.14415997723165
CC(C)C1CC2CCCC(C1)C2C,9-methyl-3-(1-methylethyl)bicyclo[3.3.1]nonane,56.213801610617864,59.52840177620356,62.77824098596345,65.85257858198551,68.76292945868006,71.5373529369424,74.15528742763881,76.64471278712365,79.0183055618986,81.25796058648258,83.40809148635573
CC(C)C1CC2CCCCC2C1C,7-methyl-8-(1-methylethyl)bicyclo[4.3.0]nonane,56.63141023381843,59.96086211713424,63.22851828203952,66.32131552970682,69.24667908863469,72.02053175932149,74.6576335018543,77.15718051880143,79.53013072932308,81.7868835581219,83.94897975595393
C=C(C=C(C)C(C)(C)C)C(C)(C)C,"4,5,5-trimethyl-2-(1,1-dimethylethyl)-1,3-hexadiene",40.47606133672608,42.98894839515667,45.55311879542466,48.0576836106648,50.49270995383126,52.84762066409479,55.102727453723325,57.25955587910526,59.28716324684781,61.2080507440576,63.04099457939572
C=CCC(CC=C)(CCC)CCC,"4,4-dipropyl-1,6-heptadiene",60.008972527100696,63.730229575799285,67.49500734763174,71.15872640807984,74.70595456198942,78.11890589311349,81.38026105709842,84.49465865186559,87.46246035200308,90.25615786228818,92.9764315555306
C#CCCCCCCCCCCC,1-tridecyne,34.086050639304545,36.54025806025598,39.08887369273019,41.61854536025192,44.11726024204387,46.57178327148556,48.97578561474292,51.31800595001232,53.58703689108099,55.783095602124895,57.952339938938955
CC1CCCCC1C1CCCCC1,2-methylbicyclohexyl,43.43911754538794,47.78318180381869,51.94859893742516,55.670306130373014,58.994024203016224,61.95623686218396,64.61126981396774,66.98940181767303,69.14704657496006,71.11088067762472,72.94196925754642
CCC1C(C)CC2CCCC(C)C21,"2,8-dimethyl-9-ethylbicyclo[4.3.0]nonane",64.38729981895749,67.83686628537997,71.02851529115429,73.86483191214224,76.39409300599387,78.65802619882159,80.73937391779236,82.63573808159968,84.38082828324745,85.97322513578618,87.51538144446211
CCCCCCC=C(C)C=C(C)C,"2,4-dimethyl-2,4-undecadiene",68.3452063280515,71.89798846821823,75.17930975163031,78.08491677792976,80.65452143918215,82.98262318608288,85.0609584849339,86.96679861735431,88.69518528976401,90.2658038910919,91.76922530973552
CC(C)(C)C#CC(C)(C)C(C)(C)C,"2,2,3,3,6,6-hexamethyl-4-heptyne",34.487683413980335,37.14281261339765,39.90399120412435,42.647382240979425,45.3587918617867,48.02194706230163,50.621140894609,53.15113208388794,55.604301628037796,57.967142496713954,60.2924378063792
C=C(C)CCCCCCCC(=C)C,"2,10-dimethyl-1,10-undecadiene",70.53786857499672,74.17754072761542,77.474213551522,80.32088590373148,82.81265020819225,84.99785414872782,86.93639544207355,88.68380974561673,90.25004963214764,91.67487227414426,92.98861408624047
