SMILES,FOM1_40,FOM1_100,FOM1_avg,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
CCCCC1CCCCC1,75.95386163982339,88.5443058661262,82.2490837529748,0.5596727748500233,140.26999999999998,120.10999999999997,140.15650064,60,-0.04142875124098035,-0.06538220962149477,0.06538220962149477,0.04142875124098035,1.1,1.8,2.4,14.170680486074321,9.857824704878302,2.110549344344624,-2.202318138885948,2.2686275302842,-2.0483737703367817,4.645127242480809,0.33125311919375205,2.0172372216570547,70.10749561002055,7.234204518682008,7.234204518682008,7.234204518682008,4.931851652578137,4.931851652578136,4.931851652578136,3.6462643699419712,3.6462643699419712,2.690670697680657,2.690670697680657,1.9686140808000383,1.9686140808000383,0.0,8.1,4.760330578512397,2.7222222222222223,65.0178989038698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,1.0,10,0,0,1,1,0,0,0,0,0,3,1,1,1,3.7569000000000026,46.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCC=C,87.62533586352671,100.70036767661684,94.16285177007177,0.37115110068804846,140.26999999999998,120.10999999999997,140.15650064,60,-0.03534129310993146,-0.10308297893627165,0.10308297893627165,0.03534129310993146,1.0,1.6,2.2,13.92497963638408,10.103471779693356,1.8609118100350828,-1.9606671042641148,2.0584761108411933,-1.7630533860889295,4.646643452681374,0.6112666584803261,2.703789901245323,64.43856189774723,7.6568542494923815,7.234204518682008,7.234204518682008,4.914213562373096,4.523603362114273,4.523603362114273,2.845117222155994,2.845117222155994,1.7618016810571366,1.7618016810571366,1.0690052204847231,1.0690052204847231,-0.26,9.739999999999998,8.739999999999998,7.739999999999999,65.33412702521478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,45.10386542115455,12.841643245852019,0.0,0.0,0.0,0.0,0.0,51.8694885601727,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885601727,12.654955790432378,0.0,0.0,0.8,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3.9230000000000036,48.190000000000026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
CCCCCCC=CCC,88.93947250311835,101.88074573201392,95.41010911756614,0.3872258886729136,140.26999999999998,120.10999999999997,140.15650064,60,-0.035073642751570405,-0.08881350058204755,0.08881350058204755,0.035073642751570405,0.9,1.7,2.3,13.888083016857687,10.140056880687185,1.823274650299423,-1.9249449490549784,2.022381386370362,-1.7257108812406239,4.789658137120742,0.6737661891085024,2.831324584147559,72.10749561002055,7.6568542494923815,7.397341225498538,7.397341225498538,4.914213562373096,4.564043476634154,4.564043476634154,2.7289881176295285,2.7289881176295285,1.6267131295540544,1.6267131295540544,0.9734831896562257,0.9734831896562257,-0.26,9.739999999999998,8.739999999999998,7.739999999999999,65.33412702521477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26197948182704,19.26246486877803,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,12.152040213667762,0.0,0.0,0.8,10,0,0,0,0,0,0,0,0,0,6,0,0,0,3.9230000000000036,48.190000000000026,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
CCCC(CCC)CCC,90.2753069783782,102.7043574254972,96.4898322019377,0.5255086598522993,142.286,120.10999999999997,142.172150704,62,-0.04145875664815216,-0.06537225174431041,0.06537225174431041,0.04145875664815216,0.7,1.0,1.2,14.090251217337578,9.937811875440039,2.0299328323977894,-2.122524777524159,2.179399030395447,-1.977033473150108,4.560441608847078,0.40700391171647776,3.2950821163049606,42.793987519471216,7.819990956308912,7.819990956308912,7.819990956308912,4.846065214951232,4.846065214951231,4.846065214951231,3.232050807568877,3.232050807568877,2.0907702751760273,2.0907702751760273,1.6577575732838081,1.6577575732838081,0.0,10.0,7.111111111111111,4.839506172839506,66.02373005739904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.296141336627926,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,59.296141336627926,0.0,0.0,0.0,1.0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,4.002900000000003,48.21400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCC(CCC)O,46.6616590101148,72.7768433852856,59.7192511977002,0.5643412331132144,158.285,136.10899999999998,158.167065324,68,0.05397465119852909,-0.3931315661236573,0.3931315661236573,0.05397465119852909,0.9090909090909091,1.6363636363636365,2.1818181818181817,16.265682586823257,10.063895852454595,2.0003883832013787,-2.0702001212254744,2.081405239416182,-2.0429723101998754,4.538410976410759,0.14971302792731853,2.9725776527439676,71.27302875388389,8.52709773749546,7.974311332995418,7.974311332995418,5.308060412490448,4.988909033047982,4.988909033047982,3.2918339472343705,3.2918339472343705,2.0127998506310423,2.0127998506310423,1.2843000802118958,1.2843000802118958,-0.04,10.96,8.060401606425705,7.860849011479592,70.81796380959504,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,12.841643245852019,0.0,6.103966387748303,5.106527394840706,0.0,0.0,64.89719214761162,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,58.79322575986332,0.0,0.0,20.23,1.0,11,1,1,0,0,0,0,1,1,1,7,0,0,0,3.117800000000002,49.67380000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
C(=C)OCCOCCOCCOC=C,88.67032544013098,108.48501352808388,98.57766948410743,0.37405327754548495,202.24999999999997,184.10599999999997,202.120509056,82,0.11059560160467749,-0.4994130496916093,0.4994130496916093,0.11059560160467749,0.6428571428571429,1.0,1.3571428571428572,16.549897424448194,10.676416299618088,1.8923605954750315,-2.0486707618979767,1.8172934135527306,-2.0983901065356694,4.481674374664198,0.018629343381148376,2.8439563841089965,120.08368795993283,10.485281374238573,8.444547949727086,8.444547949727086,6.914213562373096,4.519951909287636,4.519951909287636,2.2996598285221186,2.2996598285221186,1.2987547899806575,1.2987547899806575,0.7027181171590515,0.7027181171590515,-1.0,13.0,12.0,11.0,85.09870491105804,18.947451815200196,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,38.951688754893254,18.947451815200196,0.0,0.0,0.0,39.641291787077506,25.682032264038575,0.0,0.0,0.0,39.641291787077506,18.947451815200196,0.0,0.0,25.682032264038575,0.0,36.92,0.6,14,0,4,0,0,0,0,4,0,4,11,0,0,0,1.3397999999999999,53.93600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
C(CC)OCCOCCOCCC,84.03105415149699,99.12190966883564,91.57648191016631,0.4920401553316029,190.28299999999996,168.10699999999997,190.156894564,80,0.07011227195930751,-0.379070794224469,0.379070794224469,0.07011227195930751,0.5384615384615384,0.8461538461538461,1.1538461538461537,16.54081282819104,10.523529652893703,1.8896971317304827,-2.04646269293725,1.8363118655504826,-2.093327885263045,4.328519090947513,0.014780160213723978,2.7581498184332935,76.23904349481765,9.778174593052025,8.88159912088397,8.88159912088397,6.414213562373096,5.146264369941973,5.146264369941973,2.8371173070873836,2.8371173070873836,1.4409403609149685,1.4409403609149685,0.8305636128382258,0.8305636128382258,-0.12,12.88,11.879999999999999,11.880000000000003,81.36436574591964,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,13.213763929025836,26.427527858051672,14.210588861400147,0.0,0.0,26.689117645233267,39.641291787077506,0.0,0.0,0.0,0.0,39.641291787077506,14.210588861400147,0.0,26.689117645233267,0.0,0.0,27.69,1.0,13,0,3,0,0,0,0,3,0,3,10,0,0,0,1.8562,53.039000000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
CCOCCOCCOCCOCC,90.26039135190126,108.54771905259352,99.40405520224739,0.4742147717260828,206.28199999999995,184.10599999999997,206.151809184,86,0.07011439536464022,-0.3793466986171837,0.3793466986171837,0.07011439536464022,0.5,0.7857142857142857,1.0714285714285714,16.551391767715643,10.667083337833251,1.8982575826701868,-2.052856601890912,1.8139223005332037,-2.111876159169071,4.329284958276277,0.0009299724358975128,2.7847655305545773,86.12278797724058,10.485281374238573,9.289847411347834,9.289847411347834,6.914213562373096,5.223614639131599,5.223614639131599,2.6185917215089414,2.6185917215089414,1.5242736942483015,1.5242736942483015,0.846352670420018,0.846352670420018,-0.16,13.84,12.84,11.839999999999998,86.47791097542652,18.947451815200196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,39.641291787077506,18.947451815200196,0.0,0.0,13.847474399381248,52.85505571610334,0.0,0.0,0.0,0.0,52.85505571610334,18.947451815200196,0.0,13.847474399381248,0.0,0.0,36.92,1.0,14,0,4,0,0,0,0,4,0,4,11,0,0,0,1.0926,54.62400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
CCCCCCCCCC,90.55404874218274,99.9102386929586,95.23214371757066,0.4684089279615184,142.286,120.10999999999997,142.172150704,62,-0.053306146439862805,-0.06538238322279266,0.06538238322279266,0.053306146439862805,0.5,0.8,1.1,13.935876276700968,10.092933038718229,1.8708479928080215,-1.9720888623059794,2.068976276700974,-1.7739669612817646,4.427876276700977,0.5849330387182341,2.6476048489438337,40.0,7.6568542494923815,7.6568542494923815,7.6568542494923815,4.914213562373096,4.914213562373094,4.914213562373094,3.121320343559642,3.121320343559642,1.9571067811865472,1.9571067811865472,1.207106781186547,1.207106781186547,0.0,10.0,9.0,8.0,66.02373005739904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,1.0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,4.147000000000004,48.28400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
COCCOCCOCCOCCOC,77.09569939569913,98.79199479379918,87.94384709474915,0.44524533093782936,222.28099999999995,200.10499999999996,222.146723804,92,0.0701143954538758,-0.38229772617229335,0.38229772617229335,0.0701143954538758,0.4666666666666667,0.7333333333333333,1.0,16.556383721353058,10.665451312616737,1.9060553861461138,-2.056608704408977,1.8146901447087134,-2.120302557421944,4.33701617373481,-0.0037984427108259293,2.8079257388805243,97.98587018248574,11.192388155425121,9.698095701811697,9.698095701811697,7.414213562373096,5.12589765768623,5.12589765768623,2.822715866740873,2.822715866740873,1.6076070275816348,1.6076070275816348,0.8264062751078375,0.8264062751078375,-0.2,14.799999999999999,13.799999999999999,13.800000000000002,91.59145620493341,23.684314769000245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219595082555067,52.85505571610334,23.684314769000245,0.0,0.0,0.0,67.0746507986584,0.0,0.0,0.0,0.0,67.0746507986584,23.684314769000245,0.0,0.0,0.0,0.0,46.150000000000006,1.0,15,0,5,0,0,0,0,5,0,5,12,0,0,0,0.32900000000000085,56.20900000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,10
C(COCCOCCOCCOCCO)O,42.11025921878908,68.91002980078959,55.510144509789335,0.40232279111293295,238.27999999999994,216.10399999999996,238.141638424,98,0.0701143954655532,-0.39398032487450974,0.39398032487450974,0.0701143954655532,0.4375,0.6875,0.9375,16.554468962162826,10.65951344675331,1.9124504008120742,-2.0595812922494443,1.8177962036264643,-2.126976599294295,4.343310241559532,-0.008560986653002242,2.828262412638549,107.87688186441234,11.899494936611669,9.598488164720846,9.598488164720846,7.914213562373096,5.44185660879218,5.44185660879218,2.896703338283136,2.896703338283136,1.587274724214307,1.587274724214307,0.8909011259307169,0.8909011259307169,-0.24000000000000002,15.76,14.760000000000002,13.76,96.06637847981858,29.160506604881604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06881964512917,29.160506604881604,0.0,0.0,0.0,66.06881964512917,0.0,0.0,0.0,0.0,76.28187443481059,18.947451815200196,0.0,0.0,0.0,0.0,77.38000000000001,1.0,16,2,6,0,0,0,0,6,2,6,13,0,0,0,-0.9625999999999986,57.44760000000005,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11
C1CCC(C1)c2ccccc2,74.845837831295,89.97326049935116,82.40954916532309,0.5696675549216235,146.233,132.12099999999998,146.109550448,58,-0.016195958326205337,-0.06224838925145652,0.06224838925145652,0.016195958326205337,0.9090909090909091,1.5454545454545454,2.1818181818181817,14.202956599717671,9.981008175940605,2.15170687431869,-2.0692556866521006,2.329426908661824,-1.893285673493526,5.194735096247115,0.7232090914204382,2.156490151637601,206.73973650167846,7.518661569058181,6.792528739883946,6.792528739883946,5.466326495188786,4.515855318045499,4.515855318045499,3.3920640779578086,3.3920640779578086,2.6261487277254183,2.6261487277254183,1.9843497608270528,1.9843497608270528,-0.78,6.90123830313198,3.080884117573751,1.4477999954212515,68.25028253795077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.173478588160066,24.323000783710405,0.0,0.0,0.0,0.0,0.0,31.601192537865433,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,37.16464402956243,30.33183534230805,0.0,0.0,0.45454545454545453,11,0,0,1,1,1,1,0,0,0,1,1,1,2,3.3442000000000016,47.65100000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCCCc1ccccc1,80.93669616627042,96.36661719076814,88.65165667851929,0.5738222812418071,148.249,132.12099999999998,148.125200512,60,-0.02788740044200587,-0.06538219544788403,0.06538219544788403,0.02788740044200587,1.0,1.7272727272727273,2.3636363636363638,13.94700734825035,10.082431643331077,1.887768199690004,-1.9769721871014363,2.046156788842238,-1.82702864074676,5.138772376714406,0.7172857280056993,2.2758012873675093,176.48961548078339,7.9413112998685556,7.215178470694321,7.215178470694321,5.431851652578137,4.471343774302781,4.471343774302781,2.9427053408400368,2.9427053408400368,1.9118298825622124,1.9118298825622124,1.2238013830742889,1.2238013830742889,-0.78,8.31784735812133,4.9486739683719865,3.2185695956027125,69.25611369148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09721578785069,18.405094737549014,0.0,0.0,0.0,0.0,0.0,32.60702369139466,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,31.749653560165648,30.33183534230805,0.0,0.0,0.45454545454545453,11,0,0,0,0,1,1,0,0,0,4,0,0,1,3.4193000000000024,49.67100000000004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
[CH2]1CC[C]2(CC1)CC[CH2]CC2,56.21284163562332,71.34359333942638,63.77821748752485,0.4935624945445509,152.28099999999998,132.12099999999998,152.15650064,64,-0.02974587523415036,-0.053265304732316714,0.053265304732316714,0.02974587523415036,0.45454545454545453,0.8181818181818182,1.1818181818181819,14.375625277390393,9.654129078129637,2.3212125991825947,-2.4003379809044074,2.4659840187741033,-2.259386674175508,4.846419720641938,0.1239487927916404,1.9432067804518804,94.49022499567306,7.571067811865477,7.571067811865477,7.571067811865477,5.414213562373095,5.414213562373095,5.414213562373095,4.621320343559642,4.621320343559642,3.8284271247461903,3.8284271247461903,3.1035533905932735,3.1035533905932735,0.0,7.638888888888889,3.1640625,1.6,70.37700986473718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,31.09827696110082,0.0,0.0,0.0,0.0,5.41499046939678,64.20821622926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,64.20821622926012,0.0,0.0,0.0,1.0,11,0,0,2,2,0,0,0,0,0,0,2,2,2,3.9010000000000034,48.60300000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CCC1CCCCC1,63.30538310962234,77.82600588718233,70.56569449840234,0.5760426182844682,154.29699999999997,132.12099999999998,154.172150704,66,-0.04141879471309666,-0.06277343622934789,0.06277343622934789,0.04141879471309666,1.0909090909090908,1.7272727272727273,2.272727272727273,14.183761630325908,9.845712537363456,2.1238068512503068,-2.214250125177259,2.2774696887731958,-2.0648341022221097,4.656107751614204,0.31705587324520196,2.046920975581053,88.2114326716684,8.104448006685086,8.104448006685086,8.104448006685086,5.287693700234704,5.287693700234704,5.287693700234704,4.475232964060863,4.475232964060863,2.8770100977117448,2.8770100977117448,2.0448503947021432,2.0448503947021432,0.0,9.090909090909092,4.792899408284024,3.78698224852071,71.3828410182664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79322575986333,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,58.79322575986333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,58.79322575986333,0.0,0.0,0.0,1.0,11,0,0,1,1,0,0,0,0,0,3,1,1,1,4.002900000000003,50.647000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC)(C)C1CCCCC1,51.8875796259476,67.08826091683959,59.48792027139359,0.5636195911787056,154.29699999999997,132.12099999999998,154.172150704,66,-0.03285177857169707,-0.06486297623488582,0.06486297623488582,0.03285177857169707,1.0909090909090908,1.6363636363636365,2.090909090909091,14.33246834823539,9.696874429670514,2.2778201829995615,-2.3578263150678707,2.39527073378842,-2.2465874452191534,4.789544038859316,0.15239003334237172,2.4343765696254307,107.20671786825557,8.319990956308914,8.319990956308914,8.319990956308914,5.16583188730236,5.16583188730236,5.16583188730236,4.677068452229502,4.677068452229502,3.6215743574635573,3.6215743574635573,2.1727382260319703,2.1727382260319703,0.0,9.090909090909092,3.6,2.2145328719723185,71.3828410182664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.454498090775914,24.17453976141019,0.0,0.0,0.0,0.0,11.332896515558172,59.29614133662794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,59.29614133662794,0.0,0.0,0.0,1.0,11,0,0,1,1,0,0,0,0,0,2,1,1,1,4.002900000000003,50.647000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCC1CCCCC1,71.20880985243187,79.02584923430189,75.11732954336688,0.5336122156528103,154.29699999999997,132.12099999999998,154.172150704,66,-0.04142858022826191,-0.06538238183510822,0.06538238183510822,0.04142858022826191,1.0,1.7272727272727273,2.3636363636363638,14.173396865146781,9.855534385911756,2.1132759594478046,-2.204592399271331,2.271785334417583,-2.0502958470993398,4.648055788033838,0.3291448858033321,1.9583131497706439,80.03910001730775,7.9413112998685556,7.9413112998685556,7.9413112998685556,5.431851652578137,5.431851652578136,5.431851652578136,3.999817760535245,3.999817760535245,2.9406706976806576,2.9406706976806576,2.1588275028655133,2.1588275028655133,0.0,9.090909090909092,5.625,3.78698224852071,71.3828410182664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602472,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,64.71113180602472,0.0,0.0,0.0,1.0,11,0,0,1,1,0,0,0,0,0,4,1,1,1,4.147000000000004,50.717000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCCCCC1CCCC1,74.22257680859126,87.91576012676542,81.06916846767834,0.5218338811152247,154.29699999999997,132.12099999999998,154.172150704,66,-0.04142857608507424,-0.06538238321749647,0.06538238321749647,0.04142857608507424,1.0,1.7272727272727273,2.3636363636363638,14.189177117509995,9.995873134600506,2.1293187244522103,-2.06391901874475,2.2856168508556265,-1.9164160335065623,4.6629178197848775,0.46664363713963686,1.8566023045538271,80.03910001730775,7.9413112998685556,7.9413112998685556,7.9413112998685556,5.431851652578137,5.431851652578136,5.431851652578136,3.9998177605352456,3.9998177605352456,2.9406706976806576,2.9406706976806576,2.1588275028655133,2.1588275028655133,0.0,9.090909090909092,5.625,3.78698224852071,71.3828410182664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602472,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,64.71113180602472,0.0,0.0,0.0,1.0,11,0,0,1,1,0,0,0,0,0,5,1,1,1,4.147000000000004,50.717000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCCCCCCCCC=C,83.72210390442872,96.65796792856597,90.19003591649735,0.36073349676483174,154.297,132.12099999999998,154.172150704,66,-0.03534129310992181,-0.10308297893627165,0.10308297893627165,0.03534129310992181,0.9090909090909091,1.4545454545454546,2.0,13.941088859358103,10.088174770755645,1.877008749660025,-1.9759552571571368,2.074494762697347,-1.778439427207045,4.647038797959633,0.5920376544511287,2.7376715685719475,74.10749561002055,8.36396103067893,7.9413112998685556,7.9413112998685556,5.414213562373096,5.023603362114273,5.023603362114273,3.198670612749268,3.198670612749268,2.0118016810571366,2.0118016810571366,1.2457819157813597,1.2457819157813597,-0.26,10.74,9.739999999999998,9.74,71.69906913961138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,51.524687044080565,12.841643245852019,0.0,0.0,0.0,0.0,0.0,58.29031018309871,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,12.654955790432378,0.0,0.0,0.8181818181818182,11,0,0,0,0,0,0,0,0,0,8,0,0,0,4.313100000000004,52.80700000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
CCCCCC=CCCCC,83.80489493483368,98.69400972320136,91.24945232901752,0.37836375699431135,154.29699999999997,132.12099999999998,154.172150704,66,-0.035073639878168285,-0.08853945727431256,0.08853945727431256,0.035073639878168285,0.7272727272727273,1.2727272727272727,1.8181818181818181,13.876739015180592,10.153219128845516,1.810679332768924,-1.9131962154816329,2.0119134499657116,-1.711658438392569,4.803950516725852,0.725819781831697,2.9108650912750687,82.03910001730776,8.36396103067893,8.104448006685086,8.104448006685086,5.414213562373096,5.064043476634154,5.064043476634154,3.109414961760478,3.109414961760478,1.8653550716504106,1.8653550716504106,1.0698662333203697,1.0698662333203697,-0.26,10.74,9.739999999999998,9.74,71.69906913961137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68280110475304,19.26246486877803,0.0,0.0,0.0,0.0,0.0,58.79322575986332,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,58.79322575986332,12.152040213667762,0.0,0.0,0.8181818181818182,11,0,0,0,0,0,0,0,0,0,7,0,0,0,4.313100000000003,52.80700000000004,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
CCCCCCCCCCC,80.403324743289,91.81334343244303,86.10833408786601,0.4526177505443085,156.313,132.12099999999998,156.187800768,68,-0.053305975542553626,-0.06538238322279266,0.06538238322279266,0.053305975542553626,0.45454545454545453,0.7272727272727273,1.0,13.949555876360234,10.080083079100119,1.8846812289831505,-1.984781956019018,2.0826558763602407,-1.7868169208998732,4.441555876360238,0.5720830791001252,2.6909155266923976,49.05865002596163,8.36396103067893,8.36396103067893,8.36396103067893,5.414213562373096,5.414213562373094,5.414213562373094,3.4748737341529154,3.4748737341529154,2.207106781186547,2.207106781186547,1.3838834764831838,1.3838834764831838,0.0,11.0,10.0,10.0,72.38867217179563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63486900571534,0.0,0.0,0.0,0.0,0.0,0.0,71.63486900571534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63486900571534,0.0,0.0,0.0,1.0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,4.537100000000004,52.90100000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CCCCCCCCCC(C)=O,82.91698250919416,101.19608084003828,92.05653167461622,0.5073577055441593,170.296,148.11999999999998,170.167065324,72,0.1293399502822748,-0.30003102349469607,0.30003102349469607,0.1293399502822748,0.9166666666666666,1.4166666666666667,1.9166666666666667,16.1371723189558,10.076164969201297,1.9302188719742344,-1.9832047327612858,2.0761951651840667,-1.8858988787923119,5.7479353979823,-0.11663107694734386,2.86138733944056,107.57174002125652,9.234204518682008,8.565102539956245,8.565102539956245,5.770055610029663,5.2647843170117525,5.2647843170117525,3.573335446682254,3.573335446682254,2.132392158505876,2.132392158505876,1.331052260131887,1.331052260131887,-0.33,11.67,8.763720712277413,9.67,76.55019427183942,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,45.448666937246685,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,65.21404738278933,0.0,0.0,17.07,0.9090909090909091,12,0,1,0,0,0,0,1,0,1,8,0,0,0,3.7161000000000026,53.29100000000004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5
