SMILES,FOM1_sat_100,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C#CC#CC(C)(C)C,72.83265737166647,4.912083333333333,4.912083333333333,0.04798611111111106,0.04798611111111106,0.41195067738056396,8.75,106.16799999999998,96.08799999999998,106.07825032,42,0,0.024002362122766813,-0.10584484237730896,0.10584484237730896,0.024002362122766813,1.25,1.75,1.875,14.044032217610754,9.98185876927891,2.015243076045946,-2.0478587081395827,2.085242740437471,-1.9806260731826453,5.238170804506464,0.5709127875364963,1.5920001314822056,3.9337440072071135,151.19311924156366,6.621320343559642,5.577350269189626,5.577350269189626,3.5606601717798214,2.538675134594813,2.538675134594813,2.6443375672974065,2.6443375672974065,0.5096687836487033,0.5096687836487033,0.2235843918243516,0.2235843918243516,-0.88,36.61600302409073,7.120000000000001,2.4332082797447168,5.12,51.29229661232433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,32.61208023678316,5.414990469396779,0.0,0.0,0.0,0.0,0.0,5.414990469396779,20.771211599071872,0.0,0.0,0.0,24.18465285218719,0.0,0.0,0.0,0.0,0.0,0.0,29.59964332158397,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,0.0,0.0,0.0,20.771211599071872,17.761302956566933,6.423349895620259,0.0,0.0,0.0,0.0,0.04798611111111106,7.714513888888889,0.0,4.912083333333333,6.0754166666666665,0.0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1655553689727984,0,1.6691,36.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC#CC1CC1,107.87604061274207,4.880972222222222,4.880972222222222,0.6491203703703701,0.6491203703703701,0.38964061744633843,16.428571428571427,90.125,84.07699999999998,90.046950192,34,0,0.02135044957379221,-0.10584501106724538,0.10584501106724538,0.02135044957379221,1.4285714285714286,2.142857142857143,2.5714285714285716,14.199349718610348,10.416869110858665,2.1683168111357607,-1.6186039903328993,2.266375770633805,-1.5768354824406052,5.2422114910455635,1.1818277649984357,2.4233523273033906,2.3273975150276702,145.10268628467716,5.112884175122364,4.068914100752346,4.068914100752346,3.431851652578137,2.393846850117352,2.393846850117352,1.6879488288431146,1.6879488288431146,0.9258119817189637,0.9258119817189637,0.3713996399133722,0.3713996399133722,-0.88,87.24068378292206,4.283398692810458,1.7143693978033077,1.3306881968473665,43.9215233443985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,24.682511883563308,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,24.18465285218719,0.0,0.0,0.0,0.0,0.0,0.0,30.102558898348583,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,12.841643245852019,0.0,0.0,17.761302956566933,6.423349895620259,0.0,0.0,0.0,0.0,0.0,8.43513888888889,0.0,7.398194444444444,0.0,0.0,0.42857142857142855,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0490468053635629,1,1.033,29.33299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC#CCC,118.76315911247164,4.790972222222222,4.790972222222222,0.8513888888888889,0.8513888888888889,0.37953970073526455,4.666666666666667,78.11399999999999,72.06599999999999,78.046950192,30,0,0.007044258637228892,-0.10584518379511788,0.10584518379511788,0.007044258637228892,1.6666666666666667,2.3333333333333335,2.5,13.555496218178336,10.469655726105257,1.5102090079992971,-1.5768345616240587,1.622261426756834,-1.4780771023606487,5.2060805866315425,1.279473857761782,1.6143308351592656,3.216251063881124,104.22556248918266,4.82842712474619,3.784457050376173,3.784457050376173,2.914213562373095,1.849335306374634,1.849335306374634,0.799667653187317,0.799667653187317,0.3373338265936585,0.3373338265936585,0.13941938395630132,0.13941938395630132,-0.88,20.986300857070454,5.12,4.119999999999999,3.12,38.56241238353113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,12.844171518546268,11.840868637711289,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,0.0,0.0,24.18465285218719,0.0,0.0,0.0,0.0,0.0,0.0,24.18465285218719,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,17.761302956566933,6.423349895620259,0.0,0.0,0.0,0.0,0.0,7.395,0.0,5.642361111111111,1.9626388888888888,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.515733333333333,0,1.033,26.89999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC#CCC=C,84.9741350577871,4.811380385487528,4.811380385487528,0.6847222222222222,0.6847222222222222,0.33500505938462927,5.0,90.12499999999999,84.07699999999998,90.046950192,34,0,0.027686161569294255,-0.10584499973246599,0.10584499973246599,0.027686161569294255,1.7142857142857142,2.4285714285714284,2.857142857142857,13.612131979942275,10.413503514804484,1.5674257483493517,-1.6333121876809131,1.6986520018941933,-1.5157518056510606,5.219389036263895,1.4911629693320592,1.690933805959686,3.3030320987678614,135.6468080000389,5.535533905932738,4.068914100752346,4.068914100752346,3.414213562373095,1.9587251061158129,1.9587251061158129,0.9389135424207877,0.9389135424207877,0.40695677121039386,0.40695677121039386,0.17423085626466897,0.17423085626466897,-1.1400000000000001,35.509609925153406,5.86,4.8599999999999985,4.8599999999999985,44.23775146574348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.002285579218757,11.996454425689524,11.840868637711289,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,12.654955790432378,0.0,24.18465285218719,0.0,0.0,0.0,0.0,0.0,0.0,24.18465285218719,6.4208216229260096,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.076020106833881,0.0,24.34023864016543,6.423349895620259,0.0,0.0,0.0,0.0,0.0,7.329861111111111,0.0,7.2087414965986385,3.4613973922902495,0.0,0.14285714285714285,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.068514285714285,0,1.1990999999999998,31.422999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC#CCCCC,84.97218733926469,4.8871315192743765,4.8871315192743765,0.9451388888888889,0.9451388888888889,0.37180036201262257,6.5,106.16799999999999,96.08799999999998,106.07825032,42,0,0.009877660896866345,-0.10584518247644319,0.10584518247644319,0.009877660896866345,1.5,2.25,2.75,13.776548329006923,10.249457839454081,1.7282767132159467,-1.7998201887057519,1.8892761979666362,-1.6457103470145242,5.208550256800723,0.8280160128368544,1.8088121254443208,3.059664629194905,126.34286254110589,6.242640687119286,5.198670612749268,5.198670612749268,3.914213562373095,2.849335306374634,2.849335306374634,1.549667653187317,1.549667653187317,0.8158872171869322,0.8158872171869322,0.37869607925293813,0.37869607925293813,-0.88,61.499612265106904,7.120000000000001,6.12,5.12,51.29229661232434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,19.264993141472278,18.261690260637298,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,24.18465285218719,0.0,0.0,0.0,0.0,0.0,0.0,24.18465285218719,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,6.4208216229260096,0.0,0.0,24.685040156257557,6.423349895620259,0.0,0.0,0.0,0.0,0.0,7.676176303854875,0.0,8.187361111111112,2.1364625850340135,0.0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.4468000000000005,0,1.8132000000000001,36.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
C#CC(=C)C,119.62165320075404,4.8217592592592595,4.8217592592592595,0.7824074074074077,0.7824074074074077,0.37253922246462745,5.6,66.103,60.05499999999999,66.046950192,26,0,-0.008526315527030918,-0.11503793953958465,0.11503793953958465,0.008526315527030918,2.0,2.2,2.2,13.638543297915879,10.38582215044691,1.5894542548661137,-1.6644188352622664,1.7432225497454588,-1.5154499867357296,5.17067426576053,1.630116950882591,1.3787834934861756,3.348800763644439,72.52932501298082,4.284457050376173,3.284457050376173,3.284457050376173,2.270055610029662,1.3922285251880866,1.3922285251880866,0.924667653187317,0.924667653187317,0.24639963991337221,0.24639963991337221,0.0,0.0,-0.7000000000000001,9.65148445440323,4.300000000000001,1.603030303030303,3.3,32.508641845091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,12.499370002454143,12.49684172975989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.152040213667764,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,6.923737199690624,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5731045300692665,0.0,6.923737199690624,0.0,12.499370002454143,6.423349895620259,0.0,0.0,0.0,0.0,0.7824074074074077,2.3333333333333335,0.0,4.8217592592592595,5.229166666666667,0.0,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3786060606060608,0,1.1957,23.64699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(=O)CCc1ccccc1,86.24667375129698,10.749012188208617,10.749012188208617,0.12606198034769456,-0.12606198034769456,0.4841300143485472,8.916666666666666,158.20000000000002,148.11999999999998,158.07316494,60,0,0.20502305940077245,-0.2849088505248478,0.2849088505248478,0.20502305940077245,1.3333333333333333,2.0,2.5833333333333335,16.1373700392759,10.08835379305103,1.9628668235989999,-1.953528680264948,2.0146237674055962,-1.9494619139467764,5.943925755352954,-0.11329692005424805,2.156561497517203,2.450790644117747,292.5301931517623,8.811554787871634,6.786563467974714,6.786563467974714,5.825698502695489,3.8605896635362518,3.8605896635362518,2.553112462160905,2.553112462160905,1.6445495070031126,1.6445495070031126,0.97471462509645,0.97471462509645,-1.5499999999999998,638.342203265092,8.545693779904305,4.353178980984177,2.5925353436243275,72.41686118338305,0.0,0.0,0.0,5.783244946364939,0.0,0.0,4.794537184071822,0.0,0.0,6.423349895620259,30.33183534230805,17.90470743347865,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,12.841643245852019,0.0,35.89528683400505,0.0,12.343784214475903,0.0,0.0,0.0,0.0,5.783244946364939,11.21535880699783,12.343784214475903,11.984273114623004,30.33183534230805,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,11.984273114623004,0.0,0.0,30.33183534230805,5.920434318855644,6.423349895620259,0.0,0.0,10.749012188208617,0.0,1.1537962962962964,1.970214238473167,9.838755117787855,6.121555492567397,0.0,0.0,0.18181818181818182,12,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,0,0,0,0,3.100077878383887,1,1.8215,48.60300000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(=O)OC,132.9557030258245,9.722222222222221,9.722222222222221,0.6296296296296295,-0.6296296296296295,0.2304969041313837,6.0,84.074,80.042,84.021129368,32,0,0.38330423469548053,-0.4594369521643805,0.4594369521643805,0.38330423469548053,2.0,2.5,2.5,16.522306416295024,10.7233530299528,1.8244910045890288,-1.7966822350677034,1.6109090741042533,-1.9196196509425745,5.869028511954109,-0.13330472454159836,1.650022421648354,3.328394159930326,88.21143267166839,4.99156383156272,3.393846850117352,3.393846850117352,2.808060412490447,1.3551717155225391,1.3551717155225391,0.6359191910946029,0.6359191910946029,0.3032465361470571,0.3032465361470571,0.058925565098878974,0.058925565098878974,-0.97,19.80026905978025,5.03,2.2781389578163775,1.3600330033003303,36.10837009242929,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,6.423349895620259,0.0,0.0,5.920434318855644,7.109797541277533,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,12.343784214475903,0.0,0.0,0.0,0.0,0.0,26.3,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,0.0,7.109797541277533,5.920434318855644,0.0,11.160212849420308,0.0,4.024305555555555,0.0,9.722222222222221,0.0,0.0,1.1238425925925926,0.0,4.55800925925926,0.0,1.2382870370370371,0.25,6,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1.9098398263027299,0,-0.20740000000000003,20.848999999999993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(=O)OCC,95.6272252230152,9.953472222222222,9.953472222222222,0.35023148148148153,-0.5949074074074072,0.2655269001240801,6.857142857142857,98.101,92.053,98.036779432,38,0,0.38357014200656536,-0.4564108163796161,0.4564108163796161,0.38357014200656536,2.0,2.5714285714285716,2.7142857142857144,16.531170275668646,10.693886593834689,1.8714045557144807,-1.8809281680124603,1.698288757126323,-1.9776515464463025,5.870342555687771,-0.1356520282804333,1.679822907155627,3.2357443717557537,99.1380067932524,5.698670612749268,4.1009536313038994,4.1009536313038994,3.308060412490447,1.9427053408400363,1.9427053408400363,0.8648077477548908,0.8648077477548908,0.3932830462427466,0.3932830462427466,0.17276101541424888,0.17276101541424888,-0.97,31.916635235956914,6.03,3.228807157057654,2.8434339845698204,42.47331220682589,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,6.423349895620259,0.0,6.923737199690624,5.920434318855644,6.606881964512918,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,12.343784214475903,6.923737199690624,0.0,0.0,0.0,0.0,26.3,5.9693052879518484,4.794537184071822,0.0,0.0,6.606881964512918,0.0,0.0,12.844171518546268,0.0,11.160212849420308,0.0,4.315972222222222,0.0,9.953472222222222,0.0,0.0,1.209814814814815,0.0,4.6335648148148145,2.0538425925925923,0.0,0.4,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2.781386736722522,0,0.18269999999999997,25.46599999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(C)(C)C#C,48.52355219437483,5.024305555555555,5.024305555555555,0.36111111111111116,-0.36111111111111116,0.3947205195174366,9.142857142857142,92.14099999999998,84.07699999999998,92.062600256,36,0,0.08570286772498382,-0.11850661486313958,0.11850661486313958,0.08570286772498382,1.1428571428571428,1.4285714285714286,1.4285714285714286,14.056182798554191,9.96943191907113,2.053121838692621,-2.0373333028107354,2.0803212212095983,-2.0095646759637673,5.164551428707925,0.6875533510312575,1.6774212838293645,4.001964299737805,111.09775004326934,5.914213562373096,4.654700538379252,4.654700538379252,3.121320343559643,2.0773502691896257,2.0773502691896257,1.9136751345948129,1.9136751345948129,0.7216878364870323,0.7216878364870323,0.04166666666666668,0.04166666666666668,-0.88,26.838740541269832,6.12,1.7143693978033077,1.90125,44.92735449792773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.846699791240518,11.840868637711289,13.847474399381248,0.0,5.414990469396779,0.0,0.0,0.0,0.0,5.414990469396779,13.847474399381248,0.0,0.0,0.0,24.687568428951806,0.0,0.0,0.0,0.0,0.0,0.0,30.102558898348583,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,0.0,0.0,0.0,13.847474399381248,11.840868637711289,12.846699791240518,0.0,0.0,0.0,0.0,-0.36111111111111116,4.909722222222222,0.0,10.04861111111111,3.6527777777777777,0.0,0.42857142857142855,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4988486735080346,0,1.279,31.44699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
C#CC(C)(C)O[C@H]1CCC[C@@H](C)O1,61.4728436978598,5.640000000000001,5.640000000000001,0.11592592592592621,-0.512175925925926,0.6101332650632089,29.692307692307693,182.26299999999998,164.11899999999997,182.130679816,74,0,0.15946671086439676,-0.3496528889295134,0.3496528889295134,0.15946671086439676,1.4615384615384615,2.1538461538461537,2.6923076923076925,16.69337465976984,10.089350523846345,2.2544994311283633,-2.318434157978437,2.228392057486128,-2.3493041530185623,5.025807512966159,-0.22009331602561585,2.0343697924159883,2.4090438079945615,202.6260435051196,9.89734122549854,8.669867732056247,8.669867732056247,6.032805283882038,4.843752911130644,4.843752911130644,4.0796610795701636,4.0796610795701636,2.2082396053792235,2.2082396053792235,1.416502404311184,1.416502404311184,-0.52,669.3076617048602,10.560128205128207,4.126497599086764,3.37656960030162,80.60915686913941,9.473725907600098,5.601050810983688,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,40.0336764678499,0.0,6.103966387748303,9.473725907600098,0.0,0.0,0.0,0.0,58.028720395917105,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,17.995043928067204,9.473725907600098,12.343784214475903,40.0336764678499,0.0,0.0,0.0,0.0,18.46,5.601050810983688,0.0,0.0,6.290026729335213,6.103966387748303,19.26246486877803,0.0,0.0,13.847474399381248,12.844171518546268,15.897075803220357,11.246180555555556,0.0,0.0,0.0,-0.512175925925926,2.601214096749811,0.0,8.744484599395314,5.836963340891913,0.0,0.8181818181818182,13,0,2,0,1,1,0,0,0,0,2,0,2,0,2,1,2,0,1,1,0,0,3.3520264372699975,1,2.3299000000000003,52.18300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CC(C)(C)O[C@H]1CCC[C@H](C)O1,53.43656732119173,5.640000000000001,5.640000000000001,0.11592592592592621,-0.512175925925926,0.6101332650632089,29.692307692307693,182.26299999999998,164.11899999999997,182.130679816,74,0,0.15946671086439676,-0.3496528889295134,0.3496528889295134,0.15946671086439676,1.4615384615384615,2.1538461538461537,2.6923076923076925,16.69337465976984,10.089350523846345,2.2544994311283633,-2.318434157978437,2.228392057486128,-2.3493041530185623,5.025807512966159,-0.22009331602561585,2.0343697924159883,2.4090438079945615,202.6260435051196,9.89734122549854,8.669867732056247,8.669867732056247,6.032805283882038,4.843752911130644,4.843752911130644,4.0796610795701636,4.0796610795701636,2.2082396053792235,2.2082396053792235,1.416502404311184,1.416502404311184,-0.52,669.3076617048602,10.560128205128207,4.126497599086764,3.37656960030162,80.60915686913941,9.473725907600098,5.601050810983688,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,40.0336764678499,0.0,6.103966387748303,9.473725907600098,0.0,0.0,0.0,0.0,58.028720395917105,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,17.995043928067204,9.473725907600098,12.343784214475903,40.0336764678499,0.0,0.0,0.0,0.0,18.46,5.601050810983688,0.0,0.0,6.290026729335213,6.103966387748303,19.26246486877803,0.0,0.0,13.847474399381248,12.844171518546268,15.897075803220357,11.246180555555556,0.0,0.0,0.0,-0.512175925925926,2.601214096749811,0.0,8.744484599395314,5.836963340891913,0.0,0.8181818181818182,13,0,2,0,1,1,0,0,0,0,2,0,2,0,2,1,2,0,1,1,0,0,3.3520264372699975,1,2.3299000000000003,52.18300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
