SMILES,DC_exp,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CCCCOC(=O)C=C,5.21,10.346346371882085,-0.33013888888888876,10.346346371882085,0.33013888888888876,0.32571682036013405,128.17099999999996,116.07499999999997,128.083729624,52,0.32963787572973874,-0.4625463670064307,0.4625463670064307,0.32963787572973874,1.7777777777777777,2.4444444444444446,2.888888888888889,16.53186127998952,10.358028943951807,1.9083991357641474,-1.966611421958674,1.8752834342465556,-2.0020287021314167,5.806046346066251,-0.1373278970956383,3.0655033793880806,97.089273230246,7.112884175122364,5.722273974863542,5.722273974863542,4.308060412490447,3.1009536313038994,3.1009536313038994,1.7251748420833923,1.7251748420833923,0.9088785956055249,0.9088785956055249,0.3760241478105343,0.3760241478105343,-0.79,94.26737928973323,8.210000000000003,5.348696255201112,5.074900256974754,55.514368011575584,4.736862953800049,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,19.923494506215132,6.4208216229260096,6.076020106833881,6.606881964512918,9.53140013787187,5.969305287951849,0.0,19.765380445542643,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,19.765380445542643,12.654955790432378,0.0,26.3,0.0,4.794537184071822,5.969305287951849,6.606881964512918,12.841643245852019,6.076020106833881,0.0,6.923737199690624,11.315798637398547,0.0,4.6745833333333335,10.346346371882085,0.0,0.0,-0.33013888888888876,0.0,3.1524433106575964,5.82343253968254,0.0,0.5714285714285714,9,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.5157,36.06399999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
COC(=O)C1=CC=CC=C1C(=O)OC,9.43,11.224633408919123,-0.55,11.224633408919123,0.21004629629629656,0.6648651607326014,194.18599999999995,184.10599999999997,194.0579088,74,0.3382301748364015,-0.46539862017282685,0.46539862017282685,0.3382301748364015,0.9285714285714286,1.2857142857142858,1.5714285714285714,16.5295359885562,10.08755897245687,2.161492020469253,-2.0421577875184256,2.103779411695855,-2.1069416143048443,6.024933524088604,0.055502778325363024,3.153839931025287,321.89456038916694,10.55204176387779,7.942394238613956,7.942394238613956,6.701907262607798,3.9603434310450787,3.9603434310450787,2.528747029577103,2.528747029577103,1.737682652331105,1.737682652331105,1.0590287481546594,1.0590287481546594,-1.8399999999999999,1540.8392593149727,10.242236842105264,4.411323399666699,1.90394030896116,81.44130623618467,9.473725907600098,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,12.13273413692322,12.13273413692322,0.0,25.346498065949056,19.06280027574374,11.938610575903699,0.0,0.0,14.219595082555067,35.392371257240434,0.0,0.0,0.0,0.0,26.158205658458765,9.473725907600098,0.0,20.715977351537635,24.26546827384644,0.0,52.60000000000001,11.938610575903699,9.589074368143644,11.126902983393991,0.0,0.0,26.352329219478285,12.13273413692322,0.0,9.473725907600098,0.0,9.049743008314437,22.449266817838247,0.0,0.42009259259259313,-1.0999999999999996,6.326944444444444,0.0,0.0,2.5206198034769463,0.2,14,0,4,0,0,0,1,0,1,4,0,4,2,0,0,0,1,1.2597999999999998,49.12100000000002,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0
CCOC(=O)C1=CC=CC=C1C(=O)OCC,7.64,11.544212490551775,-0.508191609977324,11.544212490551775,0.23870370370370386,0.7313625096648502,222.23999999999995,208.12799999999996,222.089208928,86,0.33849587273304266,-0.46237242193829203,0.46237242193829203,0.33849587273304266,0.9375,1.3125,1.625,16.538490398880874,10.08629354750653,2.1733600745940524,-2.06961887401508,2.113294282618488,-2.1327499284168296,6.025933163046389,0.04786723490105672,2.9975148158911993,347.3600796599688,11.966255326250886,9.356607800987051,9.356607800987051,7.701907262607798,5.135410681680073,5.135410681680073,2.986524142897679,2.986524142897679,1.9177556725224845,1.9177556725224845,1.256806359818137,1.256806359818137,-1.8399999999999999,3922.2090999066277,12.230621468926552,5.900534456325564,2.823480898816076,94.17119046497793,9.473725907600098,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,12.13273413692322,25.980208536304467,0.0,24.340666912419827,19.06280027574374,11.938610575903699,0.0,13.847474399381248,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,0.0,34.56345175091888,24.26546827384644,0.0,52.60000000000001,11.938610575903699,9.589074368143644,24.340666912419827,0.0,0.0,0.0,38.112942673227685,0.0,0.0,9.473725907600098,9.700359504913077,23.08842498110355,0.0,0.4774074074074077,-1.0163832199546476,6.442908163265306,0.0,3.973949829931973,0.0,0.3333333333333333,16,0,4,0,0,0,1,0,1,4,0,4,4,0,0,0,1,2.04,58.35500000000003,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,6.03,11.944744819223985,-0.47084118060804525,11.944744819223985,0.2686125283446712,0.5382823793200492,278.348,256.17199999999997,278.151809184,110,0.33850596455259063,-0.4620783967394106,0.4620783967394106,0.33850596455259063,0.85,1.25,1.6,16.53910627741684,10.08490658612528,2.1805387904793756,-2.089385574101829,2.1232332074785645,-2.1445019229492575,6.026113618839689,0.04521173681832877,2.7123913375014235,398.85794216890986,14.794682450997078,12.185034925733243,12.185034925733243,9.701907262607799,7.135410681680073,7.135410681680073,4.524528945358464,4.524528945358464,2.8289865989409635,2.8289865989409635,1.6130257701644908,1.6130257701644908,-1.8399999999999999,29244.903072936122,16.215066079295156,9.125580158740503,5.034776863662885,119.63095892256436,9.473725907600098,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,38.821851782156486,24.974377382775238,0.0,24.340666912419827,19.06280027574374,11.938610575903699,0.0,39.53076089108528,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,25.152374504929536,9.473725907600098,0.0,60.246738242622925,24.26546827384644,0.0,52.60000000000001,11.938610575903699,9.589074368143644,11.126902983393991,13.213763929025836,25.683286491704038,0.0,24.26546827384644,13.847474399381248,0.0,9.473725907600098,10.27647833207357,23.88948963844797,0.0,0.5372250566893424,-0.9416823612160905,6.591131109851348,3.533411858881181,4.780613031939344,0.0,0.5,20,0,4,0,0,0,1,0,1,4,0,4,8,0,0,0,1,3.600400000000003,76.82300000000005,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2
CC(=O)OC(=O)C,22.24,9.811111111111112,-0.5624999999999998,9.811111111111112,0.5624999999999998,0.32146962429561426,102.089,96.041,102.031694052,40,0.3097681903271179,-0.3935616726354605,0.3935616726354605,0.3097681903271179,1.1428571428571428,1.4285714285714286,1.4285714285714286,16.57639835689634,10.745702452279899,1.931400668247677,-1.872480020200781,1.7331007082090735,-2.0257745752792733,5.819357405685584,-0.15580579031892713,3.318019590380522,83.10802962390817,5.8618073195657985,4.224744871391589,4.224744871391589,3.125897657686229,1.8164965809277263,1.8164965809277263,1.0852253202103586,1.0852253202103586,0.2874574785652649,0.2874574785652649,0.20240575138529343,0.20240575138529343,-0.8600000000000001,19.093583929800843,6.14,2.3368296745854065,5.14,41.27066680061378,4.736862953800049,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,14.325937321943691,11.938610575903699,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,14.325937321943691,0.0,13.847474399381248,0.0,0.0,43.370000000000005,11.938610575903699,9.589074368143644,0.0,0.0,0.0,13.847474399381248,0.0,0.0,4.736862953800049,0.0,3.9722222222222223,19.62222222222222,0.0,0.0,-1.1249999999999996,0.0,0.0,2.363888888888889,0.0,0.5,7,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0.09599999999999997,22.44699999999999,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
CCC(=O)OC(=O)CC,16.88,10.338055555555556,-0.4566203703703706,10.338055555555556,0.25569444444444445,0.4112907874423964,130.14299999999997,120.06299999999999,130.06299418,52,0.31264757703388796,-0.39316244439546266,0.39316244439546266,0.31264757703388796,1.1111111111111112,1.4444444444444444,1.6666666666666667,16.57780188585433,10.459407244211246,2.0296575184156347,-1.948386938633918,1.8759520045562599,-2.086640079872783,5.844608674798098,-0.15864800236589288,3.4713176263221484,103.47138037474598,7.276020881938894,5.638958433764684,5.638958433764684,4.201907262607799,2.9378169244873686,2.9378169244873686,1.553185789658806,1.553185789658806,0.8050211698203655,0.8050211698203655,0.27130451414026263,0.27130451414026263,-0.8600000000000001,84.36491016843732,8.140000000000002,4.062432372063822,3.7002240896358556,54.000551029406985,4.736862953800049,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,13.847474399381248,0.0,12.841643245852019,0.0,14.325937321943691,11.938610575903699,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,14.325937321943691,0.0,26.689117645233267,0.0,0.0,43.370000000000005,11.938610575903699,9.589074368143644,12.841643245852019,0.0,0.0,0.0,13.847474399381248,0.0,4.736862953800049,0.0,4.270833333333333,20.676111111111112,0.0,0.0,-0.9132407407407408,0.0,0.5113888888888889,3.288240740740741,0.0,0.6666666666666666,9,0,3,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0.8762,31.680999999999983,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
CCCC(=O)OC(=O)CCC,14.55,10.685235260770975,-0.41115740740740736,10.685235260770975,0.32882369614512474,0.4612803641355781,158.19699999999995,144.08499999999998,158.094294308,64,0.31291814073042146,-0.3931474813867636,0.3931474813867636,0.31291814073042146,1.0,1.3636363636363635,1.6363636363636365,16.577902306190037,10.314377498864,2.064462612234756,-1.9841577263282881,1.9546354818160707,-2.1045339228995203,5.8474802430971184,-0.15915402778734905,3.4899621428296506,124.27259690535836,8.69023444431199,7.053171996137779,7.053171996137779,5.201907262607799,3.9378169244873686,3.9378169244873686,2.346079008472258,2.346079008472258,1.1359191910946027,1.1359191910946027,0.6372773099226849,0.6372773099226849,-0.8600000000000001,209.90821786208994,10.14,5.890051546592285,5.577636761487965,66.7304352582002,4.736862953800049,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,13.847474399381248,12.841643245852019,12.841643245852019,0.0,14.325937321943691,11.938610575903699,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,14.325937321943691,0.0,39.53076089108528,0.0,0.0,43.370000000000005,11.938610575903699,9.589074368143644,0.0,12.841643245852019,12.841643245852019,0.0,0.0,13.847474399381248,4.736862953800049,0.0,4.453333333333333,21.37047052154195,0.0,0.0,-0.8223148148148143,0.0,2.0985964663643237,3.733247826908541,0.0,0.75,11,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,1.6563999999999999,40.915000000000006,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
CC=O,20.03,8.805555555555555,0.75,8.805555555555555,0.75,0.35500761339323206,44.053,40.021,44.026214748,18,0.1164052831422626,-0.30371526986366926,0.30371526986366926,0.1164052831422626,2.0,2.0,2.0,16.12814585089842,10.960294041682554,1.2409923070832758,-1.2348845535859683,1.1286964310315497,-1.3580303671411733,5.439544344589547,-0.10561046336263406,2.1874960973678963,10.264662506490405,2.7071067811865475,1.9855985596534889,1.9855985596534889,1.4142135623730951,0.8130525295851417,0.8130525295851417,0.2357022603955159,0.2357022603955159,0.0,0.0,0.0,0.0,-0.33,2.7548875021634682,2.67,1.6699999999999997,1.6700000000000006,19.265715242269923,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,4.794537184071822,6.286160523129555,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,6.923737199690624,0.0,0.0,17.07,0.0,0.0,0.0,0.0,6.286160523129555,6.923737199690624,0.0,0.0,0.0,4.794537184071822,0.0,8.805555555555555,0.0,0.0,0.0,0.0,0.75,1.4444444444444444,0.0,0.5,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2052,11.738000000000001,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC=O,16.18,9.17361111111111,0.6388888888888888,9.17361111111111,0.6388888888888888,0.40325990291792796,58.08,52.032000000000004,58.041864812,24,0.11921494428801727,-0.30341423261619294,0.30341423261619294,0.11921494428801727,2.0,2.25,2.25,16.128669873456406,10.573321524729696,1.5215102458266105,-1.5102578854215465,1.5296669070255924,-1.546033732636957,5.477669402907269,-0.10708870297661234,2.2968352619191386,17.24511249783653,3.414213562373095,2.6927053408400363,2.6927053408400363,1.914213562373095,1.3510573320459265,1.3510573320459265,0.5749149571305296,0.5749149571305296,0.16666666666666669,0.16666666666666669,0.0,0.0,-0.33,6.854752972273345,3.67,2.67,1.6699999999999997,25.630657356666532,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,13.344558822616634,0.0,0.0,17.07,0.0,4.794537184071822,0.0,6.4208216229260096,6.286160523129555,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.17361111111111,0.0,0.0,0.0,0.0,1.5138888888888888,1.8125,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.5952999999999999,16.355,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC=O,14.0,9.40486111111111,0.7083333333333333,9.40486111111111,0.7083333333333333,0.4443450475833798,72.107,64.04299999999999,72.057514876,30,0.11947978113414225,-0.30340309725779463,0.30340309725779463,0.11947978113414225,1.8,2.4,2.4,16.12871271764662,10.380675929382486,1.6636987729341335,-1.6800477671236316,1.7435851697182092,-1.641993214737829,5.483092870586735,-0.10737864157580468,2.4017152226171965,24.828921423310437,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.11785113019775793,0.11785113019775793,-0.33,11.245112497836532,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,0.0,17.07,0.0,4.794537184071822,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0.9854,20.971999999999994,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC=O,12.68,9.56375,0.7326388888888888,9.56375,0.7326388888888888,0.3742788667470001,86.13399999999999,76.05399999999999,86.07316494,36,0.11949002111110747,-0.3034029096435604,0.3034029096435604,0.11949002111110747,1.6666666666666667,2.3333333333333335,2.5,16.128718093227032,10.272009013458991,1.7448449549570915,-1.7851340810052503,1.8653096085942649,-1.697953073043692,5.483940233996039,-0.10745102277603202,2.4884037718761123,32.919684538544,4.82842712474619,4.106918903213131,4.106918903213131,2.914213562373095,2.3510573320459267,2.3510573320459267,1.3088951918547531,1.3088951918547531,0.6755286660229631,0.6755286660229631,0.2874574785652648,0.2874574785652648,-0.33,20.986300857070454,5.670000000000001,4.67,3.67,38.36054158545974,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,26.186202068468653,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,25.548625391907585,0.0,0.0,0.0,6.923737199690624,0.0,0.0,9.56375,0.0,0.0,0.0,0.0,3.8633333333333333,2.0729166666666665,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.3755,25.588999999999988,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCCCCC=O,9.97,9.768008786848073,0.75,9.768008786848073,0.75,0.3951230978044112,114.18799999999999,100.07599999999998,114.104465068,48,0.11949019866492745,-0.30340290814946846,0.30340290814946846,0.11949019866492745,1.25,2.0,2.5,16.128720481644375,10.160754703927799,1.8299036953018308,-1.8981242502952553,1.9894756702654155,-1.7581680572711944,5.484120793525199,-0.10746699709644852,2.616293090417985,50.34851554559677,6.242640687119286,5.521132465586227,5.521132465586227,3.914213562373095,3.3510573320459267,3.3510573320459267,2.0160019730413006,2.0160019730413006,1.175528666022963,1.175528666022963,0.6544475959273766,0.6544475959273766,-0.33,61.499612265106904,7.669999999999999,6.670000000000001,5.670000000000001,51.09042581425296,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,39.02784531432067,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,19.127803768981575,19.26246486877803,0.0,0.0,6.923737199690624,0.0,0.0,9.768008786848073,0.0,0.0,0.0,0.0,6.564421768707483,2.167569444444444,0.0,0.8571428571428571,8,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2.1557000000000004,34.822999999999986,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CC(=O)C,20.62,9.444444444444445,0.16666666666666696,9.444444444444445,0.16666666666666696,0.3982369618339747,58.08,52.032,58.041864812,24,0.12626794356014373,-0.30034390268719197,0.30034390268719197,0.12626794356014373,1.5,1.5,1.5,16.136528004376032,10.550822254593742,1.6191254887288415,-1.5578363654489198,1.5007222223890127,-1.6913205217908898,5.717069246232807,-0.11449259533352314,2.8030394876740514,26.264662506490403,3.5773502691896257,2.908248290463863,2.908248290463863,1.7320508075688772,1.2041241452319316,1.2041241452319316,0.9082482904638631,0.9082482904638631,0.0,0.0,0.0,0.0,-0.33,3.2451124978365313,3.67,1.0445318352059925,6.883957759412302,25.63065735666653,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,4.794537184071822,5.783244946364939,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,13.847474399381248,0.0,0.0,17.07,0.0,4.794537184071822,5.783244946364939,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,9.444444444444445,0.0,0.0,0.16666666666666696,0.0,0.0,3.0555555555555554,0.0,0.6666666666666666,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952999999999999,16.355,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CCC(=O)C,17.42,9.8125,0.25462962962963,9.8125,0.25462962962963,0.4510508050249619,72.107,64.043,72.057514876,30,0.1290650325260376,-0.3000423849594125,0.3000423849594125,0.1290650325260376,1.8,2.0,2.0,16.137113777124796,10.36069990921781,1.764361948378107,-1.7110451766420978,1.7108251507906331,-1.797011934236342,5.744224710981027,-0.11619858873065753,2.847378923087672,38.912609383243264,4.284457050376173,3.6153550716504106,3.6153550716504106,2.270055610029662,1.7647843170117528,1.7647843170117528,1.0555684937158853,1.0555684937158853,0.49789095789068016,0.49789095789068016,0.0,0.0,-0.33,9.65148445440323,4.67,1.9424795640326975,3.67,31.995599471063137,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,20.268296022307258,0.0,0.0,17.07,0.0,4.794537184071822,5.783244946364939,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,9.8125,0.0,0.0,0.25462962962963,0.0,0.6666666666666665,3.4328703703703702,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.9854,20.971999999999994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CCCC(=O)C,15.29,10.04375,0.2893518518518521,10.04375,0.2893518518518521,0.4957688321065222,86.13399999999999,76.05399999999999,86.07316494,36,0.12932953227060026,-0.30003121331851546,0.30003121331851546,0.12932953227060026,1.6666666666666667,2.1666666666666665,2.1666666666666665,16.137161377899325,10.25703770289729,1.832593837482173,-1.8015786707385315,1.8393110519916285,-1.8402587953823883,5.7474265714595205,-0.11653045458848842,2.831257109931365,47.900134529890124,4.99156383156272,4.322461852836958,4.322461852836958,2.770055610029662,2.2647843170117525,2.2647843170117525,1.4520151031226116,1.4520151031226116,0.6020620726159656,0.6020620726159656,0.35206207261596567,0.35206207261596567,-0.33,14.834466856136647,5.670000000000001,2.884132762312634,3.67,38.36054158545974,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,26.689117645233267,0.0,0.0,17.07,0.0,4.794537184071822,5.783244946364939,0.0,12.841643245852019,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,10.04375,0.0,0.0,0.2893518518518521,0.0,1.7175925925925926,3.615972222222222,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.3755,25.588999999999988,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CCC(=O)CC,15.14,10.180555555555555,0.342592592592593,10.180555555555555,0.342592592592593,0.4957688321065222,86.134,76.054,86.07316494,36,0.13186152172966464,-0.2997406513908195,0.2997406513908195,0.13186152172966464,1.3333333333333333,1.6666666666666667,1.6666666666666667,16.13770405136894,10.250042925844223,1.8625884936488524,-1.8087766781044416,1.8249499239166267,-1.8767940623440593,5.770114341262289,-0.11794492463097392,2.9881608821342693,41.900134529890124,4.99156383156272,4.322461852836958,4.322461852836958,2.808060412490447,2.325444488791574,2.325444488791574,1.2457819157813603,1.2457819157813603,0.7886751345948128,0.7886751345948128,0.24999999999999994,0.24999999999999994,-0.33,19.800269059780252,5.670000000000001,2.884132762312634,1.9424795640326975,38.36054158545974,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,0.0,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,26.689117645233267,0.0,0.0,17.07,0.0,4.794537184071822,0.0,18.624888192216957,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,10.180555555555555,0.0,0.0,0.342592592592593,0.0,1.3819444444444442,3.761574074074074,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.3755,25.588999999999988,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
