SMILES,name,search_name,priority,density_40C_g_cm3,density_100C_g_cm3,kv_40C_cSt,kv_100C_cSt,tc_40C_W_mK,tc_100C_W_mK,cp_40C_J_K_mol,cp_100C_J_K_mol,cpsat_40C_J_K_mol,cpsat_100C_J_K_mol,mp_K,bp_K,fp_K,exact_temp_40C_K,exact_temp_100C_K,notes,MolWt,FOM1_ig_40,FOM1_ig_100,FOM1_sat_40,FOM1_sat_100
C[C@H](O)[C@@H](C)O,"meso-2,3-butanediol","meso-2,3-butanediol",0,0.982,0.924,47.862,3.788,0.145,0.136,134.6,154.3,,,307.3,455.8,,313.15,373.15,wtt_bulk_complete,90.122,31.71455138161796,64.24206044417988,,
CC(C)C(O)O,"2-methyl-1,1-propanediol","2-methyl-1,1-propanediol",0,1.023,0.965,45.943,6.114,0.149,0.139,134.6,154.3,,,,476.0,,313.15,373.15,wtt_bulk_complete,90.122,32.71534323240976,57.03522578637718,,
CC(CO)CO,"2-methyl-1,3-propanediol","2-methyl-1,3-propanediol",0,1.002,0.952,39.92,6.092,0.152,0.143,134.9,153.3,,,,487.3,,313.15,373.15,wtt_bulk_complete,90.122,33.13453321295457,55.78436135418448,,
CCOCC,diethyl ether,2-ethoxyethanol,0,0.91135,0.8518,1.457,0.642,0.1691,0.1454,133.9,149.3,216.52,232.0,,,,313.15,373.15,wtt_bulk_complete+cpsat2,74.12299999999999,100.53366923956617,117.11188676578573,115.08633233314076,132.5713638249786
CC(C)(O)CO,"2-methyl-1,2-propanediol","2-methyl-1,2-propanediol",0,0.9765,0.92,92.166,6.848,0.138,0.13,135.5,154.4,229.1,239.7,,450.5,,313.15,373.15,wtt_bulk_complete+cpsat2,90.122,25.314843436745623,52.272931944568015,29.345112555348617,59.15766089787914
COCCCO,3-methoxy-1-propanol,3-methoxy-1-propanol,0,0.9271,0.863,1.133,0.603,0.141,0.133,133.9,149.3,200.2,212.2,,394.4,,313.15,373.15,wtt_bulk_complete+cpsat2,90.122,91.50263190626951,108.03220624064846,102.4641763577512,119.26244174737742
C[C@@H](O)[C@@H](C)O,"[S-(R*,R*)]-2,3-butanediol","[S-(R*,R*)]-2,3-butanediol",0,0.9723,0.9112,18.307,2.524,0.146,0.136,134.6,154.3,,,,450.0,,313.15,373.15,wtt_bulk_complete,90.122,42.381087387028145,73.07680476714157,,
OCCOCCO,"3-oxa-1,5-pentanediol","3-oxa-1,5-pentanediol",0,1.10212,1.05752,13.229,2.714,0.2128,0.205,151.3,167.6,251.9,270.6,262.85,518.613,,313.15,373.15,wtt_bulk_complete+cpsat2,106.121,54.994895412105144,86.03543622866194,63.4744831883288,98.44709214584567
COC(C)OC,"3-methyl-2,4-dioxapentane","3-methyl-2,4-dioxapentane",0,0.8291,0.7538,0.47,0.293,0.13,0.113,132.2,147.4,190.6,206.7,,336.3,,313.15,373.15,wtt_bulk_complete+cpsat2,90.122,115.26220892650404,122.73559376022531,127.75652802779548,134.98249828746603
,"butane, 2,3-dihydroxy-, isomer not specified","L-1,2,3,4-butanetetrol",0,,,,,,,169.4,191.0,,,359.6,,,313.15,373.15,wtt_bulk_partial_2of8,90.122,,,,
CC(O)C(O)CO,"1,2,3-butanetriol","1,2,3-butanetriol",0,1.176,1.119,297.619,27.703,0.173,0.162,152.0,172.6,,,,534.9,,313.15,373.15,wtt_bulk_complete,106.121,21.17733608126073,40.82732830785534,,
OCCC(O)CO,"1,2,4-butanetriol","1,2,4-butanetriol",0,1.1726,1.126,665.188,97.691,0.18,0.17,152.3,171.6,,,,587.0,,313.15,373.15,wtt_bulk_complete,106.121,16.42966344864741,27.971281354534877,,
CCOOCC,ethyl peroxide,ethyl peroxide,0,0.798,0.718,0.426,0.259,0.129,0.112,132.5,146.3,177.3,194.2,,319.2,,313.15,373.15,wtt_bulk_complete+cpsat2,90.122,119.93849300988536,128.1581869502251,130.17902920774998,138.7866308441421
O=C=C=C=O,carbon suboxide,carbon suboxide,0,,,,,,,68.57,73.18,,,,,,313.15,373.15,wtt_bulk_partial_2of8,68.031,,,,
OCC(O)C(O)CO,"(R*,S*)-1,2,3,4-butanetetrol","(R*,S*)-1,2,3,4-butanetetrol",0,,,,,,,169.4,191.0,,,391.27,611.0,,313.15,373.15,wtt_bulk_partial_2of8,122.12,,,,
COCC(O)CO,1-O-methyl-rac-glycerol,1-O-methyl-rac-glycerol,0,1.147,1.084,6.103,2.214,0.17,0.158,151.0,168.7,,,,492.0,,313.15,373.15,wtt_bulk_complete,106.121,64.0765528400796,83.41929059179053,,
[C]#CC#C,"1,3-butadiynyl","1,3-butadiynyl",0,,,,,,,,,,,,,,313.15,373.15,wtt_bulk_no_props,49.052,,,,
O=C1C=CC(=O)O1,(Z)-butenedioic acid anhydride,(Z)-butenedioic acid anhydride,0,,,,,0.284,0.228,88.3,101.9,,,325.706,473.0,,313.15,373.15,wtt_bulk_partial_4of8,98.057,,,,
O=C1C=CC1,cyclobutenone,cyclobutenone,0,1.01,0.95,0.347,0.196,0.143,0.132,74.5,86.6,111.2,123.4,298.1,365.0,,313.15,373.15,wtt_bulk_complete+cpsat2,68.07499999999999,116.13509043104628,134.32263679877025,129.9855809627825,148.39264638406996
COC(OC)OC,"orthoformaic acid, trimethyl ester","orthoformaic acid, trimethyl ester",0,0.9454,0.8692,0.719,0.403,0.149,0.134,148.3,162.7,214.9,227.1,,372.8,,313.15,373.15,wtt_bulk_complete+cpsat2,106.121,111.64909613203196,124.96353417170567,123.92853318688856,137.25363671468216
C#CC#C,"1,3-butadiyne","1,3-butadiyne",0,,,,,,,75.56,81.97,138.6,174.0,237.7,284.1,,313.15,373.15,wtt_bulk_partial_2of8+cpsat2,50.059999999999995,,,,
Oc1ccco1,2-hydroxyfuran,2-hydroxyfuran,0,,,,,,,88.7,102.2,,,353.1,378.0,,313.15,373.15,wtt_bulk_partial_2of8,84.074,,,,
O=c1c(O)c(O)c1=O,"3,4-dihydroxy-3-cyclobutene-1,2-dione","3,4-dihydroxy-3-cyclobutene-1,2-dione",0,,,,,,,117.1,130.2,,,,384.0,,313.15,373.15,wtt_bulk_partial_2of8,114.056,,,,
Oc1ccoc1,3-hydroxyfuran,3-hydroxyfuran,0,,,,,,,88.7,102.2,,,332.1,378.0,,313.15,373.15,wtt_bulk_partial_2of8,84.074,,,,
O=C1CC(=O)C1,"Cyclobutane-1,3-dione","Cyclobutane-1,3-dione",0,,,,,,,89.0,102.8,,,391.1,429.0,,313.15,373.15,wtt_bulk_partial_2of8,84.074,,,,
c1ccoc1,furan,furan,0,0.9104,0.818,0.308,0.196,0.129,0.111,69.01,82.89,117.77,132.6,,304.469,,313.15,373.15,wtt_bulk_complete+cpsat2,68.07499999999999,123.2445190522111,132.27165778844338,143.2398030356353,150.96060863462512
C#CC=C,1-buten-3-yne,1-buten-3-yne,0,0.658,0.57,0.269,0.179,0.091,0.0745,75.72,85.11,121.0,139.5,,279.18,,313.15,373.15,wtt_bulk_complete+cpsat2,52.07599999999999,108.76634695070118,109.16754972256852,124.09666886892188,125.44655726806428
C1=CC=C1,[4]annulene,[4]annulene,0,0.787,0.7,0.21,0.149,0.131,0.111,63.63,74.64,105.6,121.8,,293.0,,313.15,373.15,wtt_bulk_complete+cpsat2,52.07599999999999,143.81869662223303,147.0706135680175,165.84481941010932,168.79188636247503
C=C1C=C1,methylenecyclopropene,methylenecyclopropene,0,0.783,0.706,0.201,0.127,0.119,0.103,69.4,79.6,101.2,116.1,,293.0,,313.15,373.15,wtt_bulk_complete+cpsat2,52.07599999999999,134.54473308741643,143.42957279384063,149.60618918301336,159.4957673330541
O=C1C=CCO1,2(5H)-furanone,2(5H)-furanone,0,1.39,1.323,2.158,0.756,0.172,0.162,82.7,96.7,150.5,159.0,,471.0,,313.15,373.15,wtt_bulk_complete+cpsat2,84.074,79.39140368641748,106.73928348644075,93.95506518300128,122.76563854599009
O=C1CCC(=O)O1,"butanedioic acid, anhydride","butanedioic acid, anhydride",0,,,,,,,97.2,112.9,,,392.66,508.0,,313.15,373.15,wtt_bulk_partial_2of8,100.073,,,,
C=C1CC(=O)O1,4-methylene-2-oxetanone,4-methylene-2-oxetanone,0,1.0721,1.002,0.672,0.299,0.149,0.137,87.98,101.6,152.5,162.4,,399.62,,313.15,373.15,wtt_bulk_complete+cpsat2,84.074,102.46708805908396,126.15171498753833,119.61427002035168,143.9434169208842
C#CC(=O)OC,methyl propiolate,methyl propiolate,0,0.974,0.89,0.524,0.299,0.125,0.112,98.7,111.1,159.5,171.0,,350.0,,313.15,373.15,wtt_bulk_complete+cpsat2,84.074,105.26917701387497,117.767248861045,120.48594658287143,132.9557030258245
C=C=CC,"1,2-butadiene","1,2-butadiene",0,0.6304,0.5507,0.22,0.145,0.231,0.191,82.21,92.92,127.17,144.5,136.954,284.11,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,221.3750582516642,224.73511442643647,250.27864379743153,254.45596873154105
C=CC=C,"1,3-butadiene","1,3-butadiene",0,0.59495,0.5012,0.199,0.124,0.114,0.089,83.2,97.02,128.46,160.6,164.27,268.6,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,143.9633974835341,143.72833759204153,162.67387457830023,165.62067402433303
O=C1COCC(=O)O1,"1,4-dioxan-2,6-dione","1,4-dioxan-2,6-dione",0,,,,,,,110.5,127.6,,,,485.0,,313.15,373.15,wtt_bulk_partial_2of8,116.072,,,,
O=C1C=CC(=O)O1,(Z)-butenedioic acid anhydride,"1,4-dioxane-2,3-dione",0,,,,,,,110.5,127.6,,,,,,313.15,373.15,wtt_bulk_partial_2of8,98.057,,,,
C#CCC,1-butyne,1-butyne,0,0.6317,0.552,0.31,0.199,0.089,0.0747,84.25,95.33,138.6,150.8,147.44,281.22,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,101.98242248406584,105.46330710276033,117.31147762355278,119.98539860101693
O=C1C=C(O)C(=O)O1,"2,5-furandione, 3-hydroxy-","2,5-furandione, 3-hydroxy-",0,1.6,1.51,2.312,0.861,0.228,0.213,114.9,131.6,,,,458.0,,313.15,373.15,wtt_bulk_complete,116.072,103.78931761766576,135.56992339555393,,
C=C1CC1,methylenecyclopropane,methylenecyclopropane,0,0.669,0.583,0.203,0.136,0.11,0.091,76.01,89.62,116.9,139.4,135.8,281.9,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,132.766763379785,135.8188994007033,149.85686846593933,153.7906086144973
O=C(O)C#CC(=O)O,2-butynedioic acid,2-butynedioic acid,0,,,,,,,111.6,122.2,,,439.6,,,313.15,373.15,wtt_bulk_partial_2of8,114.056,,,,
C#CCCO,1-hydroxy-3-butyne,1-hydroxy-3-butyne,0,0.906,0.844,2.395,0.865,0.102,0.0961,104.7,116.5,,,209.6,402.0,,313.15,373.15,wtt_bulk_complete,70.091,58.27930254353095,76.62653603270458,,
CC=CC=O,(E)-2-butenal,(E)-2-butenal,0,0.8319,0.76695,0.625,0.314,0.177,0.161,97.08,109.1,146.3,157.1,196.6,375.371,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,125.34780067296953,146.85858062060984,140.67610772917055,162.72099266926844
CC1=CC1,1-methylcyclopropene,1-methylcyclopropene,0,0.731,0.652,0.189,0.121,0.114,0.097,77.34,88.5,114.3,131.1,,283.0,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,136.3688360253139,142.97453503810266,152.20728729033104,159.68539172208938
C/C=C\C=O,2-butenal,2-butenal,0,0.8366,0.78,0.622,0.306,0.177,0.161,93.1,105.6,149.7,162.1,197.0,375.21,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,119.33812752890094,141.01246444224336,136.39660684377174,159.07898254306215
[C-]#C[C+]=C,"1,2,3-butatrienylidene","1,2,3-butatrienylidene",0,,,,,,,,,,,,,,313.15,373.15,wtt_bulk_no_props,50.059999999999995,,,,
C#CC=C,1-buten-3-yne,2-butyne,0,0.6692,0.597,0.27,0.169,0.125,0.108,80.53,90.37,125.8,134.3,,300.85,,313.15,373.15,wtt_bulk_complete+cpsat2,52.07599999999999,131.36355869359525,139.3699546014102,148.92553493477908,155.79994869818927
C1C2CC12,bicyclo[1.1.0]butane,bicyclo[1.1.0]butane,0,0.88,0.78,0.136,0.103,0.108,0.091,69.73,84.41,99.4,121.4,,261.0,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,149.34367677479395,150.6684327570938,165.00521767273375,166.88541507004308
C1=CCC1,cyclobutene,cyclobutene,0,0.686,0.605,0.201,0.149,0.121,0.102,67.97,82.0,105.3,125.9,,275.68,,313.15,373.15,wtt_bulk_complete+cpsat2,54.092,135.85393048981297,137.8008980622604,153.65633160314093,155.4652927974546
C=C=CCO,(hydroxymethyl)allene,(hydroxymethyl)allene,0,0.885,0.822,1.514,0.657,0.268,0.251,100.3,111.6,183.8,189.5,,403.0,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,131.75672078818698,163.8128854860153,156.23100125442673,190.12165857570423
C=C=COC,1-methoxyallene,1-methoxyallene,0,0.78,0.702,0.295,0.177,0.246,0.215,99.0,108.6,152.1,163.6,,323.0,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,207.65566379483252,223.3649592731738,234.3174047973978,250.65325903680812
O=C1COCC(=O)O1,"1,4-dioxan-2,6-dione","2,5-dihydrofuran",0,0.9202,0.843,0.489,0.265,0.131,0.118,79.62,94.82,129.8,145.1,,,,313.15,373.15,wtt_bulk_complete+cpsat2,116.072,93.20147781499672,107.89205217030693,106.93735359256816,121.6086705253048
C1=COCC1,"2,3-dihydrofuran","2,3-dihydrofuran",0,0.9008,0.8219,0.433,0.238,0.129,0.114,77.1,91.5,126.7,143.5,,327.638,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,109.60596692780064,124.53263973760346,126.04245771015805,141.3376545314027
CC#CCO,2-butyn-1-ol,2-butyn-1-ol,0,0.95,0.878,2.316,0.82,0.143,0.132,100.3,111.4,,,,413.6,,313.15,373.15,wtt_bulk_complete,70.091,77.28476645824145,100.64178797167612,,
C=COC=C,divinyl ether,divinyl ether,0,0.749,0.661,0.231,0.15,0.12,0.101,96.8,108.0,146.5,162.9,172.2,301.4,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,136.50686281982004,140.43573735740597,153.38322739855718,157.6481713406164
C=CC1CO1,ethenyloxirane,ethenyloxirane,0,0.8519,0.775,0.374,0.196,0.125,0.11,91.6,105.4,154.8,168.3,187.29,340.0,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,116.3627513418216,132.4325354458385,134.86999911671646,151.06612587230126
O=C(O)C=CC(=O)O,"cis-1,4-butenedioic acid","cis-1,4-butenedioic acid",0,,,,,,,117.4,131.2,,,416.63,,,313.15,373.15,wtt_bulk_partial_2of8,116.072,,,,
C12C3C1C23,"tricyclo[1.1.0.02,4]butane","tricyclo[1.1.0.02,4]butane",0,,,,,,,60.13,71.93,,,,,,313.15,373.15,wtt_bulk_partial_2of8,52.07599999999999,,,,
C#CC(C)O,3-butyn-2-ol,3-butyn-2-ol,0,0.824,0.758,2.136,0.462,0.094,0.0883,104.4,117.5,,,,360.0,,313.15,373.15,wtt_bulk_complete,70.091,57.7151165706312,87.7523572387299,,
O=C(O)C=CC(=O)O,trans-2-butenedioic acid,trans-2-butenedioic acid,0,,,,,,,117.4,131.2,,,400.0,,,313.15,373.15,wtt_bulk_partial_2of8,116.072,,,,
O=C1CCCO1,.gamma.-butyrolactone,.gamma.-butyrolactone,0,1.10958,1.05034,1.118,0.574,0.175,0.154,90.27,107.0,144.43,158.97,229.788,478.7,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,95.12170073902357,109.79823362576076,108.56675722874604,122.73252109775068
O=C1CCC1,cyclobutanone,cyclobutanone,0,,,,,0.14,0.128,78.05,92.65,130.6,143.5,,371.954,,313.15,373.15,wtt_bulk_partial_4of8+cpsat2,70.091,,,,
C=C(C)C=O,2-methyl-2-propenal,2-methyl-2-propenal,0,0.8,0.709,0.412,0.236,0.155,0.139,96.0,109.1,146.3,159.7,,341.23,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,140.4214026159346,157.4433410192393,158.08972274801533,175.25639242111677
C=CC(C)=O,3-buten-2-one,3-buten-2-one,0,0.8246,0.7554,0.437,0.234,0.169,0.151,96.23,108.4,154.0,165.3,,354.1,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,136.16424772089522,154.79864447865052,155.42018806236698,174.30649497720188
OCC#CCO,"2-butyne-1,4-diol","2-butyne-1,4-diol",0,,,,,,,117.7,129.7,,,330.1,511.4,,313.15,373.15,wtt_bulk_partial_2of8,86.09,,,,
C#CC(O)CO,"3-butyne-1,2-diol","3-butyne-1,2-diol",0,1.15,1.09,,,,,121.8,135.8,,,311.1,491.0,,313.15,373.15,wtt_bulk_partial_4of8,86.09,,,,
O=C1COC(=O)CO1,"1,4-dioxane-2,5-dione","1,4-dioxane-2,5-dione",0,,,,,,,110.5,127.6,,,,,,313.15,373.15,wtt_bulk_partial_2of8,116.072,,,,
C=C1COCO1,"1,3-dioxolane, 4-methylene-","1,3-dioxolane, 4-methylene-",0,1.093,1.009,0.613,0.304,0.134,0.121,94.3,109.7,152.6,166.4,,363.0,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,103.84159398499813,122.65330372868723,118.89814996880796,137.90485493662413
C=C(C)C(=O)O,2-methyl-2-propenoic acid,2-methyl-2-propenoic acid,0,,,,,0.17,0.156,105.9,120.1,,,287.77,435.0,,313.15,373.15,wtt_bulk_partial_4of8,86.09,,,,
C=COC(C)=O,ethenyl ethanoate,ethenyl ethanoate,0,0.90612,0.8222,0.377,0.225,0.156,0.138,102.7,117.4,165.9,180.4,172.98,345.45,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,135.99276612982,149.5020016728268,155.63376728144013,168.70529304233824
CC(=O)C(C)=O,"2,3-butanedione","2,3-butanedione",0,0.981,0.893,0.499,0.262,0.198,0.178,112.6,124.2,191.2,199.5,,361.04,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,155.13942241950406,177.0809892854365,180.05573712240405,202.33428191764247
C=CC(=O)OC,methyl propenoate,methyl propenoate,0,0.9288,0.85,0.387,0.204,0.158,0.141,102.0,117.1,164.1,176.5,197.51,353.24,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,133.58806640653387,153.22391202054962,152.70683614592448,171.9692426146015
CC1=COCO1,"4-methyl-1,3-dioxole","4-methyl-1,3-dioxole",0,1.083,0.994,0.536,0.276,0.135,0.121,93.8,108.9,152.5,166.5,,352.7,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,110.0283874122765,127.83604585878008,126.14728170719911,144.0526365332446
CC1CC(=O)O1,4-methyl-2-oxetanone,4-methyl-2-oxetanone,0,1.274,1.205,1.319,0.498,0.159,0.148,92.07,107.9,158.7,169.6,,446.0,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,88.96061809554995,116.19769655621344,103.6844545998047,131.96114571829173
C=CC1CO1,ethenyloxirane,"butane, 1,2,3,4-diepoxy-",0,1.37,1.29,0.584,0.24,0.142,0.132,102.5,118.1,163.7,175.7,,,,313.15,373.15,wtt_bulk_complete+cpsat2,70.091,117.4180318487174,148.89750899307342,133.9460980108527,166.50137813372336
CC=CC(=O)O,butenoic acid,butenoic acid,0,,,,,,,103.0,116.6,,,340.52,455.6,,313.15,373.15,wtt_bulk_partial_2of8,86.09,,,,
O=C1COCCO1,"1,4-dioxan-2-one","1,4-dioxan-2-one",0,1.45,1.39,5.931,1.799,0.183,0.173,104.9,122.4,184.0,194.3,301.56,511.0,,313.15,373.15,wtt_bulk_complete+cpsat2,102.089,61.30008538102976,86.00240622038574,71.79764315046157,97.94112501800988
CC(=O)OC(C)=O,ethanoic anhydride,ethanoic anhydride,0,1.05668,0.9811,0.653,0.377,0.201,0.184,104.3,121.8,199.7,205.7,199.83,411.733,,313.15,373.15,wtt_bulk_complete+cpsat2,102.089,129.9545341365346,148.6854467027251,156.0071167139303,172.30135230419123
C=CCOC=O,"formic acid, 2-propenyl ester","formic acid, 2-propenyl ester",0,0.9266,0.8492,0.442,0.264,0.171,0.153,111.1,123.1,170.7,181.8,,354.26,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,138.8235269047871,152.48840639747976,156.65021614628122,170.16529604533363
CC1COC(=O)O1,"(R)-4-methyl-1,3-dioxolan-2-one","(R)-4-methyl-1,3-dioxolan-2-one",0,1.1845,1.122,1.773,0.963,0.194,0.181,107.5,124.6,261.0,261.3,,518.0,,313.15,373.15,wtt_bulk_complete+cpsat2,102.089,91.44876832066744,107.67876505443937,117.36635964482272,132.6179030944022
OCC#CCO,"2-butyne-1,4-diol","(S)-4-methyl-1,3-dioxolan-2-one",0,1.1846,1.122,1.773,0.963,0.194,0.181,107.5,124.6,261.0,261.4,,518.0,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,95.98353783701648,113.01834906736724,123.18633294501984,139.20915401841728
CC(=O)C(C)=O,"2,3-butanedione",dimethyl ethanedioate,0,,,,,,,123.3,141.5,,,324.5,,,313.15,373.15,wtt_bulk_partial_2of8,86.09,,,,
CC(C)=C=O,2-methyl-1-propen-1-one,2-methyl-1-propen-1-one,0,,,,,,,97.77,108.3,,,,,,313.15,373.15,wtt_bulk_partial_2of8,70.091,,,,
CC1COC(=O)O1,"1,2-propanediyl carbonate","1,2-propanediyl carbonate",0,1.1837,1.1223,1.614,0.774,0.204,0.179,112.1,128.9,169.72,183.85,,514.73,,313.15,373.15,wtt_bulk_complete+cpsat2,102.089,98.0153363444105,114.11134499100903,110.14476866649004,126.09802918229936
CC=CC(=O)O,(E)-2-butenoic acid,(E)-2-butenoic acid,0,,,,,,,112.2,126.5,,,344.44,,,313.15,373.15,wtt_bulk_partial_2of8,86.09,,,,
C=CCC(=O)O,vinylacetic acid,vinylacetic acid,0,,,,,0.182,0.17,104.9,118.7,,,,465.0,,313.15,373.15,wtt_bulk_partial_4of8,86.09,,,,
C=C(C)C(=O)O,2-methyl-2-propenoic acid,methyl 2-oxopropanoate,0,1.114,1.036,0.853,0.386,0.2,0.184,118.0,132.9,198.0,207.5,,,,313.15,373.15,wtt_bulk_complete+cpsat2,86.09,131.6269361273299,160.21943873549836,152.25665408664256,181.6121169232614
,glycerine carbonate,glycerine carbonate,0,1.68,1.61,22.619,5.342,0.203,0.191,124.9,143.0,216.1,227.3,,597.0,,313.15,373.15,wtt_bulk_complete+cpsat2,118.088,47.71640305688325,71.20201028817345,55.67280079319912,81.1162097289153
O=C(O)COCC(=O)O,"2,2'-oxydiacetic acid","2,2'-oxydiacetic acid",0,1.296,1.252,5.324,1.917,0.168,0.161,145.2,160.2,,,,542.0,,313.15,373.15,wtt_bulk_complete,134.087,55.26824156279539,73.44988852902094,,
CC=CC(=O)O,butenoic acid,hydroxybutanedioic acid,0,1.7,1.62,24.706,5.432,0.184,0.171,146.3,164.2,,,,,,313.15,373.15,wtt_bulk_complete,86.09,51.458312811242344,77.22139830835222,,
C/C=C/C,(E)-2-butene,(E)-2-butene,0,0.5801,0.4908,0.26,0.177,0.10117,0.08136,,,134.5,158.8,167.633,274.03,,313.15,373.15,wtt_bulk_partial_6of8+cpsat2,56.108,,,136.95823930916572,136.72143358297205
O=C(O)C[C@H](O)C(=O)O,l-malic acid,l-malic acid,0,1.55,1.48,27.097,5.946,0.184,0.171,146.3,164.2,,,,563.0,,313.15,373.15,wtt_bulk_complete,134.087,42.63098056440681,64.0099616726387,,
CC=CC(=O)O,(Z)-2-butenoic acid,(Z)-2-butenoic acid,0,,,,,,,103.0,116.6,,,,,,313.15,373.15,wtt_bulk_partial_2of8,86.09,,,,
CC=CC,(Z)-2-butene,(Z)-2-butene,0,0.5971,0.5102,0.267,0.182,0.10339,0.08289,,,129.4,151.7,134.262,276.874,,313.15,373.15,wtt_bulk_partial_6of8+cpsat2,56.108,,,135.53980636984213,134.68905120783785
C=COC(C)=O,ethenyl ethanoate,butanedioic acid,0,,,,,,,133.2,151.3,,,,507.0,,313.15,373.15,wtt_bulk_partial_2of8,86.09,,,,
,oxalic acid 2-hydroxyethane ester,oxalic acid 2-hydroxyethane ester,0,1.66,1.58,17.47,4.051,0.178,0.166,143.6,161.5,,,,549.0,,313.15,373.15,wtt_bulk_complete,134.087,48.64506640639805,72.13644749136914,,
,oxalic acid 2-hydroxyethyl ester,oxalic acid 2-hydroxyethyl ester,0,1.66,1.58,17.47,4.051,0.178,0.166,143.6,161.5,,,,549.0,,313.15,373.15,wtt_bulk_complete,134.087,48.64506640639805,72.13644749136914,,
O=C(O)C1CC1,cyclopropanecarboxylic acid,cyclopropanecarboxylic acid,0,,,,,,,100.2,115.0,143.9,173.7,,455.344,,313.15,373.15,wtt_bulk_partial_2of8+cpsat2,86.09,,,,
O=C(O)[C@@H](O)[C@H](O)C(=O)O,"(2R,3R)-(+)-2,3-dihydroxybutanedioic acid","(2R,3R)-(+)-2,3-dihydroxybutanedioic acid",0,1.66,1.58,36.747,8.228,0.201,0.185,163.4,183.5,,,,568.0,,313.15,373.15,wtt_bulk_complete,150.086,43.26519488907743,64.15723496606532,,
CC(C)=C=O,2-methyl-1-propen-1-one,"2,3-dihydroxybutanedioic acid",0,1.79,1.71,34.078,7.602,0.201,0.185,163.4,183.5,,,,568.0,,313.15,373.15,wtt_bulk_complete,70.091,54.748259710982225,81.2704403186284,,
C=C(C)C,2-methylpropene,2-methylpropene,0,0.5691,0.4719,0.238,0.161,0.09584,0.07695,,,137.4,165.6,132.41,266.15,,313.15,373.15,wtt_bulk_partial_6of8+cpsat2,56.108,,,139.141973660227,139.79627243368498
CC1CC1,methylcyclopropane,methylcyclopropane,0,0.6131,0.521,0.199,0.138,0.109,0.088,86.3,102.2,131.9,160.0,95.94,273.42,,313.15,373.15,wtt_bulk_complete+cpsat2,56.108,138.70193018912263,138.24895611843164,156.28148488311635,156.82752003794067
O=C(O)C[C@H](O)C(=O)O,.alpha.-isomalic acid,.alpha.-isomalic acid,0,,,,,,,146.3,164.2,,,401.9,568.0,,313.15,373.15,wtt_bulk_partial_2of8,134.087,,,,
C1=COCCO1,"p-dioxin, 2,3-dihydro-","p-dioxin, 2,3-dihydro-",0,,,,,,,,,,,,,,313.15,373.15,wtt_bulk_no_props,86.09,,,,
C=CCC,1-butene,1-butene,0,0.5688,0.4731,0.24,0.163,0.09563,0.07667,,,133.36,160.5,,266.84,,313.15,373.15,wtt_bulk_partial_6of8+cpsat2,56.108,,,136.8375227969573,137.1285815035774
C/C=C/C,2-butene,2-butene,0,0.574,0.489,0.218,0.149,0.116,0.093,88.6,102.0,135.6,162.4,,276.0,,313.15,373.15,wtt_bulk_complete+cpsat2,56.108,139.2458226520101,137.5629720705288,156.95448129174628,156.7906536795203
CC(C)C=O,2-methylpropanal,2-methylpropanal,0,0.771,0.6941,0.722,0.458,0.1305,0.119,104.6,120.3,148.2,164.7,201.04,337.25,,313.15,373.15,wtt_bulk_complete+cpsat2,72.107,102.71765741892604,113.6425435495492,113.29492157737516,124.14182739957111
CC(C(=O)O)C(=O)O,"propanedioic acid, methyl-","propanedioic acid, methyl-",0,,,,,,,128.9,145.8,,,407.5,,,313.15,373.15,wtt_bulk_partial_2of8,118.088,,,,
O=C(O)C[C@H](O)C(=O)O,hydroxybutanedioic acid,cyclobutane,0,0.675,0.598,0.271,0.196,0.117,0.098,74.61,90.62,114.4,140.0,,285.69,,313.15,373.15,wtt_bulk_complete+cpsat2,134.087,95.58081898875312,97.36249577673073,107.7924097286476,110.0348832463118
C/C=C\CO,(Z)-2-buten-1-ol,(Z)-2-buten-1-ol,0,0.774,0.719,1.021,0.501,0.132,0.125,106.0,120.3,,,,364.0,,313.15,373.15,wtt_bulk_complete,72.107,85.81379540993946,104.46832286306376,,
