SMILES,name,fom1_0C,fom1_10C,fom1_20C,fom1_30C,fom1_40C,fom1_50C,fom1_60C,fom1_70C,fom1_80C,fom1_90C,fom1_100C,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOCCC(C)C,ethyl 3-methylbutyl ether,90.56044071451693,94.80845289654069,98.9466961712806,102.81209190423783,106.46024586862313,109.81094665096579,112.94794826168336,115.74747670697884,118.30648505616917,120.6578921357615,122.70186572881975,5.1443055555555555,5.1443055555555555,0.7792129629629627,0.7792129629629627,0.5107961299327568,10.5,116.204,100.07599999999998,116.120115132,50,0,0.0467830918615972,-0.3817286512469656,0.3817286512469656,0.0467830918615972,1.375,2.0,2.375,16.472219717091104,10.148030840440718,1.8999236264820585,-2.018302086046184,1.9728194910339552,-1.968744635176408,4.405761814625835,0.1358373465607311,1.6646727945202302,2.7158427612932585,41.65148445440323,6.405777393935816,6.106918903213131,6.106918903213131,3.770055610029662,3.347405879219288,3.347405879219288,2.379445409770841,2.379445409770841,1.0436631119167217,1.0436631119167217,0.4633731610262556,0.4633731610262556,-0.04,48.27551104108667,7.96,5.10367816091954,5.959999999999999,52.04244894371607,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,19.262464868778025,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,5.917906046161393,27.19203322199788,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,19.13166997518723,6.4208216229260096,0.0,6.923737199690624,13.847474399381248,4.736862953800049,5.1443055555555555,0.0,0.0,0.0,0.0,0.7792129629629627,0.0,1.1883333333333337,8.221481481481483,0.0,1.0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,5.078159770114943,0,2.069,35.94799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)COC(C)C,isobutyl isopropyl ether,92.10908676034967,96.25652277857513,100.30350111698198,104.03510982489198,107.5464515766166,110.76417995877789,113.65055256264348,116.30007952551078,118.65696615499085,120.67990184693629,122.45565743008726,5.3032407407407405,5.3032407407407405,0.3864814814814812,0.3864814814814812,0.5481527942391915,11.25,116.20399999999998,100.07599999999998,116.120115132,50,0,0.0518499937277868,-0.3785316009943177,0.3785316009943177,0.0518499937277868,1.125,1.625,1.75,16.48466296328846,10.236090687581404,1.9432091367087776,-2.080640794857929,1.9495585708448124,-2.0755069061940143,4.413310768931144,0.0592662360613758,1.6135681581652277,2.9278193611827583,40.34851554559677,6.568914100752346,6.2700556100296625,6.2700556100296625,3.625897657686229,3.2420267622126953,3.2420267622126953,2.7759349734313425,2.7759349734313425,0.7628917115316045,0.7628917115316045,0.3849001794597506,0.3849001794597506,-0.04,40.339203954130696,7.96,3.90189540668165,5.959999999999999,52.04244894371607,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,19.76538044554264,6.606881964512918,6.103966387748303,4.736862953800049,0.0,0.0,0.0,5.917906046161393,33.7989151865108,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,5.917906046161393,27.694948798762496,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,12.021872433909696,6.606881964512918,0.0,0.0,0.0,27.694948798762496,4.736862953800049,5.3032407407407405,0.0,0.0,0.0,0.0,0.6642592592592592,0.0,0.3864814814814812,9.312685185185186,0.0,1.0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,3.8823859296482417,0,2.0674,35.925999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCCC(C)C,methyl 4-methylpentyl ether,90.77940011995386,95.14757622371447,99.43035364899995,103.45981834313471,107.23535118384673,110.74357984109457,114.01057785358162,117.02688677533551,119.76284081542087,122.22845415069787,124.4846278641519,4.892222222222222,4.892222222222222,0.8242129629629629,0.8242129629629629,0.5107961299327568,10.5,116.204,100.07599999999998,116.120115132,50,0,0.0461861033928316,-0.384690014808082,0.384690014808082,0.0461861033928316,1.375,2.0,2.375,16.461365896062322,10.10182866501392,1.9035643962531776,-2.007256155001445,2.0151887295300868,-1.91907271044156,4.426846561283824,0.1885350599064706,1.6646727945202302,2.7158427612932585,41.65148445440323,6.405777393935816,6.106918903213131,6.106918903213131,3.770055610029662,3.2598722539017904,3.2598722539017904,2.528874655132183,2.528874655132183,1.1299361269508952,1.1299361269508952,0.6359191910946027,0.6359191910946027,-0.04,48.27551104108667,7.96,5.10367816091954,5.959999999999999,52.04244894371607,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,18.75954929201341,13.716679505790452,0.0,4.736862953800049,0.0,0.0,0.0,5.917906046161393,26.689117645233267,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.716679505790452,4.736862953800049,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,12.52478801067431,12.84164324585202,7.109797541277533,0.0,13.847474399381248,4.736862953800049,4.892222222222222,0.0,0.0,0.0,0.0,0.8242129629629629,0.0,2.4881018518518516,5.378472222222221,1.7503240740740742,1.0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,5.078159770114943,0,2.069,35.94799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)OCC,ethyl 1-methylbutyl ether,93.62046161616696,97.96970229330701,102.21636729933486,106.19213093079057,109.86728599200542,113.3270778465578,116.47903839201433,119.39864830652292,121.92784064526548,124.25618944227837,126.29443650257949,5.282222222222222,5.282222222222222,0.4629629629629628,0.4629629629629628,0.546875461033043,13.875,116.204,100.07599999999998,116.120115132,50,0,0.054629987422081,-0.3787975629229172,0.3787975629229172,0.054629987422081,1.375,2.0,2.375,16.484084292640485,10.224063959898032,1.9490989304278636,-2.0753055992976805,1.9830670746455372,-2.056492300858067,4.450318301254426,0.0698538710086581,1.675075483501529,2.919612641438553,37.65148445440323,6.405777393935816,6.106918903213131,6.106918903213131,3.808060412490447,3.424189517016913,3.424189517016913,2.054634153382338,2.054634153382338,1.146385862918475,1.146385862918475,0.7743773949903288,0.7743773949903288,-0.04,50.252264505045865,7.96,5.10367816091954,4.127785234899329,52.04244894371607,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,20.268296022307258,6.606881964512918,6.103966387748303,4.736862953800049,0.0,0.0,0.0,0.0,39.71682123267219,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,0.0,33.61285484492389,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,6.103966387748303,6.606881964512918,12.84164324585202,0.0,6.923737199690624,13.847474399381248,4.736862953800049,5.282222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.874675925925926,7.176435185185185,0.0,1.0,8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,1,5.078159770114943,0,2.2115,35.99599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(C)CO,2-methyl-1-hexanol,38.03747699478521,42.698224614111595,47.78231933094973,52.98853002211031,58.29414763637307,63.67089021953557,69.1096832593403,74.58139726366032,80.08538859362352,85.5824360032467,91.2630349495896,8.561401171579742,8.561401171579742,0.3472222222222223,0.3472222222222223,0.593529590172236,13.875,116.20399999999998,100.07599999999998,116.120115132,50,0,0.0456124905102797,-0.3960990112436641,0.3960990112436641,0.0456124905102797,1.5,2.125,2.5,16.250903692825336,10.064677702979267,1.9540719396268895,-2.0318695187628175,2.044481616793857,-1.984781198524186,4.475902656018024,0.2278012878969129,1.8266332986704337,2.862065598305084,43.65148445440322,6.405777393935816,5.852990989435774,5.852990989435774,3.808060412490447,3.4171813973207374,3.4171813973207374,2.4299744265456806,2.4299744265456806,1.3621504463605854,1.3621504463605854,0.643872950678797,0.643872950678797,-0.04,56.62563225878344,7.96,5.10367816091954,4.127785234899329,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.338727669087405,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,33.10993926815928,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.52478801067431,0.0,19.26246486877803,0.0,0.0,13.847474399381248,5.106527394840706,0.0,0.0,0.0,8.561401171579742,0.0,0.5092129629629627,0.0,3.6657407407407407,4.596978458049887,0.0,1.0,8,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,0,1,5.078159770114943,0,1.805,35.77479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(C)C(C)CCO,"3,4-dimethyl-1-pentanol",36.45406315877741,40.94162108640155,45.84972740390462,50.88692352949305,56.02785885730677,61.24972438430307,66.53536152876211,71.8592680092029,77.20357810351187,82.55795705788894,88.09294356128841,8.485555555555555,8.485555555555555,0.3326851851851851,0.3326851851851851,0.5942430018912268,14.625,116.204,100.07599999999998,116.120115132,50,0,0.0433163775537793,-0.3963657125591848,0.3963657125591848,0.0433163775537793,1.25,1.75,1.875,16.25000280295767,9.953303382651033,2.03531297229178,-2.117753901668025,2.1163475924214272,-2.046564156441705,4.542995909820626,0.2407019709891531,1.6709254356981216,3.170819357347939,50.34851554559677,6.568914100752347,6.016127696252305,6.016127696252305,3.6807392125526217,3.289860197382912,3.289860197382912,2.7335827523937968,2.7335827523937968,1.7225124335927589,1.7225124335927589,0.536968377456907,0.536968377456907,-0.04,45.11498676384928,7.96,3.90189540668165,3.026851631655436,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,18.256633715248796,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,11.835812092322788,27.19203322199788,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,11.835812092322788,27.19203322199788,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,18.442694056835705,6.4208216229260096,0.0,0.0,0.0,20.771211599071872,5.106527394840706,0.0,0.0,0.0,8.485555555555555,0.0,1.3769907407407405,0.0,0.9421296296296297,6.861990740740741,0.0,1.0,8,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,0,0,1,3.8823859296482417,0,1.6609,35.70479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CCCO,"4,4-dimethyl-1-pentanol",30.972122799299324,35.0838410571162,39.63803946376401,44.35209298728978,49.2015552002566,54.1641920403493,59.218591573007636,64.34657560983347,69.52973947687114,74.74410534359265,80.16648132333404,8.429583333333333,8.429583333333333,0.3306249999999999,0.3306249999999999,0.5829906804555022,12.0,116.204,100.07599999999998,116.120115132,50,0,0.043072343245414,-0.3963762037044757,0.3963762037044757,0.043072343245414,1.25,1.75,1.875,16.249938030926874,9.908391719079834,2.0708018725364883,-2.1561413791150796,2.189881850088672,-2.0448021397513623,4.591730876304443,0.251468639814722,1.5920001314822056,3.111766194388426,51.897390567231454,6.621320343559644,6.068533939059602,6.068533939059602,3.5606601717798214,3.1697811566101115,3.1697811566101115,3.387820360123074,3.387820360123074,1.0848905783050558,1.0848905783050558,0.60938702739412,0.60938702739412,-0.04,36.61600302409073,7.96,3.079539221938775,5.959999999999999,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,18.256633715248796,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.414990469396779,33.61285484492389,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,5.414990469396779,33.61285484492389,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.021872433909696,12.84164324585202,0.0,0.0,0.0,20.771211599071872,5.106527394840706,0.0,0.0,0.0,8.429583333333333,0.3915972222222221,0.0,0.0,2.048611111111111,6.880208333333334,0.0,1.0,8,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,3.064141525829081,0,1.805,35.77479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)CCCO,4-methyl-1-hexanol,35.7445264148321,40.20778088226211,45.09321930864334,50.105189451001436,55.221603097816335,60.420508544999855,65.68152942489075,70.98178363006272,76.32220458300733,81.6705311816886,87.2000138606892,8.410660430839002,8.410660430839002,0.3515277777777779,0.3515277777777779,0.5935295901722362,13.875,116.204,100.07599999999998,116.120115132,50,0,0.043062426836119,-0.3963763865507991,0.3963763865507991,0.043062426836119,1.5,2.125,2.5,16.24993077755012,10.037498440800444,1.9464867132391417,-2.036307889441876,2.0705645480374355,-1.927863609881976,4.4746031555949,0.2726150713457399,1.8266332986704337,2.862065598305084,43.65148445440322,6.405777393935816,5.852990989435774,5.852990989435774,3.808060412490447,3.4171813973207374,3.4171813973207374,2.379255328924467,2.379255328924467,1.5519607331257708,1.5519607331257708,0.643872950678797,0.643872950678797,-0.04,56.62563225878344,7.96,5.10367816091954,4.127785234899329,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,18.75954929201341,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,33.10993926815928,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.338727669087405,12.84164324585202,0.0,0.0,13.847474399381248,5.106527394840706,0.0,0.0,0.0,8.410660430839002,0.0,0.7936574074074072,0.0,3.376990740740741,4.752024754346183,0.0,1.0,8,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,0,1,5.078159770114943,0,1.805,35.77479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(C)CC(C)C,"pentane, 2-methoxy-4-methyl-",94.94381328045776,99.34181589465481,103.58749604864028,107.5996021220008,111.30588496450572,114.76782481398632,117.89904015212278,120.71780419078414,123.31946205906127,125.58611658664985,127.61203431480891,5.060972222222222,5.060972222222222,0.4259259259259258,0.4259259259259258,0.5481527942391915,14.625,116.204,100.07599999999998,116.120115132,50,0,0.0545212677787825,-0.3817375107953646,0.3817375107953646,0.0545212677787825,1.25,1.75,1.875,16.473494470144455,10.081005611159666,2.0017088614358136,-2.1000846264373827,2.0476744128294997,-2.07093525299008,4.511763837836039,0.0997043428579781,1.6478689002690063,3.0988280941131414,50.34851554559677,6.568914100752346,6.2700556100296625,6.2700556100296625,3.663902460147014,3.1924979393559827,3.1924979393559827,2.6758685884344295,2.6758685884344295,1.205700753113668,1.205700753113668,0.7600796553858447,0.7600796553858447,-0.04,42.84459140699416,7.96,3.90189540668165,4.127785234899329,52.04244894371607,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,19.262464868778025,7.109797541277533,6.103966387748303,4.736862953800049,0.0,0.0,0.0,5.917906046161393,33.29599960974618,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,6.103966387748303,12.338727669087405,0.0,7.109797541277533,0.0,20.771211599071872,4.736862953800049,5.060972222222222,0.0,0.0,0.0,0.0,0.7545833333333332,0.0,1.5891203703703705,6.505,1.7569907407407408,1.0,8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3.8823859296482417,0,2.0674,35.92599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CCCCO,5-methyl-1-hexanol,35.800519024697174,40.25622981551962,45.13389728311286,50.13939855392854,55.25086546856047,60.44525079438039,65.69982251912927,71.00527444337392,76.33311429851207,81.67234716378647,87.19936785063622,8.379144935752079,8.379144935752079,0.3538888888888889,0.3538888888888889,0.5552234042907569,10.5,116.204,100.07599999999998,116.120115132,50,0,0.043052579663718,-0.3963765678866445,0.3963765678866445,0.043052579663718,1.25,1.875,2.25,16.24992465970467,10.075865064540206,1.905646530141767,-1.99897152041502,2.0404545602498816,-1.8818246896347857,4.439162831689484,0.2796067278880688,1.6646727945202302,2.715842761293259,41.65148445440323,6.405777393935816,5.852990989435774,5.852990989435774,3.770055610029662,3.3791765948599526,3.3791765948599526,2.6132355636486904,2.6132355636486904,1.189588297429976,1.189588297429976,0.6643892566362588,0.6643892566362588,-0.04,48.27551104108667,7.96,5.10367816091954,5.959999999999999,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.338727669087405,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,33.10993926815928,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.338727669087405,12.84164324585202,0.0,0.0,13.847474399381248,5.106527394840706,0.0,0.0,0.0,8.379144935752079,0.0,0.7931018518518517,0.0,3.3957407407407407,4.765345804988662,0.0,1.0,8,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,5.078159770114943,0,1.805,35.77479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCCOCC,ethyl pentyl ether,83.99909282045573,88.72540979359222,93.41051153024551,97.87512184121366,102.10129594162265,106.11211959319242,109.82719452423777,113.35579716659711,116.59295631036942,119.52136488209759,122.27724569549977,5.135555555555555,5.135555555555555,0.8647959183673469,0.8647959183673469,0.5002959280924315,9.75,116.204,100.07599999999998,116.120115132,50,0,0.046539054807971,-0.3817391433460829,0.3817391433460829,0.046539054807971,1.125,1.875,2.375,16.472174990620573,10.260152666043432,1.8201253692085753,-1.963807584926545,1.9236204859611123,-1.912978209533657,4.336099515932944,0.1430863291236862,1.8088121254443208,2.53006045688352,29.368065554250645,6.242640687119286,5.943782196396601,5.943782196396601,3.914213562373095,3.491563831562721,3.491563831562721,1.9040302062452232,1.9040302062452232,1.096352670420018,1.096352670420018,0.5984617125293378,0.5984617125293378,-0.04,61.499612265106904,7.96,6.96,5.959999999999999,52.04244894371607,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,13.344558822616634,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,0.0,33.10993926815928,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,33.10993926815928,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.213763929025836,19.26246486877803,0.0,6.923737199690624,6.923737199690624,4.736862953800049,5.135555555555555,0.0,0.0,0.0,0.0,0.0,0.0,3.81687925170068,6.047565192743764,0.0,1.0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,6.9252,0,2.2131,36.017999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
