SMILES,name,beta_40C,rho_40C_fit,fit_r2,n_points,flag
CCC1OC1C,"trans-2,3-epoxypentane",0.0013316683971327599,0.7876261678321681,0.9999966419414922,11,
C=C(C)CCO,3-methyl-3-buten-1-ol,0.0011383546063300184,0.8344174405594408,0.9999988194168448,11,
OCC1CCC1,cyclobutanemethanol,0.0010305925001132532,0.9351745874125877,0.9999995385838057,11,
CCC(C)C=O,"butanal, 2-methyl-",0.001373390569759998,0.7786718041958048,0.9999959049514556,11,
C=CCCOC,4-methoxy-1-butene,0.0014586042228443023,0.768167720279721,0.9999955624395787,11,
CC(C)=CCO,3-methyl-2-buten-1-ol,0.001098600805538967,0.8548041958041958,0.9999988157098019,11,
C=CC(C)OC,3-methoxy-1-butene,0.0015832770167971517,0.735933426573427,0.9999928341291447,11,
CC(C)CC=O,3-methylbutanal,0.0012481289571675761,0.7792607832167838,0.9999940239250935,11,
CC(C)C1CO1,"3-methyl-1,2-epoxybutane",0.001336964972077845,0.862130461538462,0.9999977050842812,11,
C=CCOCC,3-ethoxy-1-propene,0.0014426599002263314,0.7441083916083919,0.999996226117032,11,
CCCC1CO1,propyloxirane,0.0013431636945347338,0.885967440559441,0.9999980136570216,11,
C=CCCCO,4-penten-1-ol,0.0011216728542980507,0.8258184475524479,0.9999985469644257,11,
COC=COC,"trans-1,2-dimethoxyethylene",0.0013832750270128386,0.8871680699300707,0.9999972547288921,11,
C1C2CC3C1C3C2,"tricyclo[2.2.1.02,6]heptane",0.0012114050551415589,1.056887902097903,0.9999978735790094,11,
C1CC2C3C(C1)C23,"tricyclo[4.1.0.0(2,7)]heptane",0.0013149719131896633,1.002260587412588,0.9999978964546625,11,
C1CC2C3CC23C1,"tricyclo[3.2.0.01,6]heptane",0.0013299488383878612,1.0013799860139867,0.9999974779721414,11,
C#CC1CCCC1,ethynylcyclopentane,0.0011584318955656012,0.8085445734265736,0.9999992634600223,11,
C=CC=CC=CC,"cis,trans-1,3,5-heptatriene",0.001256046254840039,0.7463047132867137,0.9999982776428663,11,
C1C2CC2C2CC12,"Tricyclo[4.1.0.02,4]-heptane",0.0010064651794717864,0.8737702657342661,0.9999997729952698,11,
C1CC12CC21CC1,dispiro[2.0.2.1]heptane,0.0011370965744865904,0.8166714125874128,0.9999987910415626,11,
C1CC2(C1)CCC2,spiro[3.3]heptane,0.0011324393512659172,0.862306685314686,0.9999987741546568,11,
C[C@@H]1C=C[C@@H](C)C1,"cyclopentene, 3,5-dimethyl-, trans-",0.0012454777363290733,0.7663097062937064,0.9999983353644241,11,
C[C@@H]1C=CC[C@H]1C,"cyclopentene, 3,4-dimethyl-, trans-",0.0012177743927219119,0.7742243076923081,0.9999986117979431,11,
C[C@@H]1C=CC[C@@H]1C,"cyclopentene, 3,4-dimethyl-, cis-",0.0012177743927219119,0.7742243076923081,0.9999986117979431,11,
CC1=CCCCC1,cis-1-methylcyclohexene,0.0011274663139666634,0.7913062097902099,0.9999989097734981,11,
CCC#CCCC,3-heptyne,0.0013788117741145478,0.7198876083916087,0.9999994021520733,11,
CC(C)=C=C(C)C,"2,4-dimethyl-2,3-pentadiene",0.0014414672523988057,0.6863603496503499,0.9999989786477902,11,
C#CCCCCC,1-heptyne,0.0013030190918943694,0.7146725174825177,0.9999999944616205,11,
C#CC(C)CCC,"1-hexyne, 3-methyl-, (.+-.)-",0.001213978206825583,0.6998435944055948,0.9999982153494773,11,
C[C@@H]1C=C[C@H](C)C1,"cis-3,5-dimethylcyclopentene",0.0012454777363290733,0.7663097062937064,0.9999983353644241,11,
C1CCC2(C1)CC2,spiro[4.2]heptane,0.001154501957592904,0.7756647972027978,0.9999986898261604,11,
CCC=C=C(C)C,"2,3-hexadiene, 2-methyl-",0.0012435018699642622,0.7156837482517485,0.9999983834791072,11,
C#CCC(C)CC,"1-hexyne, 4-methyl-",0.0012015661935936488,0.7063748811188815,0.9999983870046638,11,
C/C=C/C(C)=C/C,"2,4-hexadiene, 3-methyl-",0.0012148375725368242,0.73876634965035,0.9999988699917537,11,
CC#CC(C)CC,"2-hexyne, 4-methyl-",0.0012044760321776714,0.7214331608391611,0.9999987386866472,11,
C/C=C/C=C(C)C,"2-methyl-2,4-hexadiene",0.001233710166855858,0.7211274265734268,0.9999979652081016,11,
C=CCC(C)C=C,"3-methyl-1,5-hexadiene",0.0014348805405905419,0.6906966153846157,0.999997695538103,11,
CC=CC=CCC,"2,4-heptadiene",0.0012150512644170702,0.718951314685315,0.999997238729832,11,
C#CC(CC)CC,"1-pentyne, 3-ethyl-",0.0012326453915531446,0.711635272727273,0.9999986147723792,11,
C#CCCC(C)C,5-methyl-1-hexyne,0.001261166720641298,0.7095623776223777,0.9999986271691874,11,
CC1=CCCC1C,"cyclopentene, 1,5-dimethyl-",0.0012336899369633579,0.7620365174825176,0.9999980764693486,11,
CC1C=CC(C)C1,"cyclopentene, 3,5-dimethyl-",0.0013192681400544057,0.7813279860139865,0.9999947530249075,11,
C#CC(C)(C)CC,"1-pentyne, 3,3-dimethyl-",0.0012930535261651346,0.7092070349650356,0.9999985232426619,11,
C=CC1CCCC1,ethenylcyclopentane,0.0011633492483739405,0.7661896503496503,0.9999987750044075,11,
CCC1C=CCC1,3-ethylcyclopentene,0.0011643085047351133,0.7660098601398605,0.9999992094773605,11,
CC#CCC(C)C,5-methyl-2-hexyne,0.0011886128894725413,0.7206156923076924,0.9999987784850426,11,
C=C1CCCC1C,1-methylene-2-methylcyclopentane,0.0012354065996510808,0.7704863076923077,0.9999983606376657,11,
C=CCC=C(C)C,"1,4-hexadiene, 5-methyl-",0.0013352787590535657,0.7073193706293706,0.9999977867656483,11,
C=CCC(=C)CC,"1,4-pentadiene, 2-ethyl-",0.0013515259895191766,0.7088302937062939,0.9999978866478466,11,
C=CCC/C=C/C,"1,5-heptadiene, (E)-",0.001321301835737417,0.7026955804195805,0.999997757230019,11,
C=CCC/C=C\C,"1,5-heptadiene, (Z)-",0.001321301835737417,0.7026955804195805,0.999997757230019,11,
C=CCCCC=C,"1,6-heptadiene",0.0013615997270480852,0.6913689930069932,0.999996505486907,11,
CCC#CC(C)C,2-methyl-3-hexyne,0.0012558580893474562,0.7102067412587414,0.9999994616071403,11,
C=C1CCC(C)C1,1-methyl-3-methylenecyclopentane,0.0012532587317358357,0.7533838181818187,0.9999979242496914,11,
CC12CCCC1C2,1-methylbicyclo[3.1.0]hexane,0.001219246742417792,0.7893472727272731,0.9999990378783858,11,
C=CCCC=CC,1-methyldiallyl,0.0013190942153748985,0.7003020139860145,0.9999974934783568,11,
C#CCC(C)(C)C,"1-pentyne, 4,4-dimethyl-",0.0013273381988823602,0.6963051328671334,0.999997719330807,11,
CC#CC(C)(C)C,"2,2-dimethyl-3-pentyne",0.0012338228109471947,0.7020547692307696,0.9999988938260014,11,
C=C(C)C=C(C)C,"2,4-dimethyl-1,3-pentadiene",0.0013299284194491052,0.7182297622377627,0.9999986400504811,11,
C=C(CC)C1CC1,"1-butene, 2-cyclopropyl-",0.001228537009387961,0.7517626993006997,0.9999981538973238,11,
C/C=C(\C)C1CC1,2-cyclopropyl-2-butene,0.0011664937194288047,0.7661363496503498,0.9999998262674821,11,
C=CC(=C)C(C)C,"2-(1-methylethyl)-1,3-butadiene",0.0013762313107172277,0.706673468531469,0.9999964471525875,11,
CCC1=CCCC1,1-ethylcyclopentene,0.0011688915851364046,0.7796037482517485,0.9999989503766213,11,
C1CC1CC1CC1,dicyclopropylmethane,0.0011922495002027514,0.7697480279720282,0.9999982891055281,11,
C1CCC2CC2C1,bicyclo[4.1.0]heptane,0.0010152166936524079,0.8436121958041962,0.99998668004392,11,
CC(C)=C1CCC1,isopropylidenecyclobutane,0.0011591668328583327,0.7656085734265737,0.9999987883184821,11,
C1CC2CCC1C2,bicyclo[2.2.1]heptane,0.0009620268480648471,0.8625299020979026,0.9999992027028636,11,
C=CCCC(=C)C,"2-methyl-1,5-hexadiene",0.0013555587664988741,0.7027250349650354,0.9999974540571814,11,
CC#CCCCC,2-heptyne,0.0012292571720010034,0.7294416083916088,0.9999956068954249,11,
C=C(C)C(=C)CC,"2-ethyl-3-methyl-1,3-butadiene",0.0013351918832870885,0.722873496503497,0.9999979298525163,11,
C1CC2CCC2C1,bicyclo[3.2.0]heptane,0.0011304540188653079,0.8336382797202799,0.999998776718453,11,
C[C@H]1CCC(=O)C1,dl-3-methylcyclopentanone,0.0009799106492268022,0.8968471468531469,0.9999993339058082,11,
C/C=C/C(=O)CC,4-hexen-3-one,0.0010709712348168487,0.8299694685314686,0.999999206344954,11,
CC1C=CCCO1,"5,6-dihydro-2-methyl-2H-pyran",0.0011515684423195095,0.8595697342657345,0.9999985155530854,11,
CC1=CCOCC1,"5,6-dihydro-4-methyl-2H-pyran",0.0010995204924121027,0.8789105734265739,0.9999990647947997,11,
C/C=C1\CCCO1,"furan, 2-ethylidenetetrahydro-, (E)-",0.0010930783776235793,0.8733104195804198,0.9999990941617932,11,
C/C=C1/CCCO1,"furan, 2-ethylidenetetrahydro-, (Z)-",0.001109945106183133,0.8716365874125875,0.9999992011974166,11,
C#CC(C)(O)CC,3-methyl-1-pentyn-3-ol,0.0011766926012739907,0.787825104895105,0.9999983809375712,11,
C#CCCCCO,5-hexyn-1-ol,0.0009586517049887607,0.8852465594405596,0.9999992194755566,11,
CC(=O)C=C(C)C,mesityl oxide,0.0011154432318787797,0.8377133426573429,0.9999984049238544,11,
CCC/C=C/C=O,trans-2-hexenal,0.0009968240760457338,0.7766093426573426,0.9999996345347816,11,
C#CCC(O)CC,5-hexyn-3-ol,0.0010444170034091143,0.8750782657342661,0.9999991890973666,11,
C=C(C)CCC=O,4-methyl-4-pentenal,0.001142488307328145,0.837751020979021,0.9999990513061736,11,
C=CCCC(C)=O,5-hexen-2-one,0.0011127725683991719,0.8214206013986018,0.9999980630199193,11,
C1CC2CCC1O2,7-oxabicyclo[2.2.1]heptane,0.0009894543865752203,1.0162406573426577,0.9999996224273047,11,
C=C/C=C/OCC,"trans-1-ethoxy-1,3-butadiene",0.0012995998527526513,0.7918553566433568,0.999998037913274,11,
C=C1CCCC1O,2-methylenecyclopentanol,0.0009697438592071618,1.0775897202797207,0.9999974777002147,11,
C=CC(C)CC=O,3-methyl-4-pentenal,0.0011424861746253295,0.8320550769230772,0.9999990664442948,11,
C=C(C)CC(C)=O,4-methyl-4-penten-2-one,0.0010732582659897132,0.8237091748251752,0.9999997622708559,11,
OC1CC=CCC1,3-cyclohexen-1-ol,0.0009494040404660569,0.9773340000000005,0.9999994357413666,11,
C=C=CC(O)CC,"4,5-hexadien-3-ol",0.0011078012512170381,0.8619956083916087,0.9999985364373852,11,
C=CCOCC=C,allyl ether,0.0015488467521896797,0.783455160839161,0.9999979021823993,11,
CC=COC=CC,bis(1-propenyl) ether,0.0013044714197113258,0.7954254685314684,0.9999979491160242,11,
C=C/C=C\OCC,"cis-1-ethoxy-1,3-butadiene",0.0012775565021131844,0.7938042937062937,0.9999984070167979,11,
O=CC1CCCC1,cyclopentanecarboxaldehyde,0.00093876056617508,0.8965474125874132,0.9999997102781468,11,
CC(=O)C1CCC1,methyl cyclobutyl ketone,0.0009813177709244324,0.9646243636363636,0.9999997356339543,11,
C/C=C\O/C=C/C,"propenyl ether, (E,Z)-",0.001311040612316062,0.7959665874125879,0.9999978716790626,11,
CCC1C(C)C1C,"cyclopropane, 1-ethyl-2,3-dimethyl-, cis-",0.0012351947066299713,0.7284147412587413,0.999998386728279,11,
CC=CC(C)(C)C,"4,4-dimethyl-2-pentene",0.0013975496767128404,0.6697769930069932,0.9999971003791028,11,
CCCC1CC1C,cis-1-methyl-2-propylcyclopropane,0.0012753449204904212,0.7116930209790211,0.9999976392234643,11,
CC[C@@H]1C[C@@H]1CC,"cyclopropane, 1,2-diethyl-, cis-",0.0012883420722178923,0.7533006013986019,0.9999977315800457,11,
CCC1CC1CC,"cyclopropane, 1,2-diethyl-, trans-",0.0013409971372507884,0.746813370629371,0.9999973060085039,11,
C/C=C/CC(C)C,trans-5-methyl-2-hexene,0.0013775751191713132,0.6778394965034972,0.999996363373461,11,
C=C(C)CCCC,2-methyl-1-hexene,0.0013004934549590047,0.6849492587412588,0.9999956088234001,11,
CCCC=C(C)C,2-methyl-2-hexene,0.001342268092281132,0.6903647272727276,0.9999964071229858,11,
CC=C(C)CCC,3-methyl-2-hexene,0.00100871334778889,0.7096616923076923,0.9998866742335555,11,
C=CCC(C)CC,4-methyl-1-hexene,0.0013880463796751045,0.6794878181818181,0.9999961915753162,11,
C=CCCC(C)C,5-methyl-1-hexene,0.0013582298152450348,0.6747027552447554,0.9999941804921962,11,
C=CC(C)C(C)C,"3,4-dimethyl-1-pentene",0.0013897236718290653,0.6793311048951054,0.99999685375463,11,
C=CC(CC)CC,3-ethyl-1-pentene,0.0014134869818349537,0.6774740139860143,0.9999965888506923,11,
CC=C(CC)CC,3-ethyl-2-pentene,0.0012705968691577192,0.703012111888112,0.9999971289237987,11,
C=C(CC)CCC,2-ethyl-1-pentene,0.001337107181040666,0.6903059580419583,0.999996936447458,11,
C=CC(C)(C)CC,"3,3-dimethyl-1-pentene",0.0013863686834643886,0.6783943356643358,0.9999959785507938,11,
C=CC(C)CCC,3-methyl-1-hexene,0.0014130262041118144,0.6747669650349651,0.9999962541827009,11,
C=C(C)CC(C)C,"2,4-dimethyl-1-pentene",0.0013673160614085572,0.6760686573426574,0.9999934699114112,11,
CCC(C)C1CC1,2-cyclopropylbutane,0.0013168779399200916,0.709951230769231,0.9999972293396597,11,
C/C=C/CCCC,"2-heptene, (E)-",0.001318754874980551,0.6831537622377624,0.9999973102360602,11,
CC/C=C/CCC,"3-heptene, (E)-",0.0013396974827464176,0.6802748251748255,0.9999972546149961,11,
CCC=CCCC,"3-heptene, (cis+trans)",0.0009603354653264552,0.6842301118881121,0.9999833855675251,11,
CC(C)=CC(C)C,"2,4-dimethyl-2-pentene",0.0013852930068564647,0.6766945874125877,0.9999934893980919,11,
C=CCC(C)(C)C,"4,4-dimethyl-1-pentene",0.0014106268797877883,0.6643068111888114,0.9999899894569223,11,
C=C(CC)C(C)C,3-methyl-2-ethyl-1-butene,0.0013510072138013447,0.6904719860139863,0.9999981213692162,11,
CC[C@H]1C[C@@H](C)C1,cis-1-ethyl-3-methylcyclobutane,0.0012789644823206973,0.7136823356643358,0.9999976935399562,11,
CC(C)C1CCC1,isopropylcyclobutane,0.0012736790009084905,0.7203064195804199,0.9999985557534354,11,
CCCC1CCC1,propylcyclobutane,0.0012005349319596738,0.7260265874125877,0.9999981780320069,11,
CCC1[CH-]C(C)C1,trans-1-ethyl-3-methylcyclobutane,0.0013014759937038064,0.7044148531468533,0.999997571236785,11,
CC=CCCCC,"2-heptene, (Z)-",0.0012480571722853285,0.6890534405594408,0.999993626814163,11,
C/C=C(/C)CCC,"2-hexene, 3-methyl-, (Z)-",0.001314477138585647,0.6968878321678323,0.9999981916188511,11,
C/C=C\C(C)CC,"2-hexene, 4-methyl-, (Z)-",0.00139323436797085,0.6805338321678326,0.9999960982512478,11,
C=C(C)C(C)CC,"2,3-dimethyl-1-pentene",0.001359149517137266,0.6868476643356649,0.9999970649745313,11,
CCC(C)=C(C)C,"2,3-dimethyl-2-pentene",0.0011177816013009658,0.7102802797202797,0.9999657014409011,11,
CCCCC1CC1,"cyclopropane, butyl-",0.0013146665143004526,0.7101035944055948,0.9999971149595751,11,
CC(=O)/C=C(/C)O,acetylacetone enol,0.0009176086663975301,1.0720040279720284,0.9999995243388552,11,
C=CC(=O)OCC,ethyl propenoate,0.0012736827810507635,0.8990997202797206,0.9999977478154822,11,
C=COC(=O)CC,"propanoic acid, ethenyl ester",0.001309457114426377,0.892651286713287,0.9999978290672263,11,
C=C1CCOCO1,4-methylene-m-dioxane,0.001152987828263256,1.0337878041958044,0.9999991219407351,11,
CC1=CCOCO1,6-methyl-m-dioxin,0.0011571952769972476,1.0357762097902101,0.9999988551163927,11,
C/C=C/C(=O)OC,methyl trans-2-butenoate,0.0012240499351660898,0.9536147132867138,0.9999982473572284,11,
COC(=O)C1CC1,methyl cyclopropanecarboxylate,0.0011953021004041924,0.9622412587412589,0.9999978849276318,11,
C=C(C)C(=O)OC,methyl 2-methylpropenoate,0.0012753252292275574,0.9202345734265739,0.9999803547857059,11,
CC=CC(=O)OC,methyl 2-butenoate,0.0011599343148419746,0.9203442937062942,0.9999992131899669,11,
CC1CCC(=O)O1,5-methyltetrahydro-2-furanone,0.0008148773075721078,1.0591975944055947,0.9999997898094973,11,
C[C@H]1CC[C@H](C)O1,"trans-2,5-dimethyltetrahydrofuran",0.0013492263657254994,0.8635336223776225,0.9999977022347585,11,
C[C@@H]1CO[C@H](C)C1,"furan, tetrahydro-2,4-dimethyl-",0.0012651242595237708,0.8228702377622376,0.9999978497121926,11,
C=CCCC(C)O,5-hexen-2-ol,0.0010813835295640666,0.8240145454545461,0.99999899610899,11,
CC/C=C(/C)OC,"2-pentene, 2-methoxy-, (E)-",0.0013418383193517076,0.7722802937062939,0.9999973497592967,11,
CCC1OC1CC,"3,4-epoxyhexane",0.001180805599003512,0.841015454545455,0.9999986837972519,11,
CCC(C)CC=O,3-methylpentanal,0.0011516105135186065,0.7876033986013987,0.9999987212408868,11,
CCC1CCOC1,3-ethyltetrahydrofuran,0.0010916789294460934,0.8598517622377625,0.999999394570492,11,
CC1COCC1C,"3,4-dimethyltetrahydrofuran",0.0011596391833158621,0.8391618321678326,0.9999991341274171,11,
CC1(C)CCOC1,"3,3-dimethyltetrahydrofuran",0.001189449096305343,0.845020293706294,0.9999984631920075,11,
CC(C)CCC=O,4-methylvaleraldehyde,0.0011706018724359406,0.8024519440559442,0.9999991486957691,11,
C=C(C)C(O)CC,2-methyl-1-penten-3-ol,0.0011207266536885111,0.8263767272727279,0.9999985555561293,11,
CCCC=CCO,2-hexen-1-ol,0.0010160841384040376,0.830095482517483,0.99999907088666,11,
C=COCC(C)C,ethenyl 2-methylpropyl ether,0.0013882731190959538,0.7486791188811189,0.9999960063115358,11,
C/C=C(\C)OCC,trans-2-ethoxy-2-butene,0.0014073714509847764,0.76255648951049,0.9999965523579374,11,
C=C(CC)OCC,ethyl 1-ethylvinyl ether,0.0014439323265444427,0.7570979020979022,0.9999958294213733,11,
C/C=C(\CC)OC,"2-pentene, 3-methoxy-, (E)-",0.0013418383193517076,0.7722802937062939,0.9999973497592967,11,
C=CC(C)(O)CC,3-methyl-4-penten-3-ol,0.0011013921380670152,0.8434802937062938,0.9999987378166227,11,
C=CC(O)C(C)C,4-methyl-1-penten-3-ol,0.0011529096708825838,0.8438307272727272,0.9999978297910801,11,
C=CCC(C)(C)O,"4-penten-2-ol, 2-methyl-",0.001190540157058131,0.834497510489511,0.9999980689225934,11,
C=CCCCCO,5-hexen-1-ol,0.0010558776305860306,0.8514716643356646,0.9999985936354532,11,
CC=CCCOC,5-methoxy-2-pentene,0.0012601648644579738,0.7828958601398603,0.9999983917684623,11,
CCCC(C)C=O,2-methylpentanal,0.0011692387011392324,0.7916764475524481,0.9999984451541841,11,
CC=CC(C)(C)O,2-methyl-3-pentene-2-ol,0.0012119238972936222,0.8149249650349654,0.9999975638612706,11,
COC1CCCC1,methoxycyclopentane,0.0011763308210786967,0.8431880279720281,0.9999986691417988,11,
C=COCCCC,butyl vinyl ether,0.0013127180209874776,0.7595141958041961,0.9999949309948598,11,
OCC1CCCC1,cyclopentylmethanol,0.0009907189254234898,0.9373678461538464,0.9999997979188268,11,
CC(C)C(C)C=O,"2,3-dimethylbutanal",0.0011526586004776455,0.8062119860139862,0.9999987538453156,11,
CC1CCC(C)O1,"2,5-dimethyltetrahydrofuran (cis+trans)",0.001292811739157972,0.8099272447552448,0.9999900011618195,11,
CC(C)(O)C1CC1,2-cyclopropyl-2-propanol,0.0011442057756441393,0.859562447552448,0.999998546268926,11,
CCC1(CC)CO1,"2-ethyl-1,2-epoxybutane",0.001191799177862516,0.7999886993006993,0.9999983110901782,11,
CCC(C=O)CC,2-ethylbutanal,0.0011510305802558268,0.7908840279720278,0.9999987267129234,11,
CCC1CCCO1,2-ethyltetrahydrofuran,0.0019411253447487785,0.8334317902097906,0.9999010536155776,11,
CCC1OC1(C)C,"2-methyl-2,3-epoxypentane",0.0012190212770969624,0.7872485454545456,0.9999981310829998,11,
CCC(=O)C(C)C,2-methyl-3-pentanone,0.0012098880427804234,0.7921049230769236,0.9999984139596346,11,
CC=CC(O)CC,2-hexen-4-ol,0.001194104337170221,0.8222747272727277,0.9999977701072875,11,
COC(C)=C(C)C,2-methoxy-3-methyl-2-butene,0.0014299448966086682,0.7591856923076924,0.9999963763200248,11,
C=C(OC)C(C)C,2-methoxy-3-methyl-1-butene,0.0014685511952681406,0.7542373286713289,0.9999955391551748,11,
C/C=C\OC(C)C,Z-1-isopropoxyprop-1-ene,0.001431272477590858,0.7599617622377624,0.9999966274829943,11,
CC1CCC(O)C1,3-methylcyclopentanol,0.0010013852621330657,0.9076063636363638,0.9999995696334081,11,
CC/C=C\OCC,cis-ethylbutenyl ether,0.0013258488705627874,0.7754395244755247,0.9999979281177716,11,
CC(C)(C)CC=O,"butanal, 3,3-dimethyl-",0.0011643725788699235,0.7869514265734268,0.9999988366795219,11,
CC(=O)CC(C)C,4-methyl-2-pentanone,0.001188202825373256,0.7824031328671335,0.999993741134073,11,
CCC(C)C(C)=O,3-methyl-2-pentanone,0.0011622394800983244,0.7948714685314687,0.9999988215855778,11,
CC1CCCC1O,2-methylcyclopentanol,0.0010321047106829804,0.8906154405594406,0.9999994733747433,11,
COC(=O)C(C)=O,methyl 2-oxopropanoate,0.0011207037490720475,1.1139645454545464,0.9999994835973127,11,
CC(=O)OC(C)=O,ethanoic anhydride,0.0011672642079276967,1.0566649930069933,0.9999999783229789,11,
O=C1COCCO1,"1,4-dioxan-2-one",0.0006905871237346046,1.4540787552447552,0.9999999901537202,11,
CC(=O)C(C)CO,4-hydroxy-3-methyl-2-butanone,0.0009580051082244098,0.9858739300699304,0.9999995049222731,11,
CCCCOC=O,butyl methanoate,0.0011242533842099392,0.8742135384615389,0.9999992474347664,11,
COC(=O)C(C)C,methyl 2-methylpropanoate,0.0012901027584919882,0.8670339860139862,0.9999940157132764,11,
CCCC(=O)OC,methyl butanoate,0.001250582274452396,0.8762659440559443,0.999985611205585,11,
OCC1CCCO1,tetrahydrofurfuryl alcohol,0.000910946563535962,1.0344561398601404,0.9999994099419712,11,
CC(=O)CCCO,5-hydroxy-2-pentanone,0.0009862711108043231,1.0789101398601406,0.9999989571117672,11,
CC1(C)OCCO1,acetone ethylene acetal,0.0012432850952205175,0.9082238041958042,0.9999974066799338,11,
CC1OCCCO1,"cis-2-methyl-1,3-dioxane",0.0013173598200106813,0.9936606573426574,0.9999978600267948,11,
CCOC(=O)CC,ethyl propanoate,0.0013425353249454782,0.867485258741259,0.9999996796629551,11,
O=CCCCCO,5-hydroxypentanal,0.00088288660408747,1.039503146853147,0.9999998034409348,11,
CCCOC(C)=O,propyl ethanoate,0.001292032307098406,0.86596627972028,0.9999941027635932,11,
O[C@H]1CCC[C@@H]1O,"trans-1,2-cyclopentanediol",0.0009033806604134373,1.1663128531468534,0.999998873227288,11,
CC1COC(C)O1,"trans-2,4-dimethyl-1,3-dioxolane",0.0013884313132923132,0.9075822517482522,0.9999957086958939,11,
CC1CCOCO1,"trans-4-methyl-1,3-dioxane",0.0010960346662119895,0.9909683496503502,0.999999215091364,11,
C=COCCOC,"ethene, (2-methoxyethoxy)-",0.0012451572928406326,0.8691763776223781,0.9999980267825755,11,
CC(=O)C(C)(C)O,3-hydroxy-3-methyl-2-butanone,0.0009079316315863913,0.8790686853146855,0.9999997679754336,11,
CC(=O)CC(C)O,"2-pentanone, 4-hydroxy-",0.0008441307787012771,0.9632274965034967,0.9999941821834358,11,
C1CCOCOC1,"1,3-dioxepan",0.0010692594064208027,0.9821350209790212,0.9999994140417734,11,
COC(C)C1CO1,(1-methoxyethyl)oxirane,0.0011357004257834297,0.920522265734266,0.9999988123680379,11,
CO/C=C(\C)OC,"(E)-1,2-dimethoxypropene",0.0013432783984651836,0.8793706713286716,0.999997951568846,11,
