SMILES,prop,XGBoost,MLP,D-MPNN,Uni-Mol,consensus_mean,consensus_sd
CCCOC(=O)OCCOCCOCC,tc,0.19077148437499997,0.1851020587585063,0.1958845344582037,0.19082492887973782,0.19064575161786193,0.004405499948341876
CCCOC(=O)OCCOCCOCC,viscosity,4.173814457937543,5.4509766948965765,4.408784821298066,3.8454975631334634,4.469768384316413,0.6937318234086077
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,beta,0.00074018661398436,0.00068298544259574,0.0006934399235071,0.00072651981608938,0.000710782949044145,2.699201360800106e-05
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,bp,333.4721923828125,352.9817672068342,393.74338201484693,347.57099609375,356.9420844245609,25.87581074896655
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,cpsat,588.8904052734375,578.2437034581905,598.4819373709518,607.0489868164062,593.1662582297465,12.409031081664812
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,dc,6.7870306968688965,6.162008317220159,5.440114186678745,6.833072757720947,6.305556489622187,0.6531174684737555
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,density,1.1822806358337403,1.2645830317040003,1.2773037557545255,1.1714385986328124,1.2239015054812696,0.05474620320248917
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,fom1,69.55126296916528,63.43898941831122,65.07634690148609,65.42932780256456,65.87398177288179,2.600354033892472
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,fp,441.4936157226563,442.78995369726783,430.51263445401037,445.6420959472656,440.1095749553,6.628475303766584
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,mp,-26.935400676727294,-17.569867408196654,1.082695674440202,10.973928880691528,-8.112160882448055,17.249026819200534
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,tc,0.20898524820804593,0.19922944765237818,0.22960972574358615,0.21295026838779446,0.21269367249795118,0.012665655138548846
CCCOC(=O)OCCOCCOCC1CC(OCC)CO1,viscosity,9.009070552589577,16.453232860350386,13.882391333368219,7.364274971367699,11.67724242941897,4.218751621963127
CCCOC(=O)OCCOCCOCCOC,beta,0.0008334692334755801,0.0008213117629191199,0.00080774863739074,0.0008208071812987,0.0008208342037710351,1.0505630491658203e-05
