SMILES,Thermal_Conductivity_40C,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
CCCCC(C)(C)c1ccccc1,0.126,2.3313425925925926,0.3445138888888888,2.3313425925925926,0.3445138888888888,0.6460485698324178,176.303,156.14299999999997,176.15650064,72,-0.010354913631184504,-0.06538184637024624,0.06538184637024624,0.010354913631184504,1.0769230769230769,1.6923076923076923,2.230769230769231,14.227257680438568,9.801911620513911,2.1809890739290463,-2.2446044805162626,2.278312723852916,-2.1594716496266853,5.225783062526682,0.45768649949922924,2.6923847943000205,233.47503993417362,9.734204518682008,9.008071689507773,9.008071689507773,6.16583188730236,5.22134377430278,5.22134377430278,4.353462270860897,4.353462270860897,2.7105935686601073,2.7105935686601073,1.6523933169194003,1.6523933169194003,-0.78,865.371419787931,10.301833060556465,4.45443831046903,2.8731477092397957,81.98599792027323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.944690187231934,17.399263584019785,0.0,0.0,0.0,0.0,0.0,45.448666937246685,0.0,35.89528683400505,0.0,0.0,0.0,0.0,5.41499046939678,0.0,45.597127959546896,30.33183534230805,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,24.825916360475023,0.0,0.0,51.10304694137992,0.0,0.0,0.0,0.0,1.8060416666666668,0.0,10.802359930083144,3.894515069916855,6.91375,0.0,0.5384615384615384,13,0,0,0,0,1,1,0,0,0,4,0,0,1,4.154400000000003,58.99300000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CC1C(CCCC1)C1CCCCC1,0.121,2.498444822373394,1.0387499999999998,2.498444822373394,1.0387499999999998,0.5610539155233387,180.33499999999995,156.14299999999997,180.187800768,76,-0.03600465966373403,-0.06223445114806276,0.06223445114806276,0.03600465966373403,0.6923076923076923,1.3076923076923077,2.0,14.345576256737958,9.685812238899633,2.29004932134059,-2.369741459927833,2.4057623383866806,-2.2617241635840846,4.801221973793299,0.1395204169521374,1.88483105006042,144.11730005192325,9.096011838247808,9.096011838247808,9.096011838247808,6.377010097711745,6.377010097711745,6.377010097711745,5.323685641445085,5.323685641445085,4.433153979908989,4.433153979908989,3.6075836617530137,3.6075836617530137,0.0,1459.756927542627,9.551020408163266,4.481481481481482,2.268431001890359,83.1068940935304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,24.174539761410188,0.0,0.0,0.0,0.0,17.75371813848418,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,38.524929737556064,19.26246486877803,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.2592129629629625,0.0,13.742342214663644,2.498444822373394,0.0,1.0,13,0,0,2,2,0,0,0,0,0,1,2,2,2,4.393000000000004,57.69700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1(CCCCC1)C1CC(CCC1)C,0.122,2.453359552154195,1.0284041950113378,2.453359552154195,1.0284041950113378,0.5610539155233387,180.33499999999995,156.14299999999997,180.187800768,76,-0.03833114259049339,-0.06249936333821045,0.06249936333821045,0.03833114259049339,0.6923076923076923,1.3846153846153846,2.076923076923077,14.324401775152982,9.707181564919388,2.2678527295704063,-2.3493832202695293,2.3934335337842496,-2.229498321091305,4.78459788898442,0.1659473850442914,1.8326492664211984,144.11730005192325,9.096011838247806,9.096011838247806,9.096011838247806,6.360173345306139,6.360173345306138,6.360173345306138,5.429947387442091,5.429947387442091,4.293453320333734,4.293453320333734,3.514753068930699,3.514753068930699,0.0,1420.6550069818122,9.551020408163266,4.481481481481482,2.479338842975207,83.10689409353039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,24.174539761410188,0.0,0.0,0.0,0.0,17.75371813848418,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,32.10410811463005,25.683286491704038,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.265024565381708,0.0,13.781615882464097,2.453359552154195,0.0,1.0,13,0,0,2,2,0,0,0,0,0,1,2,2,2,4.393000000000004,57.69700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C(C(C)C)C1=CC=CC=C1,0.126,2.303240740740741,0.6955555555555555,2.303240740740741,0.6955555555555555,0.6506078231799142,176.303,156.14299999999997,176.15650064,72,-0.011578057878923933,-0.06224838374331586,0.06224838374331586,0.011578057878923933,0.7692307692307693,1.2307692307692308,1.6153846153846154,14.228435304567778,9.801159871180094,2.180703700959664,-2.2467930962395766,2.306739617758235,-2.1256219099660933,5.199828469652195,0.3876315513511741,2.892872301768416,225.4750399341736,9.844934982691242,9.118802153517008,9.118802153517008,6.125897657686229,5.175426480542942,5.175426480542942,4.424500897298752,4.424500897298752,2.620939696457767,2.620939696457767,2.214861858860074,2.214861858860074,-0.78,759.702734147404,10.301833060556465,4.45443831046903,2.5819506215884647,81.98599792027322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.02678414107054,23.317169630181176,0.0,0.0,0.0,0.0,11.835812092322787,33.61285484492389,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,11.835812092322787,39.17630633662088,30.33183534230805,0.0,0.0,0.0,0.0,0.0,5.917906046161393,11.835812092322787,5.563451491696996,0.0,0.0,58.02678414107054,0.0,0.0,0.0,0.0,1.479166666666667,2.1444444444444444,10.830092592592592,0.0,9.212962962962964,0.0,0.5384615384615384,13,0,0,0,0,1,1,0,0,0,3,0,0,1,4.082200000000003,58.85900000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C(CC)C1CC2CCCCC2CC1,0.121,2.3402369929453264,1.1012499999999998,2.3402369929453264,1.1012499999999998,0.5908457150118573,180.33499999999998,156.14299999999997,180.187800768,76,-0.03832102020144835,-0.06537225032499784,0.06537225032499784,0.03832102020144835,0.9230769230769231,1.6923076923076923,2.4615384615384617,14.364182149408308,9.66681469152578,2.308275873356861,-2.389100354967306,2.4314764228286254,-2.270685916783401,4.823647233540886,0.12508234203001772,1.837118327810191,150.11730005192322,9.096011838247808,9.096011838247808,9.096011838247808,6.398178147766923,6.398178147766922,6.398178147766922,5.272369429112256,5.272369429112256,4.345208538503483,4.345208538503483,3.6410170017371155,3.6410170017371155,0.0,1414.0832834379576,9.551020408163266,4.481481481481482,2.268431001890359,83.1068940935304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885601727,30.595361384336197,0.0,0.0,0.0,0.0,17.75371813848418,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,64.71113180602472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,25.683286491704038,32.10410811463005,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.3798667800453512,0.0,13.779896227009322,2.3402369929453264,0.0,1.0,13,0,0,2,2,0,0,0,0,0,2,2,2,2,4.393000000000004,57.69700000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1ccccc1c2ccccc2,0.2,2.1574074074074074,1.2922222222222224,2.1574074074074074,1.2922222222222224,0.6092016568043108,168.239,156.14299999999997,168.093900384,64,-0.015473603279058789,-0.06222539229487358,0.06222539229487358,0.015473603279058789,0.6923076923076923,1.3076923076923077,2.0,14.019864789993235,10.010941928441516,1.9725465189720535,-2.036803727926895,2.21372528771738,-1.8015010119937704,5.66151346952163,1.4584036030799439,2.5360704460016144,387.7928814349766,9.096011838247808,7.696152422706634,7.696152422706634,6.377010097711745,4.488033871712586,4.488033871712586,3.1809467530645557,3.1809467530645557,2.229860854099809,2.229860854099809,1.5145059443850155,1.5145059443850155,-1.5599999999999996,1459.756927542627,8.057239275855297,3.4422377324311375,1.6178409723769218,78.8534394399576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,23.61409167478161,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,60.160755107851486,11.126902983393991,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,54.59730361615449,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,16.690354475090988,0.0,6.06636706846161,55.4546737473835,0.0,0.0,0.0,0.0,3.9420370370370375,0.0,18.91675925925926,0.0,2.1412037037037037,0.0,0.07692307692307693,13,0,0,0,0,2,2,0,0,0,1,0,0,2,3.662020000000002,56.61500000000003,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
C(CC)OCCOCCOCCC,0.178,5.276780045351474,0.6760763888888889,5.276780045351474,0.6760763888888889,0.4920401553316029,190.28299999999996,168.10699999999997,190.156894564,80,0.07011227195930751,-0.379070794224469,0.379070794224469,0.07011227195930751,0.5384615384615384,0.8461538461538461,1.1538461538461537,16.54081282819104,10.523529652893703,1.8896971317304827,-2.04646269293725,1.8363118655504815,-2.0933278852630464,4.328519090947513,0.014780160213723978,2.7581498184332935,76.23904349481765,9.778174593052025,8.88159912088397,8.88159912088397,6.414213562373096,5.146264369941973,5.146264369941973,2.8371173070873836,2.8371173070873836,1.4409403609149685,1.4409403609149685,0.8305636128382258,0.8305636128382258,-0.12,812.7027727261354,12.88,11.879999999999999,11.880000000000003,81.36436574591964,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,13.213763929025836,26.427527858051672,14.210588861400147,0.0,0.0,26.689117645233267,39.641291787077506,0.0,0.0,0.0,0.0,39.641291787077506,14.210588861400147,0.0,26.689117645233267,0.0,0.0,27.69,0.0,0.0,0.0,26.427527858051672,26.055407174877857,0.0,0.0,0.0,13.847474399381248,14.210588861400147,15.766162761400857,0.0,0.0,0.0,0.0,0.0,2.138117283950617,8.595719954648526,0.0,1.0,13,0,3,0,0,0,0,3,0,3,10,0,0,0,1.8562,53.039000000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
C(CCC)OC(C)C1=CC=C(C=C1)OC,0.159,5.701122685185185,0.16894085411942528,5.701122685185185,0.16894085411942528,0.6652413318016887,208.301,188.14099999999996,208.14632988,84,0.1183810013076995,-0.4967681918038934,0.4967681918038934,0.1183810013076995,1.2,1.8666666666666667,2.4,16.48549919424365,10.11939022251539,2.043343082035497,-2.12971482733115,2.1966127732576357,-2.0089041736293067,5.276857310202392,0.06364723280538812,2.4629639408012305,266.36937136469544,11.096011838247808,9.824568270435499,9.824568270435499,7.274386907679233,5.531249220703028,5.531249220703028,3.6397324666407385,3.6397324666407385,2.450960144649489,2.450960144649489,1.375600541591884,1.375600541591884,-1.02,2677.3769269405084,12.051530758226038,6.4611966132122465,3.920021102183265,92.21308837928699,9.473725907600098,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,25.477292959539852,31.040744451236847,6.606881964512918,13.213763929025836,9.473725907600098,0.0,0.0,32.79308403298157,13.716679505790452,29.828919765543436,5.749511833283905,4.736862953800049,5.749511833283905,13.716679505790452,4.736862953800049,0.0,38.35653552467856,24.26546827384644,0.0,18.46,0.0,0.0,6.103966387748303,0.0,18.777215420722833,11.984273114623004,7.109797541277533,12.13273413692322,25.980208536304467,9.473725907600098,10.807758167507897,0.0,0.0,1.2008361678004538,0.8884335107499792,8.036626511715797,2.4703567509163644,5.085886248591876,1.6767693093842986,0.5384615384615384,15,0,2,0,0,1,1,2,0,2,6,0,0,1,3.5729000000000024,62.269000000000055,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1
CC(C)C(C(C)C)C1CCCCC1,0.11,2.402055933484505,0.8778703703703702,2.402055933484505,0.8778703703703702,0.602806708137109,182.35099999999994,156.14299999999997,182.203450832,78,-0.03395127833021884,-0.06248870387935875,0.06248870387935875,0.03395127833021884,0.7692307692307693,1.2307692307692308,1.6153846153846154,14.329989968953077,9.70091417359827,2.275160933984037,-2.3539541008866096,2.373299693374449,-2.2654802644941734,4.777066690258869,0.14559945198656934,2.516931957847997,120.97373660251155,9.844934982691242,9.844934982691242,9.844934982691242,6.125897657686229,6.12589765768623,6.12589765768623,5.463474237257504,5.463474237257504,3.7337616860518805,3.7337616860518805,3.377529438462072,3.377529438462072,0.0,759.702734147404,11.076923076923077,5.024221453287197,3.0,84.11272524705961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79905691339256,23.671624184645573,0.0,0.0,0.0,0.0,23.671624184645573,59.79905691339256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,59.79905691339256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,32.10410811463005,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,3.76412037037037,0.0,7.460989229024944,9.60822373393802,0.0,1.0,13,0,0,1,1,0,0,0,0,0,3,1,1,1,4.494900000000004,59.74100000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCC1CCCCC1,0.135,2.2927931031610687,1.1068301209372637,2.2927931031610687,1.1068301209372637,0.5110182727284805,182.35099999999994,156.14299999999997,182.203450832,78,-0.04142857885016888,-0.06538238322278293,0.06538238322278293,0.04142857885016888,0.8461538461538461,1.5384615384615385,2.230769230769231,14.175458642820516,9.854077382792052,2.115318360539443,-2.2060578865609703,2.2743995917723403,-2.051395647428463,4.650374267064288,0.3278707914249208,1.8618747385369288,100.6059378176129,9.355524862241651,9.355524862241651,9.355524862241651,6.431851652578136,6.431851652578136,6.431851652578136,4.7069245417217935,4.7069245417217935,3.4406706976806576,3.4406706976806576,2.5123808934587872,2.5123808934587872,0.0,1148.7760826409656,11.076923076923077,7.408163265306122,5.333333333333333,84.11272524705963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55277505187675,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,77.55277505187675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,77.55277505187675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,70.62903785218613,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.1068301209372637,0.0,16.433710109235,2.2927931031610687,0.0,1.0,13,0,0,1,1,0,0,0,0,0,6,1,1,1,4.9272000000000045,59.95100000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CCCCCCCCC1CCCC1,0.134,2.290205941561912,1.1168288349290332,2.290205941561912,1.1168288349290332,0.4898045299731735,182.35099999999994,156.14299999999997,182.203450832,78,-0.04142857607981446,-0.06538238322279266,0.06538238322279266,0.04142857607981446,0.8461538461538461,1.4615384615384615,2.1538461538461537,14.190159375773861,9.989837804570877,2.130281413510468,-2.07026579713881,2.2869671506294686,-1.9197087453487751,4.66406535427084,0.4621195578737298,1.7780157844868298,100.60593781761293,9.355524862241651,9.355524862241651,9.355524862241651,6.431851652578136,6.431851652578136,6.431851652578136,4.706924541721794,4.706924541721794,3.4406706976806576,3.4406706976806576,2.5123808934587872,2.5123808934587872,0.0,1441.1436626579452,11.076923076923077,7.408163265306122,5.333333333333333,84.11272524705963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55277505187675,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,77.55277505187675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,77.55277505187675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,70.62903785218613,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.1168288349290332,0.0,16.426298556842386,2.290205941561912,0.0,1.0,13,0,0,1,1,0,0,0,0,0,7,1,1,1,4.9272000000000045,59.95100000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CCCCCCCCCCCC=C,0.139,3.728382117394667,1.2042011019283747,3.728382117394667,1.2042011019283747,0.32579414820602015,182.35099999999997,156.14299999999997,182.203450832,78,-0.0353412931099218,-0.10308297893627165,0.10308297893627165,0.0353412931099218,0.7692307692307693,1.2307692307692308,1.6923076923076923,13.963730955515304,10.067162786478118,1.8996016081475036,-1.996991719202805,2.0970261058718958,-1.7995603205502422,4.647448665928548,0.5663423952307576,2.7919988397452453,94.21143267166842,9.778174593052025,9.355524862241651,9.355524862241651,6.414213562373096,6.023603362114273,6.023603362114273,3.905777393935815,3.905777393935815,2.5118016810571366,2.5118016810571366,1.5993353063746332,1.5993353063746332,-0.26,812.7027727261354,12.739999999999998,11.74,11.74,84.4289533684046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,64.36633028993259,12.841643245852019,0.0,0.0,0.0,0.0,0.0,71.13195342895074,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,71.13195342895074,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.20821622926012,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.998518945380416,6.001481054619583,0.0,0.8461538461538461,13,0,0,0,0,0,0,0,0,0,10,0,0,0,5.0933000000000055,62.041000000000054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
CCCCCC=CCCCCCC,0.142,2.366388888888889,1.2932716049382715,2.366388888888889,1.2932716049382715,0.343853051220754,182.35099999999994,156.14299999999997,182.203450832,78,-0.035073468769123366,-0.08853928355034979,0.08853928355034979,0.035073468769123366,0.6153846153846154,1.0769230769230769,1.6153846153846154,13.909414169908958,10.12231390052923,1.8441049254441206,-1.9432590589839602,2.044129526514604,-1.7430206820594099,4.805884689771484,0.6720786623583991,2.946316696573901,102.6059378176129,9.778174593052025,9.518661569058182,9.518661569058182,6.414213562373096,6.064043476634154,6.064043476634154,3.816521742947025,3.816521742947025,2.36535507165041,2.36535507165041,1.4368563506824812,1.4368563506824812,-0.26,812.7027727261354,12.739999999999998,11.74,11.74,84.42895336840459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.10362272767905,25.683286491704038,0.0,0.0,0.0,0.0,0.0,71.63486900571534,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,71.63486900571534,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.787394606334104,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97713291373329,4.522867086266707,0.0,0.8461538461538461,13,0,0,0,0,0,0,0,0,0,9,0,0,0,5.093300000000005,62.041000000000054,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
CCCCC(CCCC)=CCCC,0.125,2.4775,1.28051776266062,2.4775,1.28051776266062,0.45842170069209737,182.35099999999997,156.14299999999997,182.203450832,78,-0.03204168407124153,-0.08534187369802648,0.08534187369802648,0.03204168407124153,0.8461538461538461,1.3846153846153846,1.7692307692307692,14.01823913189894,10.012084530867849,1.9540593227278606,-2.0524156719810525,2.1549661485904625,-1.8512064452809918,5.011276035248555,0.7060100150317615,3.7197489286069834,112.0,9.941311299868556,9.734204518682008,9.734204518682008,6.346065214951232,6.025350549804866,6.025350549804866,3.858154351477155,3.858154351477155,2.42457653345494,2.42457653345494,1.4852633935864747,1.4852633935864747,-0.26,758.5118062972541,12.739999999999998,9.82517887563884,8.080715502555366,84.42895336840459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68280110475304,32.10410811463005,0.0,0.0,0.0,0.0,0.0,72.13778458247995,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,72.13778458247995,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,5.573104530069267,0.0,26.847231705905752,0.0,0.0,0.0,0.0,1.7134722222222225,0.0,0.0,13.145372732426303,6.80782171201814,0.0,0.8461538461538461,13,0,0,0,0,0,0,0,0,0,8,0,0,0,5.0933000000000055,62.041000000000054,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCC,0.133,2.2824883192104513,1.3715277777777777,2.2824883192104513,1.3715277777777777,0.4031688486987215,184.36699999999996,156.14299999999997,184.219100896,80,-0.05330597279962309,-0.06538238322279266,0.06538238322279266,0.05330597279962309,0.38461538461538464,0.6153846153846154,0.8461538461538461,13.96919684802399,10.062095838697562,1.9045171999679065,-2.0025691854602417,2.1022968480239923,-1.8048041613024508,4.461196848023996,0.5540958386975499,2.7581498184332935,66.10749561002055,9.778174593052025,9.778174593052025,9.778174593052025,6.414213562373096,6.414213562373094,6.414213562373094,4.181980515339462,4.181980515339462,2.707106781186547,2.707106781186547,1.7374368670764573,1.7374368670764573,0.0,812.7027727261354,13.0,12.0,12.0,85.11855640058886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.47651225156737,0.0,0.0,0.0,0.0,0.0,0.0,84.47651225156737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.47651225156737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.62903785218613,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.935023361579095,4.5649766384209025,0.0,1.0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,5.317300000000005,62.13500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CCCCC(CCCC)CCCC,0.129,2.3022831632653062,1.0415277777777776,2.3022831632653062,1.0415277777777776,0.4633331898529508,184.36699999999996,156.14299999999997,184.219100896,80,-0.0414290960332403,-0.0653822096214948,0.0653822096214948,0.0414290960332403,0.6153846153846154,0.9230769230769231,1.1538461538461537,14.118693137047329,9.911103910921971,2.0586093173869005,-2.14897562844668,2.2123711071374834,-1.9996955204454259,4.591044596264821,0.38230808121592275,3.467990238339422,67.01955000865388,9.941311299868556,9.941311299868556,9.941311299868556,6.346065214951232,6.346065214951231,6.346065214951231,4.292710979348698,4.292710979348698,2.8977774788672046,2.8977774788672046,1.911410541372452,1.911410541372452,0.0,758.5118062972541,13.0,10.083333333333334,8.333333333333334,85.11855640058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55860620540597,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,78.55860620540597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,78.55860620540597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,57.787394606334104,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,1.0415277777777776,0.0,12.884956065759637,6.906849489795919,0.0,1.0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,5.173200000000005,62.06500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCC(C)(CC)CCCC,0.112,2.4705555555555554,0.6440277777777778,2.4705555555555554,0.6440277777777778,0.456281906128265,184.36699999999996,156.14299999999997,184.219100896,80,-0.03284538805741795,-0.06538238044038665,0.06538238044038665,0.03284538805741795,0.7692307692307693,1.3076923076923077,1.7692307692307692,14.250924511817276,9.778130187688696,2.1950992283908177,-2.2777192932440555,2.333428916737571,-2.1436367558722242,4.71785823844008,0.24396246847763692,3.672400022006194,106.6059378176129,10.156854249492381,10.156854249492381,10.156854249492381,6.181980515339465,6.181980515339463,6.181980515339463,4.724873734152917,4.724873734152917,3.371320343559642,3.371320343559642,1.8838834764831838,1.8838834764831838,0.0,641.589813314322,13.0,7.408163265306122,6.122448979591836,85.11855640058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.21987853631856,18.2566337152488,0.0,0.0,0.0,0.0,5.41499046939678,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,51.36657298340809,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.6440277777777778,0.0,0.0,11.205796327790376,9.400175894431847,0.0,1.0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,5.173200000000005,62.06500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
